degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,backtest_version,group_type,group_value,source_id,split,rollout_horizon_months,target,rows,rmse,mae,bias,simulation_90_coverage,simulation_90_mean_width,persistence_rmse,persistence_mae,rmse_relative_improvement,mae_relative_improvement
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,3,sigma_N,28,0.2373044018467922,0.11886966357807004,0.06662968792879823,0.8214285714285714,0.420859483735902,0.24146292655623958,0.11888703091558196,0.017222207850938212,0.0001460826919317839
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,3,sigma_T,28,0.10164756237202259,0.0733962690956946,0.007859770948700402,0.9642857142857143,0.49701061844825745,0.10794828009630392,0.07778083572058146,0.05836793062993006,0.05637078316615032
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,3,yF,28,0.5342411465551935,0.467416897984934,-0.43550918561861723,0.6785714285714286,0.7980241759547165,0.7465512813869716,0.7084631871091761,0.28438787813389077,0.3402382699767521
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,3,yN,28,0.34633210500106776,0.31445929027137,-0.31445929027137,0.25,0.22918614745140076,0.41274818328920077,0.39455910417757983,0.16091186097746474,0.20301093817913576
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,lakebed_us_cse,lakebed_us_cse,test,3,yT,28,0.3525119566032628,0.28901839728808276,-0.22552199789990915,0.7142857142857143,0.5861826932856015,0.473795132687911,0.4079313964237336,0.25598231749784034,0.29150244422993976
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,all,55305,0.29829282283040676,0.20725249399515358,-0.05744088789156288,0.7229726064551125,0.5927413953875558,0.4018715786009789,0.2590092320782775,0.25774093338761883,0.19982584276178245
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,delta_yF,6145,0.2119343758029172,0.16580006230421016,0.13049430025419403,0.571033360455655,0.5609521429503808,0.21902134897342485,0.14704815287483503,0.0323574537538235,-0.12752223719080952
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,delta_yN,6145,0.1501427896694974,0.0992614292935149,0.04061756500279086,0.49764035801464607,0.19548787930487763,0.1905735614809255,0.12494210937471822,0.2121530998174414,0.20554063165512518
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,delta_yT,6145,0.24025686519276332,0.1792591341620737,0.09332834614664348,0.6502847843775427,0.4375155430290154,0.3345850503607906,0.23590421465295067,0.2819258812260473,0.24011898462352654
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,irc1,6145,0.3643392705162513,0.2936666905399522,-0.2225844373903639,0.5373474369406022,0.5291111049753645,0.43399867558818317,0.3538282995987683,0.1605060314470428,0.17003051798580768
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,sigma_F,6145,0.1484061021966855,0.11268663686647065,0.08894497459568144,0.9918633034987795,0.8797280590353795,0.08891606412228482,0.04975132504507632,-0.6690583828877649,-1.2649977013551479
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,sigma_N,6145,0.1602999852201765,0.09836615336003215,0.032800314588520604,0.9326281529698942,0.6049410088795584,0.1519285509721255,0.07253258877612129,-0.055101126118071934,-0.3561649324781253
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,sigma_T,6145,0.10898725606519795,0.07657536660757186,0.02660935003699814,0.987306753458096,0.6593202103872043,0.10851320150244323,0.0706671901040491,-0.004368634932810878,-0.08360565199810087
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,yF,6145,0.38122554086197485,0.3241968633149784,-0.25108168263693087,0.9108218063466232,0.9284286969531542,0.6769377170943828,0.6090954877074091,0.4368380853436446,0.4677404941296944
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,yN,6145,0.4958848561357942,0.42142138755307906,-0.3760454424580769,0.3451586655817738,0.4157033798593249,0.5996536572228091,0.5156452442478068,0.17304789162397824,0.18273000235302467
pipe_grud_state_recomputed_degradation_v0,ablate_pipe_state_level,pipe_state_ablation,core,evaluated,,True,pipe_grud_rollout_backtest_v0,source,wqp,wqp,test,3,yT,6145,0.4741220235282069,0.38770541249445134,-0.3026357165538866,0.6200162733930025,0.6525956380891063,0.6298241454669286,0.5054967759215312,0.24721523152036315,0.23302099842742566
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,all,119943,0.24029712228222572,0.13878948682920222,-0.042621795561928466,0.7580100547760186,0.3180797606858762,0.27447593762813993,0.13984686697109525,0.12452390413989471,0.007560985560810384
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,delta_yF,13327,0.1556277777035871,0.10640457138486188,0.09616818301784047,0.7946274480378179,0.3596016514539491,0.15197173022194393,0.06423438579308649,-0.024057418286307378,-0.6565048466037352
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,delta_yN,13327,0.09637761717546242,0.05456000545640277,0.035826215416975116,0.6532602986418549,0.11033441858835619,0.13742246116419427,0.057502661582155924,0.2986763855123428,0.05117425950012564
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,delta_yT,13327,0.246734076025191,0.17897302329051656,0.09307110112763481,0.6668417498311698,0.3552559456178926,0.35195898181677177,0.20551596751557819,0.2989692300177194,0.1291527103510809
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,irc1,13327,0.2000962413511964,0.1441049030198464,-0.039313638571924964,0.7294965108426502,0.36507460142182446,0.23159847499335043,0.1481035206147884,0.13602090274151632,0.026998801772864307
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,sigma_F,13327,0.29574828935158914,0.14735306090112996,-0.12031002559926102,0.818038568319952,0.353813016294221,0.31314072586402364,0.15656130712863983,0.055541917980949186,0.058815593689083394
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,sigma_N,13327,0.3125385945018921,0.15406456697475232,-0.12888642465273048,0.7712163277556839,0.19390864120581783,0.3209936187898218,0.1596119918242052,0.026340163146563487,0.03475568963241033
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,sigma_T,13327,0.14630237316221528,0.09640336413574492,-0.062281361720043255,0.7157649883694756,0.26998647873300297,0.16330858992223485,0.10421376265213621,0.10413546995977171,0.07494594108901208
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,yF,13327,0.25969777637283864,0.16248871547777866,-0.12483059898791597,0.8352967659638328,0.5686161503091778,0.30921181785092483,0.17006430443720882,0.1601298482775247,0.0445454381770469
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,yN,13327,0.26509161943463083,0.146220360020309,-0.10956685467860605,0.7380505740226607,0.15805594433344178,0.27974932758630533,0.15043720554429812,0.05239586553484192,0.028030602594166266
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,1,yT,13327,0.2846571593842512,0.20263771382132395,-0.06278639398124976,0.8289937720417199,0.49314559963702653,0.3324793992213045,0.1904802162625486,0.14383519685447316,-0.06382551320719863
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,1,all,64386,0.24861654487585694,0.12658967712194255,-0.062315426705804415,0.7683036684993633,0.1858503333155292,0.2763987250213685,0.12283349339727243,0.10051486360280311,-0.03057947487109028
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,1,delta_yF,7154,0.04792511675627444,0.038146285196212625,0.038146285196212625,0.974979032708974,0.1276503881603187,0.0,0.0,,
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,1,delta_yN,7154,0.023831236777170164,0.01760262268384535,0.01760262268384535,0.7693597987140062,0.036938296951848415,0.0,0.0,,
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,1,delta_yT,7154,0.25254883198086936,0.1771577092576001,0.08549026088032324,0.6800391389432485,0.3167233790311845,0.3792474229649998,0.20705769816360278,0.33407897671020764,0.14440414034921686
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,1,irc1,7154,0.18118051819184422,0.12768572949451956,-0.013861112573011525,0.7204361196533408,0.29848122146898504,0.208702063156689,0.1247658412709262,0.13187001866954323,-0.023402945821147395
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,1,sigma_F,7154,0.3783580146539513,0.19336848599143136,-0.19064856607259678,0.7462957785854067,0.1532049758470705,0.39036021568179874,0.1966207893893876,0.03074647606412587,0.016540994510582385
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,1,sigma_N,7154,0.3827502628778226,0.19262784897224275,-0.19137280675322738,0.7499301090299133,0.06503302061204924,0.3875541617166673,0.1938041833815442,0.012395425758211103,0.0060697059721646655
