degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,backtest_version,target_event,group_type,group_value,source_id,split,rollout_horizon_months,rows,threshold,positive_rows,positive_rate,predicted_positive_rows,predicted_positive_rate,tn,fp,fn,tp,precision,recall,specificity,macro_f1,pr_auc,roc_auc,brier
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,1,7154,0.3,621,0.08680458484763769,265,0.037042214145932346,6449,84,440,181,0.6830188679245283,0.2914653784219002,0.9871422011327109,0.6847687483202841,0.46265959962908754,0.8202890663109352,0.0636332411045484
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,1,25,0.3,0,0.0,0,0.0,25,0,0,0,0.0,0.0,1.0,1.0,0.0,,0.007171016679633008
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,1,4673,0.3,852,0.18232398887224482,445,0.09522790498609031,3678,143,550,302,0.6786516853932584,0.3544600938967136,0.9625752420832243,0.6897962010442401,0.5498763231135312,0.8048242784807949,0.12360614002943458
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,2,11891,0.3180428134556575,1544,0.1298461020940207,251,0.021108401311916575,10284,63,1356,188,0.749003984063745,0.12176165803108809,0.9939112786314874,0.5724663079588813,0.49816057005203496,0.8362059338868716,0.09579234654479596
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,2,7154,0.3180428134556575,680,0.09505171931786413,83,0.011601901034386358,6452,22,619,61,0.7349397590361446,0.08970588235294118,0.9966017917825146,0.5562857075125051,0.4727117430326727,0.8383497792073271,0.07239007043881289
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,2,27,0.3180428134556575,1,0.037037037037037035,0,0.0,26,0,1,0,0.0,0.0,1.0,0.49056603773584906,0.0625,0.42307692307692313,0.042544210863119894
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,2,4710,0.3180428134556575,863,0.18322717622080678,168,0.035668789808917196,3806,41,736,127,0.7559523809523809,0.14716106604866744,0.9893423446841695,0.5768707324114681,0.5178107478459194,0.8066477286931986,0.1316432134079824
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,3,11939,0.3,1594,0.13351201943211324,163,0.01365273473490242,10300,45,1476,118,0.7239263803680982,0.0740276035131744,0.9956500724987917,0.5327808349159048,0.4768417807337091,0.8334876497353234,0.10140898859869442
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,3,7154,0.3,708,0.09896561364271736,56,0.007827788649706457,6432,14,666,42,0.75,0.059322033898305086,0.9978281104560968,0.5298704551850397,0.44243191265853216,0.8392753531730799,0.07761917667614232
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,3,28,0.3,3,0.10714285714285714,1,0.03571428571428571,24,1,3,0,0.0,0.0,0.96,0.46153846153846156,0.08823953823953824,0.2133333333333333,0.1052669494194087
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,3,4757,0.3,883,0.18562118982552028,106,0.022282951439983184,3844,30,807,76,0.7169811320754716,0.08607021517553794,0.9922560660815695,0.5277543891901829,0.5038446397550157,0.8041202756594914,0.1371635169970458
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,1,13327,0.5,4444,0.33345839273654987,2903,0.21782846852254822,8424,459,2000,2444,0.8418877023768515,0.54995499549955,0.9483282674772037,0.7689712171777263,0.7806625149440322,0.8465858743929104,0.14804718093145025
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,1,7154,0.5,1647,0.23022085546547386,1045,0.14607212748112944,5278,229,831,816,0.7808612440191387,0.49544626593806923,0.9584165607408752,0.7574936348490988,0.6873438889225714,0.8274731536139521,0.12162792279395705
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,1,28,0.5,5,0.17857142857142858,2,0.07142857142857142,23,0,3,2,1.0,0.4,1.0,0.7551020408163265,0.6417748917748918,0.8434782608695652,0.09747314453125
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,1,6145,0.5,2792,0.45435313262815297,1856,0.30203417412530514,3123,230,1166,1626,0.8760775862068966,0.582378223495702,0.9314047121980316,0.7584905367159744,0.8346868543080774,0.8315353098666293,0.17903488568894935
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,2,13327,0.5,4616,0.34636452314849553,2471,0.1854130712088242,8364,347,2492,2124,0.8595710238769729,0.46013864818024264,0.9601653082309723,0.727158070288632,0.7860283041430878,0.8538606936746245,0.15284255565827362
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,2,7154,0.5,1727,0.24140341067934024,866,0.12105116019010344,5250,177,1038,689,0.7956120092378753,0.39895773016792124,0.9673852957435047,0.7138587934718361,0.6840677313964466,0.8311479340094228,0.12791833192368343
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,2,28,0.5,6,0.21428571428571427,2,0.07142857142857142,22,0,4,2,1.0,0.3333333333333333,1.0,0.7083333333333333,0.7646464646464646,0.8598484848484849,0.11060224260602679
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,2,6145,0.5,2883,0.4691619202603743,1603,0.26086248982912935,3092,170,1450,1433,0.8939488459139114,0.4970516822754076,0.9478847332924586,0.7156453256363611,0.8436443980378678,0.8446582569378032,0.18205177052608829
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,3,13327,0.5,4750,0.35641929916710435,2139,0.16050123808809183,8326,251,2862,1888,0.8826554464703132,0.3974736842105263,0.9707356884691617,0.6953097795893739,0.787913851625456,0.8560802267999486,0.15959545658455346
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,3,7154,0.5,1805,0.2523064020128599,753,0.10525580095051719,5209,140,1192,613,0.8140770252324038,0.339612188365651,0.9738268835296318,0.6829594929549349,0.6799248434318064,0.8315298533549389,0.13491419450110953
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,3,28,0.5,7,0.25,3,0.10714285714285714,21,0,4,3,1.0,0.42857142857142855,1.0,0.7565217391304347,0.6471088435374148,0.7006802721088435,0.14724295479910715
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260613,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,3,6145,0.5,2938,0.4781122864117168,1383,0.22506102522375915,3096,111,1666,1272,0.9197396963123644,0.4329475833900613,0.9653882132834425,0.6828817604342725,0.8509070776422522,0.8531868362327728,0.1883856305463029
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,1,11852,0.3,1473,0.12428282146473169,734,0.061930475869051635,10132,247,986,487,0.6634877384196185,0.33061778682959947,0.9762019462375952,0.6919831112460261,0.5066566696005022,0.8350385298739222,0.08692459929324525
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,1,7154,0.3,621,0.08680458484763769,276,0.038579815487838974,6436,97,442,179,0.6485507246376812,0.2882447665056361,0.9851523036889637,0.6794586250808107,0.4618013551191277,0.8368892921432204,0.06344927628109741
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,1,25,0.3,0,0.0,0,0.0,25,0,0,0,0.0,0.0,1.0,1.0,0.0,,0.006550969461382891
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,1,4673,0.3,852,0.18232398887224482,458,0.09800984378343676,3671,150,544,308,0.6724890829694323,0.3615023474178404,0.960743260926459,0.6919338169078839,0.5408077142480093,0.8090801636127505,0.12329348471475225
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,2,11891,0.3180428134556575,1544,0.1298461020940207,235,0.019762845849802372,10292,55,1364,180,0.7659574468085106,0.11658031088082901,0.9946844495989176,0.568934835576231,0.49600135781273696,0.8405538312774696,0.09571929911121688
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,2,7154,0.3180428134556575,680,0.09505171931786413,62,0.008666480290746436,6459,15,633,47,0.7580645161290323,0.06911764705882353,0.9976830398517146,0.5394590805537707,0.4594365062337726,0.8396613603736213,0.07279231690359121
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,2,27,0.3180428134556575,1,0.037037037037037035,0,0.0,26,0,1,0,0.0,0.0,1.0,0.49056603773584906,0.045454545454545456,0.1923076923076923,0.043319348961128955
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,2,4710,0.3180428134556575,863,0.18322717622080678,173,0.03673036093418259,3807,40,730,133,0.7687861271676301,0.1541135573580533,0.9896022874967507,0.5824575768516608,0.5256939616443386,0.816048742741255,0.130843381779456
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,3,11939,0.3,1594,0.13351201943211324,149,0.012480107211659267,10309,36,1481,113,0.7583892617449665,0.07089084065244668,0.9965200579990333,0.530563753610719,0.4896265958164354,0.8482300410007805,0.10084244484098875
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,3,7154,0.3,708,0.09896561364271736,41,0.005731059547106514,6433,13,680,28,0.6829268292682927,0.03954802259887006,0.9979832454235185,0.5118281956392726,0.45036399563203805,0.8562302027622789,0.07735917880409196
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,3,28,0.3,3,0.10714285714285714,0,0.0,25,0,3,0,0.0,0.0,1.0,0.4716981132075472,0.0925925925925926,0.24,0.10489533356910428
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,3,4757,0.3,883,0.18562118982552028,108,0.022703384486020602,3851,23,798,85,0.7870370370370371,0.09626274065685164,0.9940629839958699,0.5376081554357633,0.5220498129059286,0.8184551772685577,0.13613481489429385
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,1,13327,0.5,4444,0.33345839273654987,2910,0.21835371801605763,8446,437,1971,2473,0.849828178694158,0.5564806480648065,0.9508049082517167,0.7738961560519741,0.7848156743159156,0.8476946605501481,0.14659779404738735
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,1,7154,0.5,1647,0.23022085546547386,1041,0.14551299972043613,5297,210,816,831,0.7982708933717579,0.5045537340619308,0.9618667150898856,0.7650037650602409,0.69435176818293,0.8272807065997253,0.12017283067711246
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,1,28,0.5,5,0.17857142857142858,2,0.07142857142857142,23,0,3,2,1.0,0.4,1.0,0.7551020408163265,0.6353646353646354,0.8391304347826086,0.10890415736607142
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,1,6145,0.5,2792,0.45435313262815297,1867,0.3038242473555736,3126,227,1152,1640,0.8784145688269952,0.5873925501432665,0.9322994333432747,0.7616517380374991,0.8369454953151344,0.8335097103308247,0.1775334506426719
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,2,13327,0.5,4616,0.34636452314849553,2524,0.18938996023110977,8342,369,2461,2155,0.8538034865293186,0.46685441941074524,0.9576397658133394,0.7293086856552604,0.7833918225491174,0.8533376393957558,0.15275194865510336
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,2,7154,0.5,1727,0.24140341067934024,880,0.12300810735253005,5236,191,1038,689,0.7829545454545455,0.39895773016792124,0.9648056016215221,0.7117715752626326,0.6806287118551294,0.8315061655841831,0.12804962490936014
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,2,28,0.5,6,0.21428571428571427,2,0.07142857142857142,22,0,4,2,1.0,0.3333333333333333,1.0,0.7083333333333333,0.521359649122807,0.6287878787878788,0.14343915666852677
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,2,6145,0.5,2883,0.4691619202603743,1642,0.2672091131000814,3084,178,1419,1464,0.8915956151035322,0.5078043704474505,0.9454322501532803,0.7207026855880438,0.8423464289779029,0.8437177343326159,0.1815527919834469
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,3,13327,0.5,4750,0.35641929916710435,2172,0.1629774142717791,8312,265,2843,1907,0.8779926335174953,0.4014736842105263,0.96910341611286,0.6967430895584186,0.7917814730132164,0.8598145836785036,0.15760110411576359
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,3,7154,0.5,1805,0.2523064020128599,770,0.10763209393346379,5195,154,1189,616,0.8,0.3412742382271468,0.9712095718825948,0.6819915614328187,0.6768273015604915,0.8302156045425426,0.1349476981436303
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,3,28,0.5,7,0.25,3,0.10714285714285714,20,1,5,2,0.6666666666666666,0.2857142857142857,0.9523809523809523,0.6347826086956522,0.6376190476190476,0.7176870748299319,0.15041678292410715
pipe_grud_state_recomputed_degradation_v0,random_pipe_state_dropout_25,pipe_state_random_dropout,core,evaluated,20260614,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,3,6145,0.5,2938,0.4781122864117168,1399,0.2276647681041497,3097,110,1649,1289,0.9213724088634739,0.4387338325391423,0.9657000311817898,0.6866228532332317,0.8591420220966857,0.8624185245728,0.1840069018892392
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,1,11852,0.3,1473,0.12428282146473169,1303,0.1099392507593655,9958,421,591,882,0.6768994627782041,0.5987780040733197,0.9594373253685327,0.7935452083829064,0.6650689578114486,0.921593663951578,0.07192801370879436
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,1,7154,0.3,621,0.08680458484763769,561,0.07841766843723791,6350,183,243,378,0.6737967914438503,0.6086956521739131,0.9719883667534058,0.803569619254535,0.6849542716508839,0.9225236523701177,0.05307561093876956
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,1,25,0.3,0,0.0,0,0.0,25,0,0,0,0.0,0.0,1.0,1.0,0.0,,0.004976230432194587
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,1,4673,0.3,852,0.18232398887224482,742,0.1587845067408517,3583,238,348,504,0.6792452830188679,0.5915492957746479,0.9377126406699817,0.7783889987349362,0.6794729452746838,0.9071995876506531,0.10114776205004675
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,2,11891,0.3180428134556575,1544,0.1298461020940207,711,0.05979312084769994,10171,176,1009,535,0.7524613220815752,0.34650259067357514,0.9829902387165362,0.7097269792784331,0.6297622045184761,0.9104545083529006,0.08359304892473164
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,2,7154,0.3180428134556575,680,0.09505171931786413,317,0.044310875034945484,6405,69,432,248,0.7823343848580442,0.36470588235294116,0.9893419833178869,0.7299272168545302,0.63697218866131,0.914457149866434,0.06365166892694443
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,2,27,0.3180428134556575,1,0.037037037037037035,0,0.0,26,0,1,0,0.0,0.0,1.0,0.49056603773584906,0.05,0.2692307692307693,0.04196430751965324
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,2,4710,0.3180428134556575,863,0.18322717622080678,394,0.08365180467091295,3740,107,576,287,0.7284263959390863,0.3325608342989571,0.9721861190538081,0.6864862905180457,0.6431995156209488,0.8951927447340498,0.11412056665766301
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,overall,all,all,test,3,11939,0.3,1594,0.13351201943211324,605,0.05067426082586481,10187,158,1147,447,0.7388429752066116,0.280426599749059,0.9847269212179797,0.6731759637881436,0.6038371648467861,0.9024378514644998,0.09043693936279497
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,aquamatch_chla,aquamatch_chla,test,3,7154,0.3,708,0.09896561364271736,291,0.040676544590438915,6383,63,480,228,0.7835051546391752,0.3220338983050847,0.9902264970524356,0.7078284987218791,0.6124140497874281,0.9135466570605691,0.0689556570719097
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,lakebed_us_cse,lakebed_us_cse,test,3,28,0.3,3,0.10714285714285714,0,0.0,25,0,3,0,0.0,0.0,1.0,0.4716981132075472,0.08475783475783477,0.17333333333333328,0.10463986236753209
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,bloom_h,source,wqp,wqp,test,3,4757,0.3,883,0.18562118982552028,314,0.06600798822787471,3779,95,664,219,0.697452229299363,0.2480181200453001,0.9754775425916365,0.6373279597936767,0.6139792324769872,0.8831417277304163,0.12265880433333534
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,1,13327,0.5,4444,0.33345839273654987,4089,0.30682073985142944,8201,682,1037,3407,0.8332110540474443,0.7666516651665166,0.9232241359900935,0.8518422518966398,0.8827171888039524,0.9290382559025914,0.0951156633385233
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,1,7154,0.5,1647,0.23022085546547386,1466,0.2049203242941012,5169,338,519,1128,0.7694406548431105,0.6848816029143898,0.9386235700018158,0.8240754134106321,0.8112594425478984,0.9170690082688819,0.08876393792480605
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,1,28,0.5,5,0.17857142857142858,2,0.07142857142857142,23,0,3,2,1.0,0.4,1.0,0.7551020408163265,0.6263888888888889,0.8173913043478261,0.10610743931361608
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,1,6145,0.5,2792,0.45435313262815297,2621,0.42652563059397886,3009,344,515,2277,0.8687523845860359,0.8155444126074498,0.8974053086787951,0.8581994224826348,0.9234887710435398,0.9312050129166285,0.10246024818513527
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,2,13327,0.5,4616,0.34636452314849553,3901,0.2927140391686051,8078,633,1348,3268,0.8377339143809279,0.7079722703639515,0.9273332568017449,0.8290910629985291,0.8710012067193313,0.9187917446158137,0.10688606903953206
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,aquamatch_chla,aquamatch_chla,test,2,7154,0.5,1727,0.24140341067934024,1358,0.1898238747553816,5129,298,667,1060,0.780559646539028,0.6137811233352635,0.9450893679749401,0.8006059852488039,0.8026359315267244,0.909208327958526,0.0952286734939588
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,lakebed_us_cse,lakebed_us_cse,test,2,28,0.5,6,0.21428571428571427,3,0.10714285714285714,22,0,3,3,1.0,0.5,1.0,0.801418439716312,0.7863247863247863,0.8484848484848485,0.10738045828683036
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,source,wqp,wqp,test,2,6145,0.5,2883,0.4691619202603743,2540,0.41334418226200165,2927,335,678,2205,0.8681102362204725,0.7648283038501561,0.8973022685469038,0.832842956668254,0.9125619223887788,0.9177222956280001,0.12045533915085944
pipe_grud_state_recomputed_degradation_v0,temporal_pipe_state_blocks_3m_rate_10,pipe_state_temporal_block_missingness,core,evaluated,20260612,True,pipe_grud_rollout_backtest_v0,irc_alert,overall,all,all,test,3,13327,0.5,4750,0.35641929916710435,3756,0.2818338710887672,8006,571,1565,3185,0.8479765708200213,0.6705263157894736,0.9334266060394077,0.8155921106604157,0.8663210317094536,0.9156561305326977,0.11443943410962004
