degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,split,rollout_horizon_months,source_id,target_event,alert_policy,score_column,threshold,score_recomputed,rows,control_rows,rows_retained_rate,positive_rows,positive_rate,predicted_positive_rows,alert_rate,tn,fp,fn,tp,precision,recall,specificity,f1,f2,mcc,balanced_accuracy,pr_auc,roc_auc,brier,delta_positive_rate_vs_control,delta_alert_rate_vs_control,delta_precision_vs_control,delta_recall_vs_control,delta_specificity_vs_control,delta_f1_vs_control,delta_f2_vs_control,delta_mcc_vs_control,delta_balanced_accuracy_vs_control,delta_pr_auc_vs_control,delta_roc_auc_vs_control,delta_brier_vs_control
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,wqp,irc_alert,closest_pr,alert_probability_irc,0.359375,True,221,221,1.0,104,0.47058823529411764,119,0.5384615384615384,74,43,28,76,0.6386554621848739,0.7307692307692307,0.6324786324786325,0.6816143497757847,0.7102803738317757,0.363696483726654,0.6816239316239316,0.5934065934065934,0.6816239316239316,0.3212669683257919,0.0,0.12669683257918551,-0.2404654169360052,-0.03846153846153855,-0.27350427350427353,-0.13889847073703576,-0.07867426127670574,-0.3210951688226057,-0.15598290598290598,-0.19143752175426376,-0.15598290598290598,0.16289592760181
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,wqp,irc_alert,fbeta,alert_probability_irc,0.1171875,True,221,221,1.0,104,0.47058823529411764,119,0.5384615384615384,74,43,28,76,0.6386554621848739,0.7307692307692307,0.6324786324786325,0.6816143497757847,0.7102803738317757,0.363696483726654,0.6816239316239316,0.5934065934065934,0.6816239316239316,0.3212669683257919,0.0,0.12669683257918551,-0.2404654169360052,-0.03846153846153855,-0.27350427350427353,-0.13889847073703576,-0.07867426127670574,-0.3210951688226057,-0.15598290598290598,-0.19143752175426376,-0.15598290598290598,0.16289592760181
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,1,wqp,irc_alert,fixed,alert_probability_irc,0.5,True,221,221,1.0,104,0.47058823529411764,119,0.5384615384615384,74,43,28,76,0.6386554621848739,0.7307692307692307,0.6324786324786325,0.6816143497757847,0.7102803738317757,0.363696483726654,0.6816239316239316,0.5934065934065934,0.6816239316239316,0.3212669683257919,0.0,0.12669683257918551,-0.2404654169360052,-0.03846153846153855,-0.27350427350427353,-0.13889847073703576,-0.07867426127670574,-0.3210951688226057,-0.15598290598290598,-0.19143752175426376,-0.15598290598290598,0.16289592760181
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,all,bloom_h,closest_pr,rollout_probability_bloom_calibrated,0.2631578947368421,True,460,460,1.0,62,0.13478260869565217,45,0.09782608695652174,371,27,44,18,0.4,0.2903225806451613,0.9321608040201005,0.3364485981308411,0.30716723549488056,0.2557435317777819,0.6112416923326309,0.28753009693340653,0.6864767385313664,0.11116705309182152,0.0,-0.08260869565217392,-0.16626506024096388,-0.46774193548387094,0.022613065326633097,-0.3118272639381244,-0.40280255302475676,-0.33711620870453035,-0.2225644350786189,-0.39699628206047183,-0.2345396336521317,0.04456618217944354
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,all,bloom_h,fbeta,rollout_probability_bloom_calibrated,0.1649484536082474,True,460,460,1.0,62,0.13478260869565217,92,0.2,335,63,33,29,0.31521739130434784,0.46774193548387094,0.8417085427135679,0.37662337662337664,0.4264705882352941,0.26418655757274956,0.6547252390987194,0.28753009693340653,0.6864767385313664,0.11116705309182152,0.0,-0.043478260869565216,-0.140139751552795,-0.35483870967741943,-0.005025125628140614,-0.20958351992834745,-0.2818627450980394,-0.2683738301290056,-0.17993191765278005,-0.39699628206047183,-0.2345396336521317,0.04456618217944354
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,all,bloom_h,fixed,probability_bloom_mean,0.3180428134556575,True,460,460,1.0,62,0.13478260869565217,8,0.017391304347826087,394,4,58,4,0.5,0.06451612903225806,0.9899497487437185,0.11428571428571428,0.078125,0.14228125165179684,0.5272329388879883,0.2772565589786592,0.6660925595720538,0.11102710731950126,0.0,-0.03913043478260869,-0.34615384615384615,-0.2903225806451613,0.0,-0.38571428571428573,-0.32333485401459855,-0.3675876943521451,-0.14516129032258063,-0.42150937650727327,-0.2545185605446588,0.02994510106628498
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,all,irc_alert,closest_pr,alert_probability_irc,0.359375,True,512,512,1.0,178,0.34765625,116,0.2265625,294,40,102,76,0.6551724137931034,0.42696629213483145,0.8802395209580839,0.5170068027210885,0.4589371980676328,0.3494910643439601,0.6536029065464577,0.47895528622626893,0.6536029065464576,0.27734375,0.0,-0.037109375,-0.18927203065134102,-0.21348314606741575,-0.05688622754491013,-0.21142770207124384,-0.21402620216849477,-0.27475268499829714,-0.1351846868061629,-0.18686868381118427,-0.13518468680616302,0.111328125
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,all,irc_alert,fbeta,alert_probability_irc,0.125,True,512,512,1.0,178,0.34765625,116,0.2265625,294,40,102,76,0.6551724137931034,0.42696629213483145,0.8802395209580839,0.5170068027210885,0.4589371980676328,0.3494910643439601,0.6536029065464577,0.47895528622626893,0.6536029065464576,0.27734375,0.0,-0.037109375,-0.18927203065134102,-0.21348314606741575,-0.05688622754491013,-0.21142770207124384,-0.21402620216849477,-0.27475268499829714,-0.1351846868061629,-0.18686868381118427,-0.13518468680616302,0.111328125
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,all,irc_alert,fixed,alert_probability_irc,0.5,True,512,512,1.0,178,0.34765625,116,0.2265625,294,40,102,76,0.6551724137931034,0.42696629213483145,0.8802395209580839,0.5170068027210885,0.4589371980676328,0.3494910643439601,0.6536029065464577,0.47895528622626893,0.6536029065464576,0.27734375,0.0,-0.037109375,-0.18927203065134102,-0.21348314606741575,-0.05688622754491013,-0.21142770207124384,-0.21402620216849477,-0.27475268499829714,-0.1351846868061629,-0.18686868381118427,-0.13518468680616302,0.111328125
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,aquamatch_chla,bloom_h,closest_pr,rollout_probability_bloom_calibrated,0.2631578947368421,True,290,290,1.0,23,0.07931034482758621,0,0.0,267,0,23,0,0.0,0.0,1.0,0.0,0.0,,0.5,0.09454213986975657,0.5841882429571731,0.0737443305722913,0.0,-0.11379310344827587,-0.5454545454545454,-0.782608695652174,0.0561797752808989,-0.6428571428571429,-0.7200000000000001,,-0.3632144601856375,-0.5755836448894474,-0.3594691418335776,0.03186614085857434
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,aquamatch_chla,bloom_h,fbeta,rollout_probability_bloom_calibrated,0.1649484536082474,True,290,290,1.0,23,0.07931034482758621,0,0.0,267,0,23,0,0.0,0.0,1.0,0.0,0.0,,0.5,0.09454213986975657,0.5841882429571731,0.0737443305722913,0.0,-0.16896551724137931,-0.3877551020408163,-0.8260869565217391,0.1123595505617978,-0.5277777777777778,-0.6737588652482269,,-0.3568637029799706,-0.5755836448894474,-0.3594691418335776,0.03186614085857434
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,aquamatch_chla,bloom_h,fixed,probability_bloom_mean,0.3180428134556575,True,290,290,1.0,23,0.07931034482758621,0,0.0,267,0,23,0,0.0,0.0,1.0,0.0,0.0,,0.5,0.08536518527058612,0.5366389838788472,0.07324412295397227,0.0,-0.04827586206896552,-0.7857142857142857,-0.4782608695652174,0.011235955056179803,-0.5945945945945946,-0.5188679245283019,,-0.23351245725451886,-0.5920607324177003,-0.4066927210552026,0.026680915919145787
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,aquamatch_chla,irc_alert,closest_pr,alert_probability_irc,0.359375,True,290,290,1.0,72,0.2482758620689655,0,0.0,218,0,72,0,0.0,0.0,1.0,0.0,0.0,,0.5,0.2482758620689655,0.5,0.2482758620689655,0.0,-0.16896551724137931,-0.7959183673469388,-0.5416666666666666,0.04587155963302747,-0.6446280991735537,-0.5786350148367954,,-0.24789755351681952,-0.2966396903589022,-0.24789755351681952,0.1
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,aquamatch_chla,irc_alert,fbeta,alert_probability_irc,0.125,True,290,290,1.0,72,0.2482758620689655,0,0.0,218,0,72,0,0.0,0.0,1.0,0.0,0.0,,0.5,0.2482758620689655,0.5,0.2482758620689655,0.0,-0.16896551724137931,-0.7959183673469388,-0.5416666666666666,0.04587155963302747,-0.6446280991735537,-0.5786350148367954,,-0.24789755351681952,-0.2966396903589022,-0.24789755351681952,0.1
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,aquamatch_chla,irc_alert,fixed,alert_probability_irc,0.5,True,290,290,1.0,72,0.2482758620689655,0,0.0,218,0,72,0,0.0,0.0,1.0,0.0,0.0,,0.5,0.2482758620689655,0.5,0.2482758620689655,0.0,-0.16896551724137931,-0.7959183673469388,-0.5416666666666666,0.04587155963302747,-0.6446280991735537,-0.5786350148367954,,-0.24789755351681952,-0.2966396903589022,-0.24789755351681952,0.1
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,lakebed_us_cse,bloom_h,closest_pr,rollout_probability_bloom_calibrated,0.2631578947368421,True,1,1,1.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,,,,,0.047134695290858716,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,,,,,-0.02211738227146813
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,lakebed_us_cse,bloom_h,fbeta,rollout_probability_bloom_calibrated,0.1649484536082474,True,1,1,1.0,0,0.0,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,0.047134695290858716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.02211738227146813
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,lakebed_us_cse,bloom_h,fixed,probability_bloom_mean,0.3180428134556575,True,1,1,1.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,,,,,0.03069735673792775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,lakebed_us_cse,irc_alert,closest_pr,alert_probability_irc,0.359375,True,1,1,1.0,1,1.0,1,1.0,0,0,0,1,1.0,1.0,,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,lakebed_us_cse,irc_alert,fbeta,alert_probability_irc,0.125,True,1,1,1.0,1,1.0,1,1.0,0,0,0,1,1.0,1.0,,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,lakebed_us_cse,irc_alert,fixed,alert_probability_irc,0.5,True,1,1,1.0,1,1.0,1,1.0,0,0,0,1,1.0,1.0,,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,wqp,bloom_h,closest_pr,rollout_probability_bloom_calibrated,0.2631578947368421,True,169,169,1.0,39,0.23076923076923078,45,0.26627218934911245,103,27,21,18,0.4,0.46153846153846156,0.7923076923076923,0.42857142857142855,0.4477611940298507,0.24196773978523292,0.6269230769230769,0.39065274522147975,0.6750493096646943,0.17576244888155362,0.0,-0.023668639053254392,-0.19183673469387752,-0.28205128205128205,-0.05384615384615388,-0.2305194805194805,-0.2595558791408811,-0.3056513078338148,-0.16794871794871802,-0.3138603143026947,-0.19792899408284026,0.06675372979780433
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,wqp,bloom_h,fbeta,rollout_probability_bloom_calibrated,0.1649484536082474,True,169,169,1.0,39,0.23076923076923078,91,0.5384615384615384,68,62,10,29,0.31868131868131866,0.7435897435897436,0.5230769230769231,0.4461538461538462,0.5870445344129555,0.22537446792760443,0.6333333333333333,0.39065274522147975,0.6750493096646943,0.17576244888155362,0.0,0.17159763313609466,-0.19744771357674584,-0.07692307692307687,-0.24615384615384617,-0.1875095201827875,-0.14690041971548495,-0.2901858407816583,-0.16153846153846163,-0.3138603143026947,-0.19792899408284026,0.06675372979780433
pipe_grud_raw_predictor_recomputed_degradation_v0,ablate_chlorophyll_memory,feature_family_ablation,core,evaluated,,test,2,wqp,bloom_h,fixed,probability_bloom_mean,0.3180428134556575,True,169,169,1.0,39,0.23076923076923078,8,0.047337278106508875,126,4,35,4,0.5,0.10256410256410256,0.9692307692307692,0.1702127659574468,0.1219512195121951,0.14244246232238394,0.5358974358974359,0.3796318600320794,0.668145956607495,0.176337138186868,0.0,-0.02366863905325444,-0.41666666666666663,-0.1794871794871795,-0.023076923076923106,-0.26115978306216103,-0.20542973286875726,-0.3076302690808024,-0.10128205128205126,-0.33941064727924264,-0.20433925049309676,0.03572355546709349
