scenario_id,seed,surface,source_id,site_id,origin_year_month,horizon_months,split,bloom_h,target_risk_chla_h,risk_conservative,mifal_probability_bloom_calibrated,mifal_bloom_probability_threshold,mifal_predicted_bloom_h,uncertainty,data_reliability,confidence,payload_variables
random_dropout_mcar_25,20260612,observable_no_current_chla,wqp,wqp:21FLHESD_WQX-BEAUDETTE POND INLET,2023-02,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.00587260839279431,0.15338903249355273,"DOb,Turb,Tw"
random_dropout_mcar_25,20260613,observable_no_current_chla,wqp,wqp:21FLCBA_WQX-WAL-DRAPER-1,2023-05,3,test,0,0.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.018302375044901488,0.15528449108838788,"DOb,Secchi"
random_dropout_mcar_25,20260613,observable_no_current_chla,wqp,wqp:21NC03WQ-NEU019P,2023-07,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.016205780115668134,0.15496477399395397,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260613,observable_no_current_chla,wqp,wqp:21NC03WQ-CPF0880A,2023-08,3,test,0,0.6114254494800293,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.016131037526736457,0.15495337623512584,"DOb,Secchi"
random_dropout_mcar_25,20260613,observable_no_current_chla,wqp,wqp:21NC03WQ-CPF0880A,2023-07,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.015936250566903197,0.15492367249027594,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260613,observable_no_current_chla,wqp,wqp:21FLSJWM_WQX-44192,2023-05,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.015789169108660905,0.15490124352423265,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260614,observable_no_current_chla,wqp,wqp:21NC03WQ-NEU019P,2023-07,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.016205780115668134,0.15496477399395397,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260614,observable_no_current_chla,wqp,wqp:21NC03WQ-CPF055E,2024-05,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.016766091120371286,0.15505021777897188,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260614,observable_no_current_chla,wqp,wqp:21NC03WQ-CPF086C,2023-09,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.013752687842784894,0.1545906933725956,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260614,observable_no_current_chla,wqp,wqp:21FLSJWM_WQX-442129,2023-03,3,test,1,1.0,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.014769730721620489,0.15474578579870144,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_25,20260614,observable_no_current_chla,wqp,wqp:21FLSJWM_WQX-44154,2023-05,3,test,0,0.1431886563822723,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.011844194360128424,0.15429966052570984,"DOb,Secchi,Turb,Tw"
random_dropout_mcar_50,20260612,observable_no_current_chla,wqp,wqp:21FLCHCO_WQX-MC1991A01,2023-10,3,test,0,0.9470607942718304,0.5733857284683814,0.25719591457753027,0.135593220338983,1,0.6950130042040986,0.005474394039949959,0.15332830739397435,"DOb,Turb,Tw"
