degradation_version,scenario_id,scenario_family,scenario_tier,scenario_status,seed,score_recomputed,fuzzy_state_rebuilt,labels_preserved,backtest_version,group_type,group_value,source_id,split,rollout_horizon_months,target,rows,rmse,mae,bias,simulation_90_coverage,simulation_90_mean_width,persistence_rmse,persistence_mae,rmse_relative_improvement,mae_relative_improvement
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,delta_yT,512,0.24135942681249833,0.14895090291268337,0.02383983777263779,0.14453125,0.0,0.34642504539828106,0.22864831200198038,0.3032852848874998,0.34855892174094305
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,irc1,512,0.1647620830072188,0.1166378973178604,-0.0257641165450785,0.0,0.0,0.203504544244535,0.12822593950677474,0.19037639371218418,0.09037205914410244
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,sigma_F,512,0.04521965722951783,0.018353229563374505,0.0017590863525086733,0.0,0.0,0.04521965722951783,0.018353229563374505,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,sigma_N,512,0.10397417514179282,0.03121632504286225,-0.0015643786221836756,0.0,0.0,0.10397417514179282,0.03121632504286225,0.0,0.0
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,sigma_T,512,0.08304654364964607,0.05096499702358835,-0.0025283526065334495,0.0,0.0,0.08523830604661674,0.05110349636528359,0.025713350002192582,0.0027101735017357694
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,yF,512,0.11600685795030952,0.04990783381576301,0.004629564188543562,0.001953125,0.0,0.11780344723869289,0.04891857337776936,0.015250736124411806,-0.020222593785680906
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,yN,512,0.09274180688882556,0.043216830521292576,0.004934576407155002,0.0,0.0,0.09960884321729163,0.04074935019096599,0.06894002687578628,-0.060552630134298915
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,overall,all,all,test,2,yT,512,0.2348871117563331,0.165600634348882,-0.03872242918899157,0.048828125,0.0,0.2938897732059936,0.18208847148562254,0.20076459553529366,0.09054849547705933
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,all,2610,0.11490352988031048,0.03846046142171928,0.0020027623313483337,0.10689655172413794,0.0,0.15035319761562202,0.046362459167974865,0.23577594821720135,0.17043957305254284
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,delta_yF,290,0.00480307282723068,0.004313583505050889,0.004313583505050889,0.010344827586206896,0.0,0.0,0.0,,
pipe_grud_raw_predictor_recomputed_degradation_v0,control_observed,control,core,evaluated,,True,False,True,pipe_grud_rollout_backtest_v0,source,aquamatch_chla,aquamatch_chla,test,2,delta_yN,290,0.0002510196607650608,0.00011074856437485794,0.00011074856437485794,0.7344827586206897,0.0,0.0,0.0,,
