profile,epoch,training_loss,probabilistic_validation_loss,best_probabilistic_validation_loss,best_epoch,epochs_without_improvement,batch_order_sha256
legacy_diagnostic,1,0.13049536178594806,0.09895063191652298,0.09895063191652298,1,0,d5dae5f6d6d06e1ffaa91d32214db5c042e9d8e3712acae18c9325ac59305c84
legacy_diagnostic,2,0.0672202579284275,0.03579229488968849,0.03579229488968849,2,0,f83c5bfced45db0b9d5fd017ab3b2798fa01ec63816987b0785c828fd237f763
legacy_diagnostic,3,-0.005307634873439334,-0.050867147743701935,-0.050867147743701935,3,0,41bf7f39f19f2ede5cf89edb4de13904cb636f72dec2a90b7092d573b0750129
legacy_diagnostic,4,-0.11497537071258113,-0.2020394504070282,-0.2020394504070282,4,0,f4a13c000b970f0bcf8d8f43f1ab8b88c3408e118e497c9d16110a30607ab3c5
legacy_diagnostic,5,-0.31980336183828806,-0.507716953754425,-0.507716953754425,5,0,cc6f08f967ac318f01781e3d1061ea6a270605837d4aa7301722199095a3b26c
legacy_diagnostic,6,-0.6901938435642166,-0.900469958782196,-0.900469958782196,6,0,98028a9801be6b06650ed0cbfc3c67dd1f138ec3deb59075d7d98fb89eb06326
legacy_diagnostic,7,-0.9618270519726616,-0.9979034662246704,-0.9979034662246704,7,0,eded4769946b94b761429e45cccf96deb424e72dc1e22392cb805e6a3d14ca03
legacy_diagnostic,8,-1.0273134687302885,-1.0666024684906006,-1.0666024684906006,8,0,92ef164673846452b5db232fc0a392190f3812dfcade958ba1b7d92c71f634a7
legacy_diagnostic,9,-1.089819499885317,-1.1510887145996094,-1.1510887145996094,9,0,ecaa0a0840d3ee6cf335c94df5381bd472c2d2be0da764818327fa20fe12ed6e
legacy_diagnostic,10,-1.148823359052094,-1.2084956169128418,-1.2084956169128418,10,0,b86f0e6405c6e31d988664ff1b5eaabdee9e292fc7a8e48413b792245837bc14
legacy_diagnostic,11,-1.1989557692880712,-1.2479801177978516,-1.2479801177978516,11,0,b742a5b32bfb650c92597a3d46c0eca36423c988938e05c2f21710774b884998
legacy_diagnostic,12,-1.237581794053026,-1.2704296112060547,-1.2704296112060547,12,0,57fbd4b8bfd2e59fe678b22232842050fb90e66f340323011e3d6c8c29f9179e
legacy_diagnostic,13,-1.270006884047228,-1.2887229919433594,-1.2887229919433594,13,0,cafc435f337e6cf89c1892a9599bf0c6aacfdd71ba8c2738b657f65067704b70
legacy_diagnostic,14,-1.2978588822729322,-1.2990206480026245,-1.2990206480026245,14,0,dbbb4ed1e0064091c768e11756b489043b9c2635798b4c25825de1f0216925e5
legacy_diagnostic,15,-1.318415026626148,-1.2993727922439575,-1.2993727922439575,15,0,bd9823b7a91c52faef8700d53d807bc003a9db69e593fe4992363517d11d9a74
legacy_diagnostic,16,-1.3314282597053335,-1.305431842803955,-1.305431842803955,16,0,43912100cd74476b2b5b03c7184ff41ee5717c9b1fa0cbd2bc530c433b362877
legacy_diagnostic,17,-1.3431502360884016,-1.3148022890090942,-1.3148022890090942,17,0,7f93bbe510662d4c082fef3099c99c9d3cbd1b488f4d1409bb881003ed6b7d79
legacy_diagnostic,18,-1.3546941780474262,-1.3291676044464111,-1.3291676044464111,18,0,31ab6583e644428811bb849fe020f00760b477b4cc40488e352f63c66ebd7cce
legacy_diagnostic,19,-1.3663283156932629,-1.3435022830963135,-1.3435022830963135,19,0,064e7c5d36d0e8566f65deab63d83a161a1950f9f9496743ea6ad29df0f700e9
legacy_diagnostic,20,-1.3792648058592376,-1.361877202987671,-1.361877202987671,20,0,7611f4aee93c862329caa78f77eb80510ea12caabc8d14e28468be58a7c44db4
