evaluation_cohort,comparison_id,challenger,reference,horizon_months,metric,source_id,site_id,cluster_id,shared_success_rows,positive_rows,negative_rows,challenger_metric,reference_metric,delta_challenger_minus_reference,challenger_better,status
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLCBA_WQX-WAL-CAMPBELL-3,wqp::wqp:21FLCBA_WQX-WAL-CAMPBELL-3,28,0,28,0.004520942952083165,2.651624711444788e-05,0.004494426704968717,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLCBA_WQX-WAL-DEER-2,wqp::wqp:21FLCBA_WQX-WAL-DEER-2,30,0,30,0.0031967561936205226,0.000282596272886692,0.0029141599207338307,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLCBA_WQX-WAL-TRESCA-2,wqp::wqp:21FLCBA_WQX-WAL-TRESCA-2,32,0,32,0.006370441160991924,0.0016994271433939142,0.004671014017598009,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLCOLL_WQX-LKTRAF8,wqp::wqp:21FLCOLL_WQX-LKTRAF8,30,26,4,0.3841834215862799,0.15404370540679005,0.23013971617948983,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLSJWM_WQX-44126,wqp::wqp:21FLSJWM_WQX-44126,32,0,32,0.07825284916668368,0.11580705773801982,-0.03755420857133614,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLSJWM_WQX-44192,wqp::wqp:21FLSJWM_WQX-44192,31,7,24,0.18445177799528664,0.16592823813230925,0.01852353986297739,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLSJWM_WQX-44196,wqp::wqp:21FLSJWM_WQX-44196,32,2,30,0.06152581774638759,0.21214475527460563,-0.15061893752821803,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLSJWM_WQX-44488,wqp::wqp:21FLSJWM_WQX-44488,30,20,10,0.5684862571364795,0.2769552572914542,0.2915309998450253,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLSJWM_WQX-44591,wqp::wqp:21FLSJWM_WQX-44591,30,9,21,0.2575484913827813,0.13797577788706908,0.11957271349571222,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLSJWM_WQX-45143,wqp::wqp:21FLSJWM_WQX-45143,30,2,28,0.05550202310298977,0.036686216634496456,0.01881580646849331,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLSJWM_WQX-45150,wqp::wqp:21FLSJWM_WQX-45150,30,18,12,0.4866867416608332,0.24831469053462282,0.23837205112621038,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLSJWM_WQX-54193,wqp::wqp:21FLSJWM_WQX-54193,8,0,8,0.044297819418754256,0.1172302094266289,-0.07293239000787465,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLSWFD_WQX-23152,wqp::wqp:21FLSWFD_WQX-23152,7,0,7,0.005026761777726994,0.025141240694511062,-0.020114478916784067,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21FLSWFD_WQX-23169,wqp::wqp:21FLSWFD_WQX-23169,7,1,6,0.10314645794494788,0.09276772237948926,0.010378735565458624,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21NC03WQ-CPF055C,wqp::wqp:21NC03WQ-CPF055C,29,17,12,0.4124848359420285,0.3051779515956089,0.1073068843464196,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21NC03WQ-CPF055E,wqp::wqp:21NC03WQ-CPF055E,29,14,15,0.3486932192173252,0.24984884754854134,0.09884437166878388,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21NC03WQ-LC01,wqp::wqp:21NC03WQ-LC01,28,17,11,0.45107787906299046,0.25992244909404755,0.1911554299689429,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21NC03WQ-LLC01,wqp::wqp:21NC03WQ-LLC01,28,21,7,0.5733427461965624,0.24648492393120924,0.3268578222653532,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21NC03WQ-NEU013B,wqp::wqp:21NC03WQ-NEU013B,21,18,3,0.6820977274983677,0.17992889424422437,0.5021688332541434,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21NC03WQ-NEU0171B,wqp::wqp:21NC03WQ-NEU0171B,28,21,7,0.5898787348872199,0.2377248474322128,0.3521538874550071,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21SC60WQ_WQX-CW-057,wqp::wqp:21SC60WQ_WQX-CW-057,14,3,11,0.1805692000493819,0.24583738295751265,-0.06526818290813075,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21SC60WQ_WQX-LCR-04,wqp::wqp:21SC60WQ_WQX-LCR-04,2,2,0,0.6911912548380795,0.5070113983967877,0.18417985644129187,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21SC60WQ_WQX-S-131,wqp::wqp:21SC60WQ_WQX-S-131,16,1,15,0.05560923484778695,0.13220580629836803,-0.07659657145058107,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21SC60WQ_WQX-S-309,wqp::wqp:21SC60WQ_WQX-S-309,7,4,3,0.39454170827987145,0.15402777400192916,0.2405139342779423,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21SC60WQ_WQX-SV-336,wqp::wqp:21SC60WQ_WQX-SV-336,15,0,15,0.011365355171174485,0.00210143351727294,0.009263921653901545,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21SCSANT_WQX-SC-038,wqp::wqp:21SCSANT_WQX-SC-038,4,0,4,0.02819828760445124,0.08806130439926227,-0.05986301679481103,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:21SCSANT_WQX-SC-039,wqp::wqp:21SCSANT_WQX-SC-039,4,0,4,0.05562294057842119,0.17413699547979125,-0.11851405490137007,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,brier,wqp,wqp:CHOCNATWQX-LNW-002,wqp::wqp:CHOCNATWQX-LNW-002,15,1,14,0.06674713323161653,0.06382437830901597,0.002922754922600565,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21DELAWQ_WQX-206451,wqp::wqp:21DELAWQ_WQX-206451,12,5,7,0.925,0.9428571428571428,-0.017857142857142794,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21DELAWQ_WQX-301021,wqp::wqp:21DELAWQ_WQX-301021,12,0,12,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21DELAWQ_WQX-308031,wqp::wqp:21DELAWQ_WQX-308031,6,0,6,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-BIGREDF-2,wqp::wqp:21FLCBA_WQX-WAL-BIGREDF-2,8,0,8,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-CAMPBELL-3,wqp::wqp:21FLCBA_WQX-WAL-CAMPBELL-3,28,0,28,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-DEER-2,wqp::wqp:21FLCBA_WQX-WAL-DEER-2,30,0,30,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-TRESCA-2,wqp::wqp:21FLCBA_WQX-WAL-TRESCA-2,32,0,32,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLCOLL_WQX-LKTRAF8,wqp::wqp:21FLCOLL_WQX-LKTRAF8,30,26,4,0.9457636246958496,0.9392152459764335,0.006548378719416159,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLSJWM_WQX-44126,wqp::wqp:21FLSJWM_WQX-44126,32,0,32,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLSJWM_WQX-44192,wqp::wqp:21FLSJWM_WQX-44192,31,7,24,0.310209567698047,0.7490601503759398,-0.4388505826778928,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLSJWM_WQX-44196,wqp::wqp:21FLSJWM_WQX-44196,32,2,30,0.25757575757575757,0.2361111111111111,0.021464646464646464,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLSJWM_WQX-44488,wqp::wqp:21FLSJWM_WQX-44488,30,20,10,0.5709760827407888,0.7835041486656866,-0.2125280659248978,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLSJWM_WQX-44591,wqp::wqp:21FLSJWM_WQX-44591,30,9,21,0.45455840455840457,0.7894870618812828,-0.33492865732287824,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLSJWM_WQX-45143,wqp::wqp:21FLSJWM_WQX-45143,30,2,28,0.5333333333333333,0.8333333333333333,-0.29999999999999993,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLSJWM_WQX-45150,wqp::wqp:21FLSJWM_WQX-45150,30,18,12,0.569663900913901,0.6171251388408251,-0.04746123792692414,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLSJWM_WQX-54193,wqp::wqp:21FLSJWM_WQX-54193,8,0,8,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLSWFD_WQX-23152,wqp::wqp:21FLSWFD_WQX-23152,7,0,7,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21FLSWFD_WQX-23169,wqp::wqp:21FLSWFD_WQX-23169,7,1,6,0.5,0.5,0.0,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21NC03WQ-CPF055C,wqp::wqp:21NC03WQ-CPF055C,29,17,12,0.8121601165718813,0.5780325397596346,0.2341275768122466,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21NC03WQ-CPF055E,wqp::wqp:21NC03WQ-CPF055E,29,14,15,0.5873407544836117,0.5734451945420543,0.013895559941557334,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21NC03WQ-LC01,wqp::wqp:21NC03WQ-LC01,28,17,11,0.8668967524600855,0.7990859533116429,0.06781079914844257,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21NC03WQ-LLC01,wqp::wqp:21NC03WQ-LLC01,28,21,7,0.9244360902255642,0.8838294561448996,0.04060663408066456,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21NC03WQ-NEU013B,wqp::wqp:21NC03WQ-NEU013B,21,18,3,0.9389005602240897,0.913392483180925,0.025508077043164712,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21NC03WQ-NEU0171B,wqp::wqp:21NC03WQ-NEU0171B,28,21,7,0.9017347976566679,0.8413864965280269,0.06034830112864098,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21SC60WQ_WQX-CW-057,wqp::wqp:21SC60WQ_WQX-CW-057,14,3,11,0.3333333333333333,0.7575757575757576,-0.42424242424242425,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21SC60WQ_WQX-LCR-04,wqp::wqp:21SC60WQ_WQX-LCR-04,2,2,0,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21SC60WQ_WQX-S-131,wqp::wqp:21SC60WQ_WQX-S-131,16,1,15,0.25,0.1111111111111111,0.1388888888888889,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21SC60WQ_WQX-S-309,wqp::wqp:21SC60WQ_WQX-S-309,7,4,3,0.7470238095238095,0.8875,-0.14047619047619042,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21SC60WQ_WQX-SV-336,wqp::wqp:21SC60WQ_WQX-SV-336,15,0,15,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21SCSANT_WQX-SC-038,wqp::wqp:21SCSANT_WQX-SC-038,4,0,4,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:21SCSANT_WQX-SC-039,wqp::wqp:21SCSANT_WQX-SC-039,4,0,4,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,1,pr_auc,wqp,wqp:CHOCNATWQX-LNW-002,wqp::wqp:CHOCNATWQX-LNW-002,15,1,14,1.0,0.5,0.5,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21DELAWQ_WQX-206451,wqp::wqp:21DELAWQ_WQX-206451,11,4,7,0.20722124129289846,0.3075395748563631,-0.10031833356346462,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21DELAWQ_WQX-301021,wqp::wqp:21DELAWQ_WQX-301021,11,0,11,0.008607669743525337,0.0009668515568046306,0.007640818186720706,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21DELAWQ_WQX-308031,wqp::wqp:21DELAWQ_WQX-308031,6,0,6,0.01388453173021952,0.0019815704636100425,0.011902961266609478,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-BIGREDF-2,wqp::wqp:21FLCBA_WQX-WAL-BIGREDF-2,8,0,8,0.005190383107593793,0.00013631878306639766,0.005054064324527395,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-CAMPBELL-3,wqp::wqp:21FLCBA_WQX-WAL-CAMPBELL-3,28,0,28,0.005232256283956114,6.724637786562071e-06,0.005225531646169552,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-DEER-2,wqp::wqp:21FLCBA_WQX-WAL-DEER-2,29,0,29,0.004044168056331612,7.9561222983331e-05,0.003964606833348281,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-FULLER-2,wqp::wqp:21FLCBA_WQX-WAL-FULLER-2,1,0,1,0.02316857579161619,3.440907585223754e-05,0.023134166715763953,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCBA_WQX-WAL-TRESCA-2,wqp::wqp:21FLCBA_WQX-WAL-TRESCA-2,31,0,31,0.005457791385143997,0.0006387077364503379,0.004819083648693659,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLCOLL_WQX-LKTRAF8,wqp::wqp:21FLCOLL_WQX-LKTRAF8,30,26,4,0.3561311397018741,0.1742484809133609,0.1818826587885132,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLSJWM_WQX-44126,wqp::wqp:21FLSJWM_WQX-44126,31,0,31,0.0911098921022015,0.16787768189361735,-0.07676778979141585,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLSJWM_WQX-44192,wqp::wqp:21FLSJWM_WQX-44192,30,7,23,0.17597563795395804,0.21115562918300196,-0.035179991229043917,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLSJWM_WQX-44196,wqp::wqp:21FLSJWM_WQX-44196,31,2,29,0.07077277041935383,0.23004174245190642,-0.15926897203255258,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLSJWM_WQX-44488,wqp::wqp:21FLSJWM_WQX-44488,30,21,9,0.5776278583604586,0.25397876987056517,0.32364908848989343,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLSJWM_WQX-44591,wqp::wqp:21FLSJWM_WQX-44591,30,10,20,0.2769468461024568,0.15904188546620562,0.11790496063625117,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLSJWM_WQX-45143,wqp::wqp:21FLSJWM_WQX-45143,30,2,28,0.062398541660169206,0.05418235025803043,0.008216191402138778,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLSJWM_WQX-45150,wqp::wqp:21FLSJWM_WQX-45150,30,19,11,0.4666983273302094,0.25812328118324057,0.2085750461469688,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLSJWM_WQX-54193,wqp::wqp:21FLSJWM_WQX-54193,8,0,8,0.04538243167283059,0.06655874655018057,-0.02117631487734998,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLSWFD_WQX-23152,wqp::wqp:21FLSWFD_WQX-23152,6,0,6,0.009884780218263223,0.05624886522375864,-0.046364085005495416,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21FLSWFD_WQX-23169,wqp::wqp:21FLSWFD_WQX-23169,6,1,5,0.07543698616890948,0.14669182795722777,-0.07125484178831828,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21NC03WQ-CPF055C,wqp::wqp:21NC03WQ-CPF055C,28,17,11,0.4193478384478467,0.26771179597873956,0.1516360424691071,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21NC03WQ-CPF055E,wqp::wqp:21NC03WQ-CPF055E,28,14,14,0.35297369526969663,0.27760081688498145,0.07537287838471518,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21NC03WQ-LC01,wqp::wqp:21NC03WQ-LC01,27,16,11,0.44125022858548407,0.2951555335499402,0.1460946950355439,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21NC03WQ-LLC01,wqp::wqp:21NC03WQ-LLC01,27,20,7,0.569980278476243,0.22723771171798435,0.34274256675825865,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21NC03WQ-NEU013B,wqp::wqp:21NC03WQ-NEU013B,21,18,3,0.6943450353055931,0.16044088155029085,0.5339041537553022,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21NC03WQ-NEU0171B,wqp::wqp:21NC03WQ-NEU0171B,27,20,7,0.5870285833908946,0.270359856271246,0.3166687271196486,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21SC60WQ_WQX-CW-057,wqp::wqp:21SC60WQ_WQX-CW-057,15,3,12,0.11987006440024912,0.24470821372254367,-0.12483814932229455,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21SC60WQ_WQX-LCR-04,wqp::wqp:21SC60WQ_WQX-LCR-04,3,2,1,0.5071181002354453,0.5414059684281609,-0.034287868192715565,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21SC60WQ_WQX-S-131,wqp::wqp:21SC60WQ_WQX-S-131,16,1,15,0.05586185915692703,0.14769696552746786,-0.09183510637054083,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21SC60WQ_WQX-S-309,wqp::wqp:21SC60WQ_WQX-S-309,7,4,3,0.42597405003282246,0.12578617867224046,0.300187871360582,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21SC60WQ_WQX-SV-336,wqp::wqp:21SC60WQ_WQX-SV-336,16,0,16,0.01835165552966997,0.001761865142746696,0.01658979038692327,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21SCSANT_WQX-SC-038,wqp::wqp:21SCSANT_WQX-SC-038,4,0,4,0.1204799042835113,0.294542942736497,-0.1740630384529857,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:21SCSANT_WQX-SC-039,wqp::wqp:21SCSANT_WQX-SC-039,4,0,4,0.18526070521417357,0.16385054587033385,0.02141015934383972,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,brier,wqp,wqp:CHOCNATWQX-LNW-002,wqp::wqp:CHOCNATWQX-LNW-002,15,1,14,0.09584112616689024,0.07421507171094237,0.02162605445594787,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21DELAWQ_WQX-206451,wqp::wqp:21DELAWQ_WQX-206451,11,4,7,0.8541666666666666,0.6678571428571429,0.1863095238095237,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21DELAWQ_WQX-301021,wqp::wqp:21DELAWQ_WQX-301021,11,0,11,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21DELAWQ_WQX-308031,wqp::wqp:21DELAWQ_WQX-308031,6,0,6,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-BIGREDF-2,wqp::wqp:21FLCBA_WQX-WAL-BIGREDF-2,8,0,8,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-CAMPBELL-3,wqp::wqp:21FLCBA_WQX-WAL-CAMPBELL-3,28,0,28,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-DEER-2,wqp::wqp:21FLCBA_WQX-WAL-DEER-2,29,0,29,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-FULLER-2,wqp::wqp:21FLCBA_WQX-WAL-FULLER-2,1,0,1,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLCBA_WQX-WAL-TRESCA-2,wqp::wqp:21FLCBA_WQX-WAL-TRESCA-2,31,0,31,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLCOLL_WQX-LKTRAF8,wqp::wqp:21FLCOLL_WQX-LKTRAF8,30,26,4,0.8910597141214938,0.9582416398478567,-0.06718192572636295,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLSJWM_WQX-44126,wqp::wqp:21FLSJWM_WQX-44126,31,0,31,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLSJWM_WQX-44192,wqp::wqp:21FLSJWM_WQX-44192,30,7,23,0.42653061224489797,0.3404761904761905,0.08605442176870748,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLSJWM_WQX-44196,wqp::wqp:21FLSJWM_WQX-44196,31,2,29,0.26666666666666666,0.10096153846153846,0.1657051282051282,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLSJWM_WQX-44488,wqp::wqp:21FLSJWM_WQX-44488,30,21,9,0.6493619670090258,0.927185050063583,-0.27782308305455716,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLSJWM_WQX-44591,wqp::wqp:21FLSJWM_WQX-44591,30,10,20,0.5416666666666666,0.8161111111111111,-0.2744444444444445,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLSJWM_WQX-45143,wqp::wqp:21FLSJWM_WQX-45143,30,2,28,0.2,0.625,-0.425,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLSJWM_WQX-45150,wqp::wqp:21FLSJWM_WQX-45150,30,19,11,0.6859133479632095,0.637779416914988,0.0481339310482215,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLSJWM_WQX-54193,wqp::wqp:21FLSJWM_WQX-54193,8,0,8,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLSWFD_WQX-23152,wqp::wqp:21FLSWFD_WQX-23152,6,0,6,,,,False,not_estimable_single_class
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21FLSWFD_WQX-23169,wqp::wqp:21FLSWFD_WQX-23169,6,1,5,1.0,0.3333333333333333,0.6666666666666667,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21NC03WQ-CPF055C,wqp::wqp:21NC03WQ-CPF055C,28,17,11,0.8936838978015449,0.7575196896824976,0.13616420811904728,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21NC03WQ-CPF055E,wqp::wqp:21NC03WQ-CPF055E,28,14,14,0.7383876357560567,0.5475149296248559,0.19087270613120078,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21NC03WQ-LC01,wqp::wqp:21NC03WQ-LC01,27,16,11,0.9058235867446394,0.679061560214811,0.22676202652982835,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21NC03WQ-LLC01,wqp::wqp:21NC03WQ-LLC01,27,20,7,0.9359640522875818,0.8618397110154918,0.07412434127209,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21NC03WQ-NEU013B,wqp::wqp:21NC03WQ-NEU013B,21,18,3,0.9498735605353255,0.8201077643737602,0.12976579616156525,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21NC03WQ-NEU0171B,wqp::wqp:21NC03WQ-NEU0171B,27,20,7,0.9202777777777778,0.821611131730327,0.09866664604745079,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21SC60WQ_WQX-CW-057,wqp::wqp:21SC60WQ_WQX-CW-057,15,3,12,0.8333333333333333,0.46031746031746035,0.3730158730158729,True,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21SC60WQ_WQX-LCR-04,wqp::wqp:21SC60WQ_WQX-LCR-04,3,2,1,0.5833333333333333,0.5833333333333333,0.0,False,estimated
legacy_posthoc,P1_vs_B2,P1,B2,2,pr_auc,wqp,wqp:21SC60WQ_WQX-S-131,wqp::wqp:21SC60WQ_WQX-S-131,16,1,15,0.5,0.07692307692307693,0.4230769230769231,True,estimated
