profile,epoch,training_loss,probabilistic_validation_loss,best_probabilistic_validation_loss,best_epoch,epochs_without_improvement,batch_order_sha256
v2_primary,18,-2.1035340164807734,-2.052101348328778,-2.052101348328778,18,0,8d003e026aae6f43a81aa301649ae8cfa3793d5f1ed15e31f663a42db6cca0ac
v2_primary,19,-2.116959925833748,-2.0661356927841665,-2.0661356927841665,19,0,584870f87f26163f7dd19551a59db9bbf4c89ebb809a7449b6d16b31db58f046
v2_primary,20,-2.1232084011003605,-2.0649987327770924,-2.0661356927841665,19,1,dc4033a0bbefee4385a4b1e921ff8bd820f457b1850f901d63792fa5072faa1e
v2_primary,21,-2.131729657678029,-2.0755931157765426,-2.0755931157765426,21,0,3e2c54d905427296e21a4e787f0849fa750daae93b01d9d5b27397b3832599e1
v2_primary,22,-2.1369747893369246,-2.0847537724051888,-2.0847537724051888,22,0,9a55a83e47164e692f2c6d0d2e5135475a45304b99f7372d5003fe30df9f43f2
v2_primary,23,-2.145372880305513,-2.0697882560294443,-2.0847537724051888,22,1,acb87fc30fd2c8460af7ec78f8f84e2d8486d256b68c0963aefdd7b5afcc9dc4
v2_primary,24,-2.1443360804124794,-2.0828106009115386,-2.0847537724051888,22,2,f723b1c5b7363e8711c817f5ec25613808d3cece914729c165fdce16ee2d3cbb
v2_primary,25,-2.154300195315587,-2.1078635876572975,-2.1078635876572975,25,0,10e2a1a2252bf6a41d0fad8f77323be090e16f6c5d90a96599a1f69c5c7390d7
v2_primary,26,-2.160917118657086,-2.0720923566442777,-2.1078635876572975,25,1,0f511448bf85deac96eb55974528bc7a4330f2d63c4410998e6c5cb16a5d2bb5
v2_primary,27,-2.1617964580155817,-2.109879944268174,-2.109879944268174,27,0,02fe30e7cce5e1f969533f2576b7308874a9b0a1fc79a721a39640a0e47cd7f8
v2_primary,28,-2.166199082384099,-2.1089465355309915,-2.109879944268174,27,1,ad0af27c011f8c60295a2c2affd1933df4f56f66de6d1ffbeb62f2df9da16035
v2_primary,29,-2.1727473773490855,-2.1085120298731046,-2.109879944268174,27,2,5ffe5ccdda22a2dad896acfdd3c38d753b601f4ced1a2ce7fc247620e965e388
v2_primary,30,-2.1716406689625893,-2.092243323175926,-2.109879944268174,27,3,6c1488ce0d1fdb8ed5cf645badc267604b6f19c8066713e05f1186420904c097
v2_primary,31,-2.173537598471377,-2.0947166371533252,-2.109879944268174,27,4,7196ab65bd5af6a1935eb572fee737a10093c8a991fec56e0997fd694d694bc4
v2_primary,32,-2.173952016837679,-2.082097924600436,-2.109879944268174,27,5,b3ff019787998941d6503639f8a4bad9cc6ba4d306f224f8d0d5d16a07031596
v2_primary,33,-2.174770151473038,-2.1079983148049184,-2.109879944268174,27,6,bcfb6e039e9d268fe1b6d177b35dd2011cc1a105a219cc8eecb162cef97a46c6
v2_primary,34,-2.187135313295477,-2.087458874296954,-2.109879944268174,27,7,618b37e3acc9f494a77bde12933498b87e9724e48a192e068b0b2e32f8191a55
v2_primary,35,-2.1743563146684033,-2.1098516231446753,-2.109879944268174,27,8,cdba541a4b4944688a511daab21cd401d6975c30ef3821bbce559b5bda349013
v2_primary,36,-2.173754092489125,-2.0989814320887166,-2.109879944268174,27,9,5ab2dbca1236cef9304f0b1af3bc8b7b71e3dca462bf917185eb048f48d291da
v2_primary,37,-2.1891754819674896,-2.0744780884014338,-2.109879944268174,27,10,2b4528807c73213dd7362f2b924fd37c6c86e47450cef730ddd4586f19479a4e
legacy_diagnostic,1,0.10262414798534297,0.061130065470933914,0.061130065470933914,1,0,34eb8c635f5c2a72e2ccd1d7e5b04b1373514dc734deb8ae4a01475022425b83
legacy_diagnostic,2,0.03572801504374108,-0.004786327481269836,-0.004786327481269836,2,0,5a3520ad328df633d2bd75e2ebe19f90ca0c38296d8e63c9a6bf0431c9bfa261
legacy_diagnostic,3,-0.0386645239204986,-0.09181412309408188,-0.09181412309408188,3,0,18ff0f7ea9cec30ce5cf67c32cfc924889cabe612072cc2731ce0ee13ed93948
legacy_diagnostic,4,-0.14796650553641932,-0.24286708235740662,-0.24286708235740662,4,0,f310630cea8bc73d0d5b9eb87525675cfcf4e9bb6241c116dfef3b489e7ea43f
legacy_diagnostic,5,-0.3540057819951333,-0.5539994239807129,-0.5539994239807129,5,0,aa0a96f1b88546f3d3167956a619136e5e090b73960fe217b178e28766c3c284
legacy_diagnostic,6,-0.7392479671903198,-0.9946860074996948,-0.9946860074996948,6,0,e1bdd95b11e94f616b1da731e9286419c74ccbd6f17f4c683a94b476d30b22fa
legacy_diagnostic,7,-1.0740293664717617,-1.1311441659927368,-1.1311441659927368,7,0,6d10bfda9891c818d6513d9afaa7f59616a43ba17eb2053918e6beb35c21e3bc
legacy_diagnostic,8,-1.170582600016105,-1.1989697217941284,-1.1989697217941284,8,0,f4578c77e7233c6a88497e433d605f829509ac246b8933c53cb00f59be71fb0a
legacy_diagnostic,9,-1.2530970264888923,-1.3130789995193481,-1.3130789995193481,9,0,a882236ff7c51e1c7c6f1af76d1b50a1ad6b5686a0d99a4763056981f6b17ff3
legacy_diagnostic,10,-1.3670403898282304,-1.417725920677185,-1.417725920677185,10,0,72ec967515a01040d4e19da56e63fa52bbb07512815a898dec617dbec910f9a5
legacy_diagnostic,11,-1.4649650009653032,-1.4900583028793335,-1.4900583028793335,11,0,ebd2256bacc1ec04341def63acef1403d90d7e86ac57b1022fd1509e0ec62afa
legacy_diagnostic,12,-1.5280555449901903,-1.5189704895019531,-1.5189704895019531,12,0,f29a42775041c9960b24a742ae81b90f1314f5b1e1b51cd24fbb23e167ee7dab
legacy_diagnostic,13,-1.5595408230247503,-1.5515470504760742,-1.5515470504760742,13,0,481ea1a1448e127202f7546cb6fcbb168d75b235623c425ae94524f136af223c
legacy_diagnostic,14,-1.5883144162249545,-1.5669196844100952,-1.5669196844100952,14,0,9ec90df453f580e07011655c8e3e3b6ff61d1909906ebd493602d6a66af49d73
legacy_diagnostic,15,-1.6094640279663304,-1.5821231603622437,-1.5821231603622437,15,0,8c6af7b7bcc97aa42b535d2706f9aa6020eb42bdd52fd68a02a4eb6eea19743f
legacy_diagnostic,16,-1.6307700827052702,-1.5985697507858276,-1.5985697507858276,16,0,61f744187a0c2fd1b4d5f946514e89447c28df7158b872aa6ef4dc2a7acfd1df
legacy_diagnostic,17,-1.6507152867446824,-1.6021164655685425,-1.6021164655685425,17,0,864afd28ede9febf972c1e46dbb5a2021aebe332de1ce1de22515433de0a9bf5
legacy_diagnostic,18,-1.6637355182185638,-1.6114805936813354,-1.6114805936813354,18,0,925392d6ea829fa5d6d059261f6d660703fbcb85eaa829c9660058e2e4fcab0e
legacy_diagnostic,19,-1.6761678776498057,-1.6095553636550903,-1.6114805936813354,18,1,c09225cefd3bd779e78ba8c1178cbc69e8ec98ef90801302a750b74050b5a84c
legacy_diagnostic,20,-1.6806004385020312,-1.6157804727554321,-1.6157804727554321,20,0,71a99f7b048213be91b9e614abaa53b28bec6e6bbd2bfca36a1f9dc64403c2c1
