evaluation_cohort,model_id,base_seed,aggregation_level,horizon_months,estimand,endpoint,attempted,input_eligible,prediction_successful,target_available,metric_evaluable,shared_success,metric,estimate,status
legacy_posthoc,A0,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,ece10,0.3529868469508847,estimated
legacy_posthoc,A0,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,reliability_bias,0.32196629801030996,estimated
legacy_posthoc,A0,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,f2,0.624239514021383,estimated
legacy_posthoc,A0,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,recall,0.7974384107896101,estimated
legacy_posthoc,A0,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,precision,0.3340365115326093,estimated
legacy_posthoc,A0,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,macro_f1,0.4791758966611016,estimated
legacy_posthoc,A0,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_mae,0.38436079810596024,estimated
legacy_posthoc,A0,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_rmse,0.47059013025145524,estimated
legacy_posthoc,A0,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_nll,,not_estimable
legacy_posthoc,A0,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,brier,0.3253304451638515,estimated
legacy_posthoc,A0,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,pr_auc,0.4721485161314179,estimated
legacy_posthoc,A0,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,ece10,0.3249957997712635,estimated
legacy_posthoc,A0,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,reliability_bias,0.2547575773653758,estimated
legacy_posthoc,A0,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,f2,0.5979133226324238,estimated
legacy_posthoc,A0,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,recall,0.7163461538461539,estimated
legacy_posthoc,A0,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,precision,0.35990338164251207,estimated
legacy_posthoc,A0,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,macro_f1,0.48158805578880537,estimated
legacy_posthoc,A0,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_mae,0.3883548909111323,estimated
legacy_posthoc,A0,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_rmse,0.47496814490521744,estimated
legacy_posthoc,A0,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_nll,,not_estimable
legacy_posthoc,A0,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,brier,0.3413867370026284,estimated
legacy_posthoc,A0,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,pr_auc,0.39281103518867566,estimated
legacy_posthoc,A0,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,ece10,0.3535455657389145,estimated
legacy_posthoc,A0,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,reliability_bias,0.3193722222555458,estimated
legacy_posthoc,A0,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,f2,0.5535404084160437,estimated
legacy_posthoc,A0,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,recall,0.7143688753715134,estimated
legacy_posthoc,A0,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,precision,0.2912551117080313,estimated
legacy_posthoc,A0,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,macro_f1,0.44426209087608914,estimated
legacy_posthoc,A0,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_mae,0.3883395019871552,estimated
legacy_posthoc,A0,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_rmse,0.47372636193957296,estimated
legacy_posthoc,A0,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_nll,,not_estimable
legacy_posthoc,A0,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,brier,0.3422484852051546,estimated
legacy_posthoc,A0,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,pr_auc,0.41679038667461293,estimated
legacy_posthoc,A0,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,ece10,0.344754650763837,estimated
legacy_posthoc,A0,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,reliability_bias,0.23690070465362706,estimated
legacy_posthoc,A0,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,f2,0.5416666666666666,estimated
legacy_posthoc,A0,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,recall,0.6403940886699507,estimated
legacy_posthoc,A0,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,precision,0.33505154639175255,estimated
legacy_posthoc,A0,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,macro_f1,0.45601081614974215,estimated
legacy_posthoc,A0,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_mae,0.3983305349553953,estimated
legacy_posthoc,A0,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_rmse,0.48726289389207383,estimated
legacy_posthoc,A0,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_nll,,not_estimable
legacy_posthoc,A0,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,brier,0.3451041639116592,estimated
legacy_posthoc,A0,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,pr_auc,0.3515678281038003,estimated
legacy_posthoc,A0,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,ece10,0.3513156650609519,estimated
legacy_posthoc,A0,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,reliability_bias,0.2853659202047418,estimated
legacy_posthoc,A0,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,f2,0.4829794903090145,estimated
legacy_posthoc,A0,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,recall,0.6071436946707821,estimated
legacy_posthoc,A0,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,precision,0.26566209109089167,estimated
legacy_posthoc,A0,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,macro_f1,0.43524974038190306,estimated
legacy_posthoc,A0,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_mae,0.39709196588654616,estimated
legacy_posthoc,A0,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_rmse,0.4853037874184347,estimated
legacy_posthoc,A0,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_nll,,not_estimable
legacy_posthoc,A1,-1,family,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,brier,0.30005716237211216,estimated
legacy_posthoc,A1,-1,family,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,pr_auc,0.5172813767178406,estimated
legacy_posthoc,A1,-1,family,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,ece10,0.280527971406774,estimated
legacy_posthoc,A1,-1,family,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,reliability_bias,0.25743891806071206,estimated
legacy_posthoc,A1,-1,family,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,f2,0.6235294117647059,estimated
legacy_posthoc,A1,-1,family,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,recall,0.7607655502392344,estimated
legacy_posthoc,A1,-1,family,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,precision,0.3621867881548975,estimated
legacy_posthoc,A1,-1,family,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,macro_f1,0.4800970584732643,estimated
legacy_posthoc,A1,-1,family,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_mae,0.38998555399112034,estimated
legacy_posthoc,A1,-1,family,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_rmse,0.45067537714257544,estimated
legacy_posthoc,A1,-1,family,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_nll,,not_estimable
legacy_posthoc,A1,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,brier,0.3061802612016,estimated
legacy_posthoc,A1,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,pr_auc,0.5106561075167662,estimated
legacy_posthoc,A1,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,ece10,0.309783504979568,estimated
legacy_posthoc,A1,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,reliability_bias,0.30500908690753253,estimated
legacy_posthoc,A1,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,f2,0.6228225984543975,estimated
legacy_posthoc,A1,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,recall,0.8010241969339057,estimated
legacy_posthoc,A1,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,precision,0.329558653903577,estimated
legacy_posthoc,A1,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,macro_f1,0.46880264778263436,estimated
legacy_posthoc,A1,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_mae,0.3905666935345054,estimated
legacy_posthoc,A1,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_rmse,0.45225052858127135,estimated
legacy_posthoc,A1,-1,family,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_nll,,not_estimable
legacy_posthoc,A1,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,brier,0.30046249920764134,estimated
legacy_posthoc,A1,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,pr_auc,0.4643353402989331,estimated
legacy_posthoc,A1,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,ece10,0.2734796254105045,estimated
legacy_posthoc,A1,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,reliability_bias,0.2436468701675739,estimated
legacy_posthoc,A1,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,f2,0.603035143769968,estimated
legacy_posthoc,A1,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,recall,0.7259615384615384,estimated
legacy_posthoc,A1,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,precision,0.3595238095238095,estimated
legacy_posthoc,A1,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,macro_f1,0.47838798205910665,estimated
legacy_posthoc,A1,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_mae,0.3929632160414285,estimated
legacy_posthoc,A1,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_rmse,0.45457022478206843,estimated
legacy_posthoc,A1,-1,family,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_nll,,not_estimable
legacy_posthoc,A1,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,brier,0.3161242603638878,estimated
legacy_posthoc,A1,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,pr_auc,0.3788047506293319,estimated
legacy_posthoc,A1,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,ece10,0.316475978501629,estimated
legacy_posthoc,A1,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,reliability_bias,0.308119914916434,estimated
legacy_posthoc,A1,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,f2,0.5560735647346698,estimated
legacy_posthoc,A1,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,recall,0.721748589021156,estimated
legacy_posthoc,A1,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,precision,0.28989540367173355,estimated
legacy_posthoc,A1,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,macro_f1,0.43873299932833637,estimated
legacy_posthoc,A1,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_mae,0.39436178166335534,estimated
legacy_posthoc,A1,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_rmse,0.45615961987357323,estimated
legacy_posthoc,A1,-1,family,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_nll,,not_estimable
legacy_posthoc,A1,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,brier,0.31173026674211574,estimated
legacy_posthoc,A1,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,pr_auc,0.4087043791090968,estimated
legacy_posthoc,A1,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,ece10,0.29508423326148875,estimated
legacy_posthoc,A1,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,reliability_bias,0.2300253945997335,estimated
legacy_posthoc,A1,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,f2,0.5477178423236515,estimated
legacy_posthoc,A1,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,recall,0.6502463054187192,estimated
legacy_posthoc,A1,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,precision,0.33587786259541985,estimated
legacy_posthoc,A1,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,macro_f1,0.45459548112820736,estimated
legacy_posthoc,A1,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_mae,0.39898892361152577,estimated
legacy_posthoc,A1,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_rmse,0.463641813916725,estimated
legacy_posthoc,A1,-1,family,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_nll,,not_estimable
legacy_posthoc,A1,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,brier,0.3146352868377169,estimated
legacy_posthoc,A1,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,pr_auc,0.33961640333246945,estimated
legacy_posthoc,A1,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,ece10,0.30992942945642094,estimated
legacy_posthoc,A1,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,reliability_bias,0.28204903867012837,estimated
legacy_posthoc,A1,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,f2,0.48734988098415755,estimated
legacy_posthoc,A1,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,recall,0.6149128427641208,estimated
legacy_posthoc,A1,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,precision,0.26634118847759625,estimated
legacy_posthoc,A1,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,macro_f1,0.43393665621112504,estimated
legacy_posthoc,A1,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_mae,0.3946156331686774,estimated
legacy_posthoc,A1,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_rmse,0.4604145461039818,estimated
legacy_posthoc,A1,-1,family,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_nll,,not_estimable
legacy_posthoc,A1,1729,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,brier,0.30001121252623725,estimated
legacy_posthoc,A1,1729,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,pr_auc,0.5180732222962361,estimated
legacy_posthoc,A1,1729,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,ece10,0.28059332558434624,estimated
legacy_posthoc,A1,1729,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,reliability_bias,0.25762348157231435,estimated
legacy_posthoc,A1,1729,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,f2,0.6235294117647059,estimated
legacy_posthoc,A1,1729,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,recall,0.7607655502392344,estimated
legacy_posthoc,A1,1729,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,precision,0.3621867881548975,estimated
legacy_posthoc,A1,1729,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,macro_f1,0.4800970584732643,estimated
legacy_posthoc,A1,1729,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_mae,0.38984125065967273,estimated
legacy_posthoc,A1,1729,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_rmse,0.4505574672394503,estimated
legacy_posthoc,A1,1729,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_nll,,not_estimable
legacy_posthoc,A1,1729,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,brier,0.30615405921136896,estimated
legacy_posthoc,A1,1729,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,pr_auc,0.5111053227535083,estimated
legacy_posthoc,A1,1729,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,ece10,0.3098924382910655,estimated
legacy_posthoc,A1,1729,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,reliability_bias,0.3051771112341297,estimated
legacy_posthoc,A1,1729,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,f2,0.6228225984543975,estimated
legacy_posthoc,A1,1729,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,recall,0.8010241969339057,estimated
legacy_posthoc,A1,1729,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,precision,0.329558653903577,estimated
legacy_posthoc,A1,1729,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,macro_f1,0.46880264778263436,estimated
legacy_posthoc,A1,1729,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_mae,0.3904548991457491,estimated
legacy_posthoc,A1,1729,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_rmse,0.4521504181291287,estimated
legacy_posthoc,A1,1729,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_nll,,not_estimable
legacy_posthoc,A1,1729,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,brier,0.30042918315480616,estimated
legacy_posthoc,A1,1729,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,pr_auc,0.46496029253234167,estimated
legacy_posthoc,A1,1729,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,ece10,0.2735780371551178,estimated
legacy_posthoc,A1,1729,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,reliability_bias,0.24383985523828755,estimated
legacy_posthoc,A1,1729,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,f2,0.603035143769968,estimated
legacy_posthoc,A1,1729,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,recall,0.7259615384615384,estimated
legacy_posthoc,A1,1729,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,precision,0.3595238095238095,estimated
legacy_posthoc,A1,1729,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,macro_f1,0.47838798205910665,estimated
legacy_posthoc,A1,1729,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_mae,0.39283300662285053,estimated
legacy_posthoc,A1,1729,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_rmse,0.4544585464994433,estimated
legacy_posthoc,A1,1729,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_nll,,not_estimable
legacy_posthoc,A1,1729,seed,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,brier,0.31616702068044855,estimated
legacy_posthoc,A1,1729,seed,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,pr_auc,0.3773185580180745,estimated
legacy_posthoc,A1,1729,seed,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,ece10,0.3166314821542724,estimated
legacy_posthoc,A1,1729,seed,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,reliability_bias,0.30834276469755845,estimated
legacy_posthoc,A1,1729,seed,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,f2,0.5560735647346698,estimated
legacy_posthoc,A1,1729,seed,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,recall,0.721748589021156,estimated
legacy_posthoc,A1,1729,seed,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,precision,0.28989540367173355,estimated
legacy_posthoc,A1,1729,seed,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,macro_f1,0.43873299932833637,estimated
legacy_posthoc,A1,1729,seed,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_mae,0.39429120147562347,estimated
legacy_posthoc,A1,1729,seed,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_rmse,0.4560667238341176,estimated
legacy_posthoc,A1,1729,seed,2,site_weighted,bloom_30_ugL,4488,804,804,858,625,625,risk_nll,,not_estimable
legacy_posthoc,A1,1729,seed,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,brier,0.31170471063739547,estimated
legacy_posthoc,A1,1729,seed,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,pr_auc,0.40888635634526244,estimated
legacy_posthoc,A1,1729,seed,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,ece10,0.2950097791079329,estimated
legacy_posthoc,A1,1729,seed,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,reliability_bias,0.23026255850963573,estimated
legacy_posthoc,A1,1729,seed,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,f2,0.5477178423236515,estimated
legacy_posthoc,A1,1729,seed,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,recall,0.6502463054187192,estimated
legacy_posthoc,A1,1729,seed,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,precision,0.33587786259541985,estimated
legacy_posthoc,A1,1729,seed,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,macro_f1,0.45459548112820736,estimated
legacy_posthoc,A1,1729,seed,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_mae,0.3988832556787597,estimated
legacy_posthoc,A1,1729,seed,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_rmse,0.46353286411866396,estimated
legacy_posthoc,A1,1729,seed,3,observation_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_nll,,not_estimable
legacy_posthoc,A1,1729,seed,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,brier,0.31472605364406125,estimated
legacy_posthoc,A1,1729,seed,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,pr_auc,0.3392295630090423,estimated
legacy_posthoc,A1,1729,seed,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,ece10,0.30987478792515694,estimated
legacy_posthoc,A1,1729,seed,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,reliability_bias,0.2823672824152016,estimated
legacy_posthoc,A1,1729,seed,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,f2,0.48734988098415755,estimated
legacy_posthoc,A1,1729,seed,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,recall,0.6149128427641208,estimated
legacy_posthoc,A1,1729,seed,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,precision,0.26634118847759625,estimated
legacy_posthoc,A1,1729,seed,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,macro_f1,0.43393665621112504,estimated
legacy_posthoc,A1,1729,seed,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_mae,0.3945975324899414,estimated
legacy_posthoc,A1,1729,seed,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_rmse,0.4603895568547851,estimated
legacy_posthoc,A1,1729,seed,3,site_weighted,bloom_30_ugL,4488,804,804,819,609,609,risk_nll,,not_estimable
legacy_posthoc,A1,314159,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,brier,0.299986323747188,estimated
legacy_posthoc,A1,314159,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,pr_auc,0.5192534412436937,estimated
legacy_posthoc,A1,314159,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,ece10,0.2818763439717938,estimated
legacy_posthoc,A1,314159,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,reliability_bias,0.2578592087079567,estimated
legacy_posthoc,A1,314159,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,f2,0.6235294117647059,estimated
legacy_posthoc,A1,314159,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,recall,0.7607655502392344,estimated
legacy_posthoc,A1,314159,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,precision,0.3621867881548975,estimated
legacy_posthoc,A1,314159,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,macro_f1,0.4800970584732643,estimated
legacy_posthoc,A1,314159,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_mae,0.38975619263740324,estimated
legacy_posthoc,A1,314159,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_rmse,0.45037822486783696,estimated
legacy_posthoc,A1,314159,seed,1,observation_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_nll,,not_estimable
legacy_posthoc,A1,314159,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,brier,0.3061730012848565,estimated
legacy_posthoc,A1,314159,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,pr_auc,0.5109910590784151,estimated
legacy_posthoc,A1,314159,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,ece10,0.3107983511546164,estimated
legacy_posthoc,A1,314159,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,reliability_bias,0.30537207710969533,estimated
legacy_posthoc,A1,314159,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,f2,0.6228225984543975,estimated
legacy_posthoc,A1,314159,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,recall,0.8010241969339057,estimated
legacy_posthoc,A1,314159,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,precision,0.329558653903577,estimated
legacy_posthoc,A1,314159,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,macro_f1,0.46880264778263436,estimated
legacy_posthoc,A1,314159,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_mae,0.3904579032523769,estimated
legacy_posthoc,A1,314159,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_rmse,0.4520868015170214,estimated
legacy_posthoc,A1,314159,seed,1,site_weighted,bloom_30_ugL,4488,804,804,827,635,635,risk_nll,,not_estimable
legacy_posthoc,A1,314159,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,brier,0.3003971290740807,estimated
legacy_posthoc,A1,314159,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,pr_auc,0.46565807060610664,estimated
legacy_posthoc,A1,314159,seed,2,observation_weighted,bloom_30_ugL,4488,804,804,858,625,625,ece10,0.2684236935658364,estimated
