evaluation_cohort,model_id,horizon_months,chlorophyll_cutoff_ugL,primary_endpoint,metric,estimate,rows,interpretation,inference_performed
legacy_posthoc,A1,1,50.0,False,precision,0.1480637813211845,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,1,50.0,False,macro_f1,0.3762134232652398,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,25.0,False,brier,0.28922823459109803,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,25.0,False,f2,0.6354748603351955,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,25.0,False,recall,0.7193675889328063,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,25.0,False,precision,0.43333333333333335,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,25.0,False,macro_f1,0.5026666082957141,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,30.0,True,brier,0.30046249920764134,625,primary_calibrated_endpoint,False
legacy_posthoc,A1,2,30.0,True,f2,0.603035143769968,625,primary_calibrated_endpoint,False
legacy_posthoc,A1,2,30.0,True,recall,0.7259615384615384,625,primary_calibrated_endpoint,False
legacy_posthoc,A1,2,30.0,True,precision,0.3595238095238095,625,primary_calibrated_endpoint,False
legacy_posthoc,A1,2,30.0,True,macro_f1,0.47838798205910665,625,primary_calibrated_endpoint,False
legacy_posthoc,A1,2,33.0,False,brier,0.30771832467378674,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,33.0,False,f2,0.5769230769230769,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,33.0,False,recall,0.7292817679558011,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,33.0,False,precision,0.3142857142857143,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,33.0,False,macro_f1,0.46000374311945424,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,50.0,False,brier,0.33563369802263193,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,50.0,False,f2,0.42613636363636365,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,50.0,False,recall,0.8450704225352113,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,50.0,False,precision,0.14285714285714285,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,2,50.0,False,macro_f1,0.3777990656588018,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,25.0,False,brier,0.3023248053798017,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,25.0,False,f2,0.5792903692976105,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,25.0,False,recall,0.6477732793522267,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,25.0,False,precision,0.4071246819338422,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,25.0,False,macro_f1,0.4731833910034602,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,30.0,True,brier,0.31173026674211574,609,primary_calibrated_endpoint,False
legacy_posthoc,A1,3,30.0,True,f2,0.5477178423236515,609,primary_calibrated_endpoint,False
legacy_posthoc,A1,3,30.0,True,recall,0.6502463054187192,609,primary_calibrated_endpoint,False
legacy_posthoc,A1,3,30.0,True,precision,0.33587786259541985,609,primary_calibrated_endpoint,False
legacy_posthoc,A1,3,30.0,True,macro_f1,0.45459548112820736,609,primary_calibrated_endpoint,False
legacy_posthoc,A1,3,33.0,False,brier,0.3187524292687713,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,33.0,False,f2,0.5177111716621253,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,33.0,False,recall,0.6440677966101694,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,33.0,False,precision,0.2900763358778626,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,33.0,False,macro_f1,0.4361111111111111,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,50.0,False,brier,0.3300529593374923,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,50.0,False,f2,0.39097744360902253,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,50.0,False,recall,0.7647058823529411,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,50.0,False,precision,0.13231552162849872,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,A1,3,50.0,False,macro_f1,0.37699905724446026,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,25.0,False,brier,0.28855136032401646,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,25.0,False,f2,0.6493506493506493,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,25.0,False,recall,0.7421875,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,25.0,False,precision,0.4328018223234624,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,25.0,False,macro_f1,0.4994682514857679,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,30.0,True,brier,0.30005716237211216,635,primary_calibrated_endpoint,False
legacy_posthoc,B1,1,30.0,True,f2,0.6235294117647059,635,primary_calibrated_endpoint,False
legacy_posthoc,B1,1,30.0,True,recall,0.7607655502392344,635,primary_calibrated_endpoint,False
legacy_posthoc,B1,1,30.0,True,precision,0.3621867881548975,635,primary_calibrated_endpoint,False
legacy_posthoc,B1,1,30.0,True,macro_f1,0.4800970584732643,635,primary_calibrated_endpoint,False
legacy_posthoc,B1,1,33.0,False,brier,0.3045581097563094,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,33.0,False,f2,0.6063193851409052,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,33.0,False,recall,0.7759562841530054,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,33.0,False,precision,0.3234624145785877,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,33.0,False,macro_f1,0.46749335079988885,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,50.0,False,brier,0.3388898587926321,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,50.0,False,f2,0.4470426409903714,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,50.0,False,recall,0.9027777777777778,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,50.0,False,precision,0.1480637813211845,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,1,50.0,False,macro_f1,0.3762134232652398,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,25.0,False,brier,0.28922823459109803,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,25.0,False,f2,0.6354748603351955,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,25.0,False,recall,0.7193675889328063,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,25.0,False,precision,0.43333333333333335,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,25.0,False,macro_f1,0.5026666082957141,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,30.0,True,brier,0.30046249920764134,625,primary_calibrated_endpoint,False
legacy_posthoc,B1,2,30.0,True,f2,0.603035143769968,625,primary_calibrated_endpoint,False
legacy_posthoc,B1,2,30.0,True,recall,0.7259615384615384,625,primary_calibrated_endpoint,False
legacy_posthoc,B1,2,30.0,True,precision,0.3595238095238095,625,primary_calibrated_endpoint,False
legacy_posthoc,B1,2,30.0,True,macro_f1,0.47838798205910665,625,primary_calibrated_endpoint,False
legacy_posthoc,B1,2,33.0,False,brier,0.30771832467378674,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,33.0,False,f2,0.5769230769230769,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,33.0,False,recall,0.7292817679558011,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,33.0,False,precision,0.3142857142857143,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,33.0,False,macro_f1,0.46000374311945424,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,50.0,False,brier,0.33563369802263193,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,50.0,False,f2,0.42613636363636365,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,50.0,False,recall,0.8450704225352113,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,50.0,False,precision,0.14285714285714285,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,2,50.0,False,macro_f1,0.3777990656588018,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,25.0,False,brier,0.3023248053798017,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,25.0,False,f2,0.5792903692976105,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,25.0,False,recall,0.6477732793522267,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,25.0,False,precision,0.4071246819338422,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,25.0,False,macro_f1,0.4731833910034602,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,30.0,True,brier,0.31173026674211574,609,primary_calibrated_endpoint,False
legacy_posthoc,B1,3,30.0,True,f2,0.5477178423236515,609,primary_calibrated_endpoint,False
legacy_posthoc,B1,3,30.0,True,recall,0.6502463054187192,609,primary_calibrated_endpoint,False
legacy_posthoc,B1,3,30.0,True,precision,0.33587786259541985,609,primary_calibrated_endpoint,False
legacy_posthoc,B1,3,30.0,True,macro_f1,0.45459548112820736,609,primary_calibrated_endpoint,False
legacy_posthoc,B1,3,33.0,False,brier,0.3187524292687713,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,33.0,False,f2,0.5177111716621253,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,33.0,False,recall,0.6440677966101694,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,33.0,False,precision,0.2900763358778626,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,33.0,False,macro_f1,0.4361111111111111,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,50.0,False,brier,0.3300529593374923,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,50.0,False,f2,0.39097744360902253,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,50.0,False,recall,0.7647058823529411,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,50.0,False,precision,0.13231552162849872,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B1,3,50.0,False,macro_f1,0.37699905724446026,609,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,25.0,False,brier,0.15889836752702474,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,25.0,False,f2,0.586132952108649,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,25.0,False,recall,0.563573883161512,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,25.0,False,precision,0.6978723404255319,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,25.0,False,macro_f1,0.7240211147965375,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,30.0,True,brier,0.15090603845751663,827,primary_calibrated_endpoint,False
legacy_posthoc,B2,1,30.0,True,f2,0.5981465880370682,827,primary_calibrated_endpoint,False
legacy_posthoc,B2,1,30.0,True,recall,0.5966386554621849,827,primary_calibrated_endpoint,False
legacy_posthoc,B2,1,30.0,True,precision,0.6042553191489362,827,primary_calibrated_endpoint,False
legacy_posthoc,B2,1,30.0,True,macro_f1,0.7201944816894702,827,primary_calibrated_endpoint,False
legacy_posthoc,B2,1,33.0,False,brier,0.14595991280804949,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,33.0,False,f2,0.6067732831608654,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,33.0,False,recall,0.6231884057971014,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,33.0,False,precision,0.548936170212766,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,33.0,False,macro_f1,0.7159476128608336,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,50.0,False,brier,0.15254282999333818,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,50.0,False,f2,0.4900181488203267,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,50.0,False,recall,0.6835443037974683,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,50.0,False,precision,0.2297872340425532,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,1,50.0,False,macro_f1,0.5951088506512026,827,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,25.0,False,brier,0.16489709739189742,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,25.0,False,f2,0.5860683188211654,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,25.0,False,recall,0.5608974358974359,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,25.0,False,precision,0.7142857142857143,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,25.0,False,macro_f1,0.7248820022213169,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,30.0,True,brier,0.15641391272701466,858,primary_calibrated_endpoint,False
legacy_posthoc,B2,2,30.0,True,f2,0.605242868157286,858,primary_calibrated_endpoint,False
legacy_posthoc,B2,2,30.0,True,recall,0.596958174904943,858,primary_calibrated_endpoint,False
legacy_posthoc,B2,2,30.0,True,precision,0.6408163265306123,858,primary_calibrated_endpoint,False
legacy_posthoc,B2,2,30.0,True,macro_f1,0.7287571048652031,858,primary_calibrated_endpoint,False
legacy_posthoc,B2,2,33.0,False,brier,0.15288790405125208,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,33.0,False,f2,0.6052855924978687,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,33.0,False,recall,0.6120689655172413,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,33.0,False,precision,0.5795918367346938,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,33.0,False,macro_f1,0.7198085288907163,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,50.0,False,brier,0.15898784359599702,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,50.0,False,f2,0.4946727549467275,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,50.0,False,recall,0.6310679611650486,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,50.0,False,precision,0.2653061224489796,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,2,50.0,False,macro_f1,0.6071032466223029,858,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,25.0,False,brier,0.16621430189940858,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,25.0,False,f2,0.5185465556396669,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,25.0,False,recall,0.48928571428571427,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,25.0,False,precision,0.681592039800995,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,25.0,False,macro_f1,0.695367796491392,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,30.0,True,brier,0.15964898907427025,819,primary_calibrated_endpoint,False
legacy_posthoc,B2,3,30.0,True,f2,0.5013192612137203,819,primary_calibrated_endpoint,False
legacy_posthoc,B2,3,30.0,True,recall,0.48717948717948717,819,primary_calibrated_endpoint,False
legacy_posthoc,B2,3,30.0,True,precision,0.5671641791044776,819,primary_calibrated_endpoint,False
legacy_posthoc,B2,3,30.0,True,macro_f1,0.6760340527990369,819,primary_calibrated_endpoint,False
legacy_posthoc,B2,3,33.0,False,brier,0.1548414887768861,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,33.0,False,f2,0.4925373134328358,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,33.0,False,recall,0.4925373134328358,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,33.0,False,precision,0.4925373134328358,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,33.0,False,macro_f1,0.6637443848717577,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,50.0,False,brier,0.14207400887440394,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,50.0,False,f2,0.43222003929273084,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,50.0,False,recall,0.5714285714285714,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,50.0,False,precision,0.21890547263681592,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,B2,3,50.0,False,macro_f1,0.5884204401184935,819,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,25.0,False,brier,0.2650656886759281,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,25.0,False,f2,0.6974879743452699,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,25.0,False,recall,0.8969072164948454,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,25.0,False,precision,0.36916548797736914,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,25.0,False,macro_f1,0.39760867300349934,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,30.0,True,brier,0.2723460604654336,826,primary_calibrated_endpoint,False
legacy_posthoc,M0,1,30.0,True,f2,0.6389391199517782,826,primary_calibrated_endpoint,False
legacy_posthoc,M0,1,30.0,True,recall,0.8907563025210085,826,primary_calibrated_endpoint,False
legacy_posthoc,M0,1,30.0,True,precision,0.29985855728429983,826,primary_calibrated_endpoint,False
legacy_posthoc,M0,1,30.0,True,macro_f1,0.35588034993975587,826,primary_calibrated_endpoint,False
legacy_posthoc,M0,1,33.0,False,brier,0.2760057192156834,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,33.0,False,f2,0.6026058631921825,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,33.0,False,recall,0.893719806763285,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,33.0,False,precision,0.26166902404526166,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,33.0,False,macro_f1,0.33384331655132743,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,50.0,False,brier,0.29182886123570384,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,50.0,False,f2,0.3616813294232649,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,50.0,False,recall,0.9367088607594937,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,50.0,False,precision,0.10466760961810467,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,1,50.0,False,macro_f1,0.22578730556094234,826,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,25.0,False,brier,0.2640743974348437,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,25.0,False,f2,0.7017102615694165,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,25.0,False,recall,0.8942307692307693,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,25.0,False,precision,0.377027027027027,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,25.0,False,macro_f1,0.3920973429979438,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,30.0,True,brier,0.2702650475981034,857,primary_calibrated_endpoint,False
legacy_posthoc,M0,2,30.0,True,f2,0.6584821428571429,857,primary_calibrated_endpoint,False
legacy_posthoc,M0,2,30.0,True,recall,0.8973384030418251,857,primary_calibrated_endpoint,False
legacy_posthoc,M0,2,30.0,True,precision,0.31891891891891894,857,primary_calibrated_endpoint,False
legacy_posthoc,M0,2,30.0,True,macro_f1,0.3618763961280715,857,primary_calibrated_endpoint,False
legacy_posthoc,M0,2,33.0,False,brier,0.2743435810434158,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,33.0,False,f2,0.6205035971223022,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,33.0,False,recall,0.8922413793103449,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,33.0,False,precision,0.2797297297297297,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,33.0,False,macro_f1,0.33695218129180393,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,50.0,False,brier,0.290023264257104,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,50.0,False,f2,0.4210069444444444,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,50.0,False,recall,0.941747572815534,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,50.0,False,precision,0.13108108108108107,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,2,50.0,False,macro_f1,0.242504967633772,857,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,25.0,False,brier,0.26906192596168255,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,25.0,False,f2,0.6594922737306843,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,25.0,False,recall,0.8535714285714285,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,25.0,False,precision,0.3453757225433526,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,25.0,False,macro_f1,0.3738968218553225,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,30.0,True,brier,0.274564714098146,818,primary_calibrated_endpoint,False
legacy_posthoc,M0,3,30.0,True,f2,0.6203931203931204,818,primary_calibrated_endpoint,False
legacy_posthoc,M0,3,30.0,True,recall,0.8632478632478633,818,primary_calibrated_endpoint,False
legacy_posthoc,M0,3,30.0,True,precision,0.29190751445086704,818,primary_calibrated_endpoint,False
legacy_posthoc,M0,3,30.0,True,macro_f1,0.3505369147932954,818,primary_calibrated_endpoint,False
legacy_posthoc,M0,3,33.0,False,brier,0.2794846202351513,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,33.0,False,f2,0.5681818181818182,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,33.0,False,recall,0.845771144278607,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,33.0,False,precision,0.24566473988439305,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,33.0,False,macro_f1,0.3182295677913607,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,50.0,False,brier,0.2931315351437929,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,50.0,False,f2,0.34,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,50.0,False,recall,0.8831168831168831,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,50.0,False,precision,0.09826589595375723,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,M0,3,50.0,False,macro_f1,0.22337462484420068,818,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,25.0,False,brier,0.30388014117253925,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,25.0,False,f2,0.3700588730025231,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,25.0,False,recall,0.34375,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,25.0,False,precision,0.5333333333333333,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,25.0,False,macro_f1,0.5647387313284596,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,30.0,True,brier,0.25036675087704924,635,primary_calibrated_endpoint,False
legacy_posthoc,P0,1,30.0,True,f2,0.37962037962037964,635,primary_calibrated_endpoint,False
legacy_posthoc,P0,1,30.0,True,recall,0.36363636363636365,635,primary_calibrated_endpoint,False
legacy_posthoc,P0,1,30.0,True,precision,0.46060606060606063,635,primary_calibrated_endpoint,False
legacy_posthoc,P0,1,30.0,True,macro_f1,0.579324627578304,635,primary_calibrated_endpoint,False
legacy_posthoc,P0,1,33.0,False,brier,0.21735460753216093,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,33.0,False,f2,0.4069119286510591,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,33.0,False,recall,0.3989071038251366,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,33.0,False,precision,0.44242424242424244,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,33.0,False,macro_f1,0.600225646395891,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,50.0,False,brier,0.09927739419743714,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,50.0,False,f2,0.4194260485651214,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,50.0,False,recall,0.5277777777777778,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,50.0,False,precision,0.23030303030303031,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,1,50.0,False,macro_f1,0.5824091887542326,635,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,25.0,False,brier,0.29972722706059457,625,predeclared_endpoint_sensitivity_without_recalibration,False
legacy_posthoc,P0,2,25.0,False,f2,0.3681506849315068,625,predeclared_endpoint_sensitivity_without_recalibration,False
