model_id,base_seed,horizon_months,target,coverage,quantile,score,quantile_method,rows
P1,20260614,2,sigma_N,0.8,0.0566616952419281,absolute_state_residual,higher,221
P1,20260614,2,sigma_N,0.9,0.09604528546333313,absolute_state_residual,higher,221
P1,20260614,2,sigma_N,0.95,0.13699176907539368,absolute_state_residual,higher,221
P1,20260614,2,sigma_F,0.8,0.0567685067653656,absolute_state_residual,higher,221
P1,20260614,2,sigma_F,0.9,0.09514996409416199,absolute_state_residual,higher,221
P1,20260614,2,sigma_F,0.95,0.12136201560497284,absolute_state_residual,higher,221
P1,20260614,2,sigma_T,0.8,0.062509685754776,absolute_state_residual,higher,221
P1,20260614,2,sigma_T,0.9,0.09075617045164108,absolute_state_residual,higher,221
P1,20260614,2,sigma_T,0.95,0.14817671477794647,absolute_state_residual,higher,221
P1,20260614,2,delta_yN,0.8,0.07396354526281357,absolute_state_residual,higher,221
P1,20260614,2,delta_yN,0.9,0.1154915913939476,absolute_state_residual,higher,221
P1,20260614,2,delta_yN,0.95,0.17103204037994146,absolute_state_residual,higher,221
P1,20260614,2,delta_yF,0.8,0.2189522311091423,absolute_state_residual,higher,221
P1,20260614,2,delta_yF,0.9,0.26553094014525414,absolute_state_residual,higher,221
P1,20260614,2,delta_yF,0.95,0.3559255301952362,absolute_state_residual,higher,221
P1,20260614,2,delta_yT,0.8,0.09445710480213165,absolute_state_residual,higher,221
P1,20260614,2,delta_yT,0.9,0.24241948127746582,absolute_state_residual,higher,221
P1,20260614,2,delta_yT,0.95,0.3350825905799866,absolute_state_residual,higher,221
P1,20260614,3,yN,0.8,0.08085279166698456,absolute_state_residual,higher,177
P1,20260614,3,yN,0.9,0.11937576532363892,absolute_state_residual,higher,177
P1,20260614,3,yN,0.95,0.15454226732254028,absolute_state_residual,higher,177
P1,20260614,3,yF,0.8,0.21472984552383423,absolute_state_residual,higher,177
P1,20260614,3,yF,0.9,0.24691498279571533,absolute_state_residual,higher,177
P1,20260614,3,yF,0.95,0.3318232297897339,absolute_state_residual,higher,177
P1,20260614,3,yT,0.8,0.07303744554519653,absolute_state_residual,higher,177
P1,20260614,3,yT,0.9,0.14596021175384521,absolute_state_residual,higher,177
P1,20260614,3,yT,0.95,0.32088762521743774,absolute_state_residual,higher,177
P1,20260614,3,sigma_N,0.8,0.06539180874824524,absolute_state_residual,higher,177
P1,20260614,3,sigma_N,0.9,0.11054599285125732,absolute_state_residual,higher,177
P1,20260614,3,sigma_N,0.95,0.189469575881958,absolute_state_residual,higher,177
P1,20260614,3,sigma_F,0.8,0.06235644221305847,absolute_state_residual,higher,177
P1,20260614,3,sigma_F,0.9,0.10537546873092651,absolute_state_residual,higher,177
P1,20260614,3,sigma_F,0.95,0.1283765435218811,absolute_state_residual,higher,177
P1,20260614,3,sigma_T,0.8,0.07205316424369812,absolute_state_residual,higher,177
P1,20260614,3,sigma_T,0.9,0.10067248344421387,absolute_state_residual,higher,177
P1,20260614,3,sigma_T,0.95,0.16388416290283203,absolute_state_residual,higher,177
P1,20260614,3,delta_yN,0.8,0.07617486082017422,absolute_state_residual,higher,177
P1,20260614,3,delta_yN,0.9,0.12176488758996129,absolute_state_residual,higher,177
P1,20260614,3,delta_yN,0.95,0.19220424070954323,absolute_state_residual,higher,177
P1,20260614,3,delta_yF,0.8,0.21905529499053955,absolute_state_residual,higher,177
P1,20260614,3,delta_yF,0.9,0.30952020129188895,absolute_state_residual,higher,177
P1,20260614,3,delta_yF,0.95,0.336114801466465,absolute_state_residual,higher,177
P1,20260614,3,delta_yT,0.8,0.08854054659605026,absolute_state_residual,higher,177
P1,20260614,3,delta_yT,0.9,0.1917852759361267,absolute_state_residual,higher,177
P1,20260614,3,delta_yT,0.95,0.31822556257247925,absolute_state_residual,higher,177
P1,314159,1,yN,0.8,0.06592381000518799,absolute_state_residual,higher,273
P1,314159,1,yN,0.9,0.10793477296829224,absolute_state_residual,higher,273
P1,314159,1,yN,0.95,0.14221757650375366,absolute_state_residual,higher,273
P1,314159,1,yF,0.8,0.19018572568893433,absolute_state_residual,higher,273
P1,314159,1,yF,0.9,0.25448840856552124,absolute_state_residual,higher,273
P1,314159,1,yF,0.95,0.2959780991077423,absolute_state_residual,higher,273
P1,314159,1,yT,0.8,0.1247093677520752,absolute_state_residual,higher,273
P1,314159,1,yT,0.9,0.2183179259300232,absolute_state_residual,higher,273
P1,314159,1,yT,0.95,0.3429981470108032,absolute_state_residual,higher,273
P1,314159,1,sigma_N,0.8,0.03744080662727356,absolute_state_residual,higher,273
P1,314159,1,sigma_N,0.9,0.08412070572376251,absolute_state_residual,higher,273
P1,314159,1,sigma_N,0.95,0.11829590797424316,absolute_state_residual,higher,273
P1,314159,1,sigma_F,0.8,0.059411317110061646,absolute_state_residual,higher,273
P1,314159,1,sigma_F,0.9,0.0917913019657135,absolute_state_residual,higher,273
P1,314159,1,sigma_F,0.95,0.12358734011650085,absolute_state_residual,higher,273
P1,314159,1,sigma_T,0.8,0.04472321271896362,absolute_state_residual,higher,273
P1,314159,1,sigma_T,0.9,0.07695457339286804,absolute_state_residual,higher,273
P1,314159,1,sigma_T,0.95,0.1104515790939331,absolute_state_residual,higher,273
P1,314159,1,delta_yN,0.8,0.06448666006326675,absolute_state_residual,higher,273
P1,314159,1,delta_yN,0.9,0.10372308432124555,absolute_state_residual,higher,273
P1,314159,1,delta_yN,0.95,0.13706671074032784,absolute_state_residual,higher,273
P1,314159,1,delta_yF,0.8,0.1925891488790512,absolute_state_residual,higher,273
P1,314159,1,delta_yF,0.9,0.23668435215950012,absolute_state_residual,higher,273
P1,314159,1,delta_yF,0.95,0.2992376685142517,absolute_state_residual,higher,273
P1,314159,1,delta_yT,0.8,0.12055115401744843,absolute_state_residual,higher,273
P1,314159,1,delta_yT,0.9,0.22773605585098267,absolute_state_residual,higher,273
P1,314159,1,delta_yT,0.95,0.33797723054885864,absolute_state_residual,higher,273
P1,314159,2,yN,0.8,0.06651341915130615,absolute_state_residual,higher,221
P1,314159,2,yN,0.9,0.11230194568634033,absolute_state_residual,higher,221
P1,314159,2,yN,0.95,0.1490275263786316,absolute_state_residual,higher,221
P1,314159,2,yF,0.8,0.1879333257675171,absolute_state_residual,higher,221
P1,314159,2,yF,0.9,0.25053709745407104,absolute_state_residual,higher,221
P1,314159,2,yF,0.95,0.3011038303375244,absolute_state_residual,higher,221
P1,314159,2,yT,0.8,0.1303829550743103,absolute_state_residual,higher,221
P1,314159,2,yT,0.9,0.18412190675735474,absolute_state_residual,higher,221
P1,314159,2,yT,0.95,0.29152876138687134,absolute_state_residual,higher,221
P1,314159,2,sigma_N,0.8,0.05460268259048462,absolute_state_residual,higher,221
P1,314159,2,sigma_N,0.9,0.09425537288188934,absolute_state_residual,higher,221
P1,314159,2,sigma_N,0.95,0.1424715220928192,absolute_state_residual,higher,221
P1,314159,2,sigma_F,0.8,0.061686962842941284,absolute_state_residual,higher,221
P1,314159,2,sigma_F,0.9,0.09270244836807251,absolute_state_residual,higher,221
P1,314159,2,sigma_F,0.95,0.12799891829490662,absolute_state_residual,higher,221
P1,314159,2,sigma_T,0.8,0.05524861812591553,absolute_state_residual,higher,221
P1,314159,2,sigma_T,0.9,0.08360764384269714,absolute_state_residual,higher,221
P1,314159,2,sigma_T,0.95,0.10985246300697327,absolute_state_residual,higher,221
P1,314159,2,delta_yN,0.8,0.07367494888603687,absolute_state_residual,higher,221
P1,314159,2,delta_yN,0.9,0.11621473729610443,absolute_state_residual,higher,221
P1,314159,2,delta_yN,0.95,0.17221600748598576,absolute_state_residual,higher,221
P1,314159,2,delta_yF,0.8,0.219352338463068,absolute_state_residual,higher,221
P1,314159,2,delta_yF,0.9,0.2879776135087013,absolute_state_residual,higher,221
P1,314159,2,delta_yF,0.95,0.35915089026093483,absolute_state_residual,higher,221
P1,314159,2,delta_yT,0.8,0.11027656495571136,absolute_state_residual,higher,221
P1,314159,2,delta_yT,0.9,0.21541255712509155,absolute_state_residual,higher,221
P1,314159,2,delta_yT,0.95,0.3119541257619858,absolute_state_residual,higher,221
P1,314159,3,yN,0.8,0.07190178334712982,absolute_state_residual,higher,177
P1,314159,3,yN,0.9,0.11272686719894409,absolute_state_residual,higher,177
P1,314159,3,yN,0.95,0.139570951461792,absolute_state_residual,higher,177
P1,314159,3,yF,0.8,0.20149070024490356,absolute_state_residual,higher,177
P1,314159,3,yF,0.9,0.265336811542511,absolute_state_residual,higher,177
P1,314159,3,yF,0.95,0.3236366808414459,absolute_state_residual,higher,177
P1,314159,3,yT,0.8,0.12927699089050293,absolute_state_residual,higher,177
P1,314159,3,yT,0.9,0.1690230369567871,absolute_state_residual,higher,177
P1,314159,3,yT,0.95,0.319067120552063,absolute_state_residual,higher,177
P1,314159,3,sigma_N,0.8,0.06116300821304321,absolute_state_residual,higher,177
P1,314159,3,sigma_N,0.9,0.10708048939704895,absolute_state_residual,higher,177
P1,314159,3,sigma_N,0.95,0.19658958911895752,absolute_state_residual,higher,177
P1,314159,3,sigma_F,0.8,0.06526273488998413,absolute_state_residual,higher,177
P1,314159,3,sigma_F,0.9,0.10799038410186768,absolute_state_residual,higher,177
P1,314159,3,sigma_F,0.95,0.12433555722236633,absolute_state_residual,higher,177
P1,314159,3,sigma_T,0.8,0.05620187520980835,absolute_state_residual,higher,177
P1,314159,3,sigma_T,0.9,0.07892361283302307,absolute_state_residual,higher,177
P1,314159,3,sigma_T,0.95,0.12700113654136658,absolute_state_residual,higher,177
P1,314159,3,delta_yN,0.8,0.08174854889512062,absolute_state_residual,higher,177
P1,314159,3,delta_yN,0.9,0.12752819433808327,absolute_state_residual,higher,177
P1,314159,3,delta_yN,0.95,0.19840609095990658,absolute_state_residual,higher,177
P1,314159,3,delta_yF,0.8,0.22097479924559593,absolute_state_residual,higher,177
P1,314159,3,delta_yF,0.9,0.313263937830925,absolute_state_residual,higher,177
P1,314159,3,delta_yF,0.95,0.3506690636277199,absolute_state_residual,higher,177
P1,314159,3,delta_yT,0.8,0.08604404330253601,absolute_state_residual,higher,177
P1,314159,3,delta_yT,0.9,0.19177458435297012,absolute_state_residual,higher,177
P1,314159,3,delta_yT,0.95,0.30692270398139954,absolute_state_residual,higher,177
