score_name,horizon_months,split,source_id,rows,threshold,bloom_positive,bloom_rate,pr_auc,roc_auc,brier,recall,macro_f1
gate_exogenous_no_chla_w0p5,1,validation,aquamatch_chla,110443,0.34872979214780603,12376,0.11205780357288375,0.6178576100972422,0.8992303811868946,0.0612370085218282,0.6470588235294118,0.7851201665627154
gate_exogenous_no_chla_w0p5,1,validation,lakebed_us_cse,445,0.34872979214780603,55,0.12359550561797752,0.269533244299202,0.7786946386946387,0.1261322849385898,0.6363636363636364,0.6384459453914271
gate_exogenous_no_chla_w0p5,1,validation,wqp,52222,0.34872979214780603,8075,0.1546283175673088,0.6960605183696857,0.9048140405671146,0.07523423622145872,0.6655108359133127,0.8067510504615247
blend_irc1_w0p75,1,validation,all,163110,0.35,20506,0.1257188400465943,0.6454504393577073,0.9064183637971,0.06692920310379205,0.6501511752657758,0.788602014819987
blend_irc1_w0p75,1,validation,aquamatch_chla,110443,0.35,12376,0.11205780357288375,0.6237364869808936,0.9033045077607424,0.06207195876601555,0.6540077569489334,0.7857675762581195
blend_irc1_w0p75,1,validation,lakebed_us_cse,445,0.35,55,0.12359550561797752,0.2555552159823575,0.7824475524475525,0.10799317374716898,0.10909090909090909,0.5056123817185765
blend_irc1_w0p75,1,validation,wqp,52222,0.35,8075,0.1546283175673088,0.6887385682325782,0.9101315244222423,0.07685174857238285,0.6479256965944272,0.7937793144518479
gate_full_irc1_w0p75,1,validation,all,163110,0.36429088153226086,20506,0.1257188400465943,0.656158469681123,0.9069577365166956,0.0652823968400366,0.6518092265678338,0.7936425732864274
gate_full_irc1_w0p75,1,validation,aquamatch_chla,110443,0.36429088153226086,12376,0.11205780357288375,0.6238411695623303,0.903598999164516,0.06107918971192652,0.6356658047834518,0.7865238467413822
gate_full_irc1_w0p75,1,validation,lakebed_us_cse,445,0.36429088153226086,55,0.12359550561797752,0.2991680394258758,0.7965967365967366,0.11047910763802919,0.5636363636363636,0.6515079769796751
gate_full_irc1_w0p75,1,validation,wqp,52222,0.36429088153226086,8075,0.1546283175673088,0.7049756626131047,0.9143277304412412,0.07378651902120079,0.6771517027863777,0.8046339371560427
gate_trophic_irc1_w0p75,1,validation,all,163110,0.3,20506,0.1257188400465943,0.6504199926917801,0.9065354538027788,0.06605479143080721,0.6828733053740369,0.790141674417487
gate_trophic_irc1_w0p75,1,validation,aquamatch_chla,110443,0.3,12376,0.11205780357288375,0.6245685507409551,0.9036393603909796,0.06118230595759617,0.6763897866839044,0.7832144741896354
gate_trophic_irc1_w0p75,1,validation,lakebed_us_cse,445,0.3,55,0.12359550561797752,0.251750892472484,0.7813519813519814,0.10845432393109876,0.2909090909090909,0.5725537909836066
gate_trophic_irc1_w0p75,1,validation,wqp,52222,0.3,8075,0.1546283175673088,0.6937264814804974,0.9106649169068638,0.07599818925462126,0.6954798761609907,0.8018205961405312
gate_exogenous_no_chla_w0p75,1,validation,all,163110,0.33211146026358923,20506,0.1257188400465943,0.6294701421577569,0.8927391931402083,0.06770837159868828,0.643372671413245,0.7887599679529632
gate_exogenous_no_chla_w0p75,1,validation,aquamatch_chla,110443,0.33211146026358923,12376,0.11205780357288375,0.6178576100972422,0.8992303811868946,0.0612370085218282,0.6470588235294118,0.7851201665627154
gate_exogenous_no_chla_w0p75,1,validation,lakebed_us_cse,445,0.33211146026358923,55,0.12359550561797752,0.2726221084294605,0.7809790209790209,0.11531274948020999,0.5636363636363636,0.6408776083929728
gate_exogenous_no_chla_w0p75,1,validation,wqp,52222,0.33211146026358923,8075,0.1546283175673088,0.6710174038488897,0.897001355098408,0.08098884350976755,0.638266253869969,0.794985066395722
meta_logistic,1,validation,all,163110,0.7999999999999999,20506,0.1257188400465943,0.685224799106141,0.9174248412583861,0.10881826910058465,0.6629279235345752,0.7995279472469617
meta_logistic,1,validation,aquamatch_chla,110443,0.7999999999999999,12376,0.11205780357288375,0.6581252165594647,0.9132571908791379,0.1050558040613354,0.6468164188752424,0.7904623985896455
meta_logistic,1,validation,lakebed_us_cse,445,0.7999999999999999,55,0.12359550561797752,0.2942472748727586,0.8006993006993006,0.1901620510511711,0.6,0.6632432432432432
meta_logistic,1,validation,wqp,52222,0.7999999999999999,8075,0.1546283175673088,0.7308911040047171,0.9251843177181555,0.1160822563734158,0.6880495356037152,0.813998021606902
source_selector,1,validation,all,163110,0.39128930088277497,20506,0.1257188400465943,0.6640753427046997,0.9089564461810644,0.06453608203278258,0.6548814980981176,0.7958410089503754
source_selector,1,validation,aquamatch_chla,110443,0.39128930088277497,12376,0.11205780357288375,0.6245685507409551,0.9036393603909796,0.06118230595759617,0.6355042016806722,0.7869141108668181
source_selector,1,validation,lakebed_us_cse,445,0.39128930088277497,55,0.12359550561797752,0.2549950934825477,0.7746620046620046,0.13474046978392826,0.6181818181818182,0.6252510202759604
source_selector,1,validation,wqp,52222,0.39128930088277497,8075,0.1546283175673088,0.7244443129736747,0.9182418280160408,0.07103066551335693,0.6848297213622291,0.8102379450113473
baseline_calibrated,2,test,all,115691,0.3,16765,0.14491187732840066,0.5460568484885104,0.8734170798129742,0.08192109638396473,0.6246346555323591,0.7723055322063881
baseline_calibrated,2,test,aquamatch_chla,65117,0.3,7790,0.1196308183730823,0.4969666547453298,0.8738205833242811,0.07230417119757188,0.6092426187419769,0.7588917335477856
baseline_calibrated,2,test,lakebed_us_cse,151,0.3,19,0.12582781456953643,0.6164987179527646,0.8877591706539074,0.066191061961089,0.6842105263157895,0.819377990430622
baseline_calibrated,2,test,wqp,50423,0.3,8956,0.1776173571584396,0.593721453090499,0.8692450874882746,0.09438764047218239,0.6378963823135329,0.783093942547147
irc1_calibrated,2,test,all,115691,0.3180428134556575,16765,0.14491187732840066,0.5712276516540481,0.873361909291716,0.08361617724794407,0.5934983596779004,0.7595347581101017
irc1_calibrated,2,test,aquamatch_chla,65117,0.3180428134556575,7790,0.1196308183730823,0.4974113448391716,0.873870093226631,0.07255987795091205,0.6092426187419769,0.7588917335477856
irc1_calibrated,2,test,lakebed_us_cse,151,0.3180428134556575,19,0.12582781456953643,0.2961204809315432,0.7755183413078149,0.11159822225008881,0.10526315789473684,0.5231779714538335
irc1_calibrated,2,test,wqp,50423,0.3180428134556575,8956,0.1776173571584396,0.6225970345167623,0.8651401993565314,0.09781064708372358,0.5808396605627513,0.7585890028694762
irc1_no_chla_calibrated,2,test,all,115691,0.2,16765,0.14491187732840066,0.2557802035697263,0.6486112202043686,0.11626066410566331,0.37524604831494185,0.606813533643903
irc1_no_chla_calibrated,2,test,aquamatch_chla,65117,0.2,7790,0.1196308183730823,0.1196308183730823,0.5,0.10537964022889292,0.0,0.46818953970794813
irc1_no_chla_calibrated,2,test,lakebed_us_cse,151,0.2,19,0.12582781456953643,0.13945020136483569,0.43959330143540665,0.12326054745366403,0.10526315789473684,0.4550524934383202
irc1_no_chla_calibrated,2,test,wqp,50423,0.2,8956,0.1776173571584396,0.3490230256279254,0.7211615215090614,0.13029161524697006,0.7022108083966057,0.5991202728622917
blend_irc1_w0p25,2,test,all,115691,0.3,16765,0.14491187732840066,0.5931020164397509,0.8809036179495306,0.0814161060730693,0.6279749478079332,0.7723031026359326
blend_irc1_w0p25,2,test,aquamatch_chla,65117,0.3,7790,0.1196308183730823,0.49784922894932826,0.8738758839370551,0.07232313359784501,0.6092426187419769,0.7588917335477856
blend_irc1_w0p25,2,test,lakebed_us_cse,151,0.3,19,0.12582781456953643,0.5826645497659126,0.8734051036682615,0.07309564182057733,0.631578947368421,0.779175197426148
blend_irc1_w0p25,2,test,wqp,50423,0.3,8956,0.1776173571584396,0.6608205666091381,0.8812744351145068,0.09318382078205742,0.6442608307280036,0.7829564524607514
gate_full_irc1_w0p25,2,test,all,115691,0.26742940533701404,16765,0.14491187732840066,0.5932698708058799,0.879970758598707,0.08160312465429183,0.6406203399940352,0.7714939507274174
gate_full_irc1_w0p25,2,test,aquamatch_chla,65117,0.26742940533701404,7790,0.1196308183730823,0.49784922894932826,0.8738758839370551,0.07230540358657886,0.6155327342747111,0.7586074719680191
gate_full_irc1_w0p25,2,test,lakebed_us_cse,151,0.26742940533701404,19,0.12582781456953643,0.613989628015384,0.8773923444976076,0.06866137869090462,0.6842105263157895,0.7787545787545788
gate_full_irc1_w0p25,2,test,wqp,50423,0.26742940533701404,8956,0.1776173571584396,0.6641940900856574,0.8799554827160516,0.09364909388275376,0.6623492630638678,0.7811446772370693
gate_trophic_irc1_w0p25,2,test,all,115691,0.2696126983950315,16765,0.14491187732840066,0.5909578767151217,0.8796901164073277,0.08164267253258872,0.6406799880703847,0.7717681203395976
gate_trophic_irc1_w0p25,2,test,aquamatch_chla,65117,0.2696126983950315,7790,0.1196308183730823,0.49784922894932826,0.8738758839370551,0.072310890963957,0.6155327342747111,0.7586074719680191
gate_trophic_irc1_w0p25,2,test,lakebed_us_cse,151,0.2696126983950315,19,0.12582781456953643,0.5842514240818184,0.875,0.07292411959021435,0.6842105263157895,0.7787545787545788
gate_trophic_irc1_w0p25,2,test,wqp,50423,0.2696126983950315,8956,0.1776173571584396,0.6612956313997151,0.8796438935557844,0.09371998094142776,0.6624609200535954,0.7817143638371358
gate_exogenous_no_chla_w0p25,2,test,all,115691,0.3,16765,0.14491187732840066,0.5392826913544738,0.8756112599814099,0.08246469842019215,0.6192066805845512,0.7727610015545978
gate_exogenous_no_chla_w0p25,2,test,aquamatch_chla,65117,0.3,7790,0.1196308183730823,0.4969666547453298,0.8738205833242811,0.07230417119757188,0.6092426187419769,0.7588917335477856
gate_exogenous_no_chla_w0p25,2,test,lakebed_us_cse,151,0.3,19,0.12582781456953643,0.6246287804133657,0.8827751196172249,0.06835260688278334,0.6842105263157895,0.8305966343702194
gate_exogenous_no_chla_w0p25,2,test,wqp,50423,0.3,8956,0.1776173571584396,0.6349576778168753,0.877642462142634,0.09562841293494759,0.6277355962483252,0.7843973441994784
blend_irc1_w0p5,2,test,all,115691,0.35,16765,0.14491187732840066,0.5925673642313175,0.8808777722184518,0.08153028944676739,0.5954070981210856,0.7736295123358701
blend_irc1_w0p5,2,test,aquamatch_chla,65117,0.35,7790,0.1196308183730823,0.49784922894932826,0.8738758839370551,0.07237207219015941,0.5675224646983312,0.7603907276600674
blend_irc1_w0p5,2,test,lakebed_us_cse,151,0.35,19,0.12582781456953643,0.5052105278866617,0.8546650717703349,0.08296502848857341,0.5263157894736842,0.767998244073749
blend_irc1_w0p5,2,test,wqp,50423,0.35,8956,0.1776173571584396,0.6585676373352156,0.8808761729126922,0.09335304865393929,0.6198079499776686,0.7834990991836149
gate_full_irc1_w0p5,2,test,all,115691,0.35,16765,0.14491187732840066,0.5934261625613181,0.8801559952819618,0.08160422876358603,0.5934983596779004,0.7736315812950727
gate_full_irc1_w0p5,2,test,aquamatch_chla,65117,0.35,7790,0.1196308183730823,0.49784922894932826,0.8738758839370551,0.0723076435087072,0.5675224646983312,0.7603907276600674
gate_full_irc1_w0p5,2,test,lakebed_us_cse,151,0.35,19,0.12582781456953643,0.6082563696041516,0.8730063795853269,0.07196701575552265,0.631578947368421,0.8107769423558897
gate_full_irc1_w0p5,2,test,wqp,50423,0.35,8956,0.1776173571584396,0.6641152256725499,0.8801830107256735,0.0936388352171124,0.6160116123269317,0.7835473661004745
gate_trophic_irc1_w0p5,2,test,all,115691,0.3,16765,0.14491187732840066,0.5905585173354626,0.8795793912815104,0.08182295399168336,0.6266030420518939,0.7722256431621377
gate_trophic_irc1_w0p5,2,test,aquamatch_chla,65117,0.3,7790,0.1196308183730823,0.49784922894932826,0.8738758839370551,0.07232667852843458,0.6092426187419769,0.7588917335477856
gate_trophic_irc1_w0p5,2,test,lakebed_us_cse,151,0.3,19,0.12582781456953643,0.5127569575299238,0.8578548644338118,0.08237564010210238,0.631578947368421,0.7694656488549618
gate_trophic_irc1_w0p5,2,test,wqp,50423,0.3,8956,0.1776173571584396,0.6599397361271249,0.8792866541971585,0.09408492796660946,0.6416927199642698,0.7829104708804753
gate_exogenous_no_chla_w0p5,2,test,all,115691,0.3,16765,0.14491187732840066,0.536723582363748,0.8727878346938512,0.08382141325662987,0.6142558902475396,0.7720700372367783
gate_exogenous_no_chla_w0p5,2,test,aquamatch_chla,65117,0.3,7790,0.1196308183730823,0.4969666547453298,0.8738205833242811,0.07230417119757188,0.6092426187419769,0.7588917335477856
gate_exogenous_no_chla_w0p5,2,test,lakebed_us_cse,151,0.3,19,0.12582781456953643,0.6181745720794957,0.8767942583732056,0.07186947570004924,0.631578947368421,0.789274322169059
gate_exogenous_no_chla_w0p5,2,test,wqp,50423,0.3,8956,0.1776173571584396,0.6299148030729327,0.8709877249421031,0.09873074022509117,0.6185797230906654,0.7833555775842641
blend_irc1_w0p75,2,test,all,115691,0.2804641373277936,16765,0.14491187732840066,0.5886157037941924,0.8790900977964718,0.08226364650505898,0.6316731285416045,0.7688441154302244
blend_irc1_w0p75,2,test,aquamatch_chla,65117,0.2804641373277936,7790,0.1196308183730823,0.49784922894932826,0.8738758839370551,0.07245098697451509,0.6155327342747111,0.7586074719680191
blend_irc1_w0p75,2,test,lakebed_us_cse,151,0.2804641373277936,19,0.12582781456953643,0.41018396517623273,0.8335326953748006,0.09579922196507723,0.47368421052631576,0.7073941866394697
blend_irc1_w0p75,2,test,wqp,50423,0.2804641373277936,8956,0.1776173571584396,0.6500346427661146,0.876612091376804,0.094895324087828,0.6460473425636445,0.7763285536040349
gate_full_irc1_w0p75,2,test,all,115691,0.3,16765,0.14491187732840066,0.5919285619933871,0.8795120443548803,0.08192440871184735,0.622964509394572,0.771356999360618
gate_full_irc1_w0p75,2,test,aquamatch_chla,65117,0.3,7790,0.1196308183730823,0.49784922894932826,0.8738758839370551,0.072310890963957,0.6092426187419769,0.7588917335477856
gate_full_irc1_w0p75,2,test,lakebed_us_cse,151,0.3,19,0.12582781456953643,0.5979254657271478,0.8662280701754386,0.0761079731549431,0.631578947368421,0.7694656488549618
gate_full_irc1_w0p75,2,test,wqp,50423,0.3,8956,0.1776173571584396,0.6604544964432716,0.8785741155493857,0.0943568644752583,0.6348816435908888,0.781323682205707
gate_trophic_irc1_w0p75,2,test,all,115691,0.2627602746762124,16765,0.14491187732840066,0.5872448517521293,0.8781136082106372,0.08246194076124869,0.6343572919773337,0.7694820645046139
gate_trophic_irc1_w0p75,2,test,aquamatch_chla,65117,0.2627602746762124,7790,0.1196308183730823,0.49784922894932826,0.8738758839370551,0.07235153389100468,0.6156611039794608,0.7586544796317216
gate_trophic_irc1_w0p75,2,test,lakebed_us_cse,151,0.2627602746762124,19,0.12582781456953643,0.4262255745343596,0.8379186602870814,0.09454562349675312,0.5263157894736842,0.7381947985721571
gate_trophic_irc1_w0p75,2,test,wqp,50423,0.2627602746762124,8956,0.1776173571584396,0.653046729518569,0.8758294665410474,0.09548248154772744,0.6508485931219294,0.7773836205087213
gate_exogenous_no_chla_w0p75,2,test,all,115691,0.2688913142334839,16765,0.14491187732840066,0.5295633523529965,0.8685427368252961,0.08599124089327795,0.6264240978228452,0.7667602981053473
gate_exogenous_no_chla_w0p75,2,test,aquamatch_chla,65117,0.2688913142334839,7790,0.1196308183730823,0.4969666547453298,0.8738205833242811,0.07230417119757188,0.6155327342747111,0.7586074719680191
gate_exogenous_no_chla_w0p75,2,test,lakebed_us_cse,151,0.2688913142334839,19,0.12582781456953643,0.6099037435417083,0.8668261562998405,0.07674166841288668,0.6842105263157895,0.7883375385477993
gate_exogenous_no_chla_w0p75,2,test,wqp,50423,0.2688913142334839,8956,0.1776173571584396,0.6148364985511299,0.8606977499060715,0.10369462234261316,0.6357748995087092,0.7721203436725257
