model_id,base_seed,status,selected_profile,best_epoch,best_probabilistic_validation_loss,ledger_intent_rows,fit_intent_rows,shared_fit_rows,target,selection_rows,selection_rmse,selection_mae,selection_nll,selection_interval_90_coverage,selection_interval_90_mean_width,model_sha256,model_md5,checkpoint_sha256,checkpoint_md5,runtime_seconds,environment
P1,20260612,completed,v2_primary,48,-2.1419655150315893,9732,9413,8925,yN,1016,0.0888897790436893,0.0599721022478238,-1.919479850708969,0.8917322834645669,0.2675320182259627,e6c21fb5be2ec216ac8af53d258ff91f8b8e22cc5b0e0faf7d56de93e2c37806,6bf7abd2cc161877f299bd4fb5d319e0,dcd863350a114344861e1d42cdfa6a6ee2fbb1a7cbfd895dffafb564284b4afe,855d68c532fc1ee148f581b409d996d7,25.153686910999568,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260612,completed,v2_primary,48,-2.1419655150315893,9732,9413,8925,yT,1016,0.1526965118428783,0.1005990298714224,-1.4270857563168984,0.908464566929134,0.5141076515978715,e6c21fb5be2ec216ac8af53d258ff91f8b8e22cc5b0e0faf7d56de93e2c37806,6bf7abd2cc161877f299bd4fb5d319e0,dcd863350a114344861e1d42cdfa6a6ee2fbb1a7cbfd895dffafb564284b4afe,855d68c532fc1ee148f581b409d996d7,25.153686910999568,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260613,completed,v2_primary,55,-2.1339814156059207,9732,9413,8925,delta_yF,1016,0.1273024339278257,0.0948424789849228,-1.5641246405173477,0.9232283464566928,0.4807799331785187,8288b427adf3d81dfd259406c6fc80063355d78c7866b631a098d19f5976ac43,a072459daddd036a187ee8ba9ecf46c3,7b45e9446388acb1ae49885e92ff47c8c67554990ec08b193bafd8cd83135fd8,0853d310c52cd8aa7a5e625748d60ff6,25.859053332999792,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260613,completed,v2_primary,55,-2.1339814156059207,9732,9413,8925,delta_yN,1016,0.0877830106870502,0.060991129537267,-1.9313507080078125,0.890748031496063,0.2714423832930918,8288b427adf3d81dfd259406c6fc80063355d78c7866b631a098d19f5976ac43,a072459daddd036a187ee8ba9ecf46c3,7b45e9446388acb1ae49885e92ff47c8c67554990ec08b193bafd8cd83135fd8,0853d310c52cd8aa7a5e625748d60ff6,25.859053332999792,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260613,completed,v2_primary,55,-2.1339814156059207,9732,9413,8925,delta_yT,1016,0.1544061800392046,0.1009383802338848,-1.4121052899698572,0.9192913385826772,0.531670337586891,8288b427adf3d81dfd259406c6fc80063355d78c7866b631a098d19f5976ac43,a072459daddd036a187ee8ba9ecf46c3,7b45e9446388acb1ae49885e92ff47c8c67554990ec08b193bafd8cd83135fd8,0853d310c52cd8aa7a5e625748d60ff6,25.859053332999792,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260613,completed,v2_primary,55,-2.1339814156059207,9732,9413,8925,sigma_F,1016,0.061481170954004,0.0385487473855807,-2.194417517954909,0.8582677165354331,0.1561048537727416,8288b427adf3d81dfd259406c6fc80063355d78c7866b631a098d19f5976ac43,a072459daddd036a187ee8ba9ecf46c3,7b45e9446388acb1ae49885e92ff47c8c67554990ec08b193bafd8cd83135fd8,0853d310c52cd8aa7a5e625748d60ff6,25.859053332999792,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260613,completed,v2_primary,55,-2.1339814156059207,9732,9413,8925,sigma_N,1016,0.0875501108909219,0.0411350849106555,-1.8271757110836,0.908464566929134,0.1848646148921936,8288b427adf3d81dfd259406c6fc80063355d78c7866b631a098d19f5976ac43,a072459daddd036a187ee8ba9ecf46c3,7b45e9446388acb1ae49885e92ff47c8c67554990ec08b193bafd8cd83135fd8,0853d310c52cd8aa7a5e625748d60ff6,25.859053332999792,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260613,completed,v2_primary,55,-2.1339814156059207,9732,9413,8925,sigma_T,1016,0.0734295756237316,0.0480863841499869,-2.154356948972687,0.937007874015748,0.2506669036985382,8288b427adf3d81dfd259406c6fc80063355d78c7866b631a098d19f5976ac43,a072459daddd036a187ee8ba9ecf46c3,7b45e9446388acb1ae49885e92ff47c8c67554990ec08b193bafd8cd83135fd8,0853d310c52cd8aa7a5e625748d60ff6,25.859053332999792,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260613,completed,v2_primary,55,-2.1339814156059207,9732,9413,8925,yF,1016,0.1277856049227535,0.0894949267229695,-1.5619333822896162,0.9114173228346456,0.4802177459236205,8288b427adf3d81dfd259406c6fc80063355d78c7866b631a098d19f5976ac43,a072459daddd036a187ee8ba9ecf46c3,7b45e9446388acb1ae49885e92ff47c8c67554990ec08b193bafd8cd83135fd8,0853d310c52cd8aa7a5e625748d60ff6,25.859053332999792,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260613,completed,v2_primary,55,-2.1339814156059207,9732,9413,8925,yN,1016,0.0891903629327498,0.059862287025752,-1.9114032655250368,0.889763779527559,0.2688558233065868,8288b427adf3d81dfd259406c6fc80063355d78c7866b631a098d19f5976ac43,a072459daddd036a187ee8ba9ecf46c3,7b45e9446388acb1ae49885e92ff47c8c67554990ec08b193bafd8cd83135fd8,0853d310c52cd8aa7a5e625748d60ff6,25.859053332999792,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260613,completed,v2_primary,55,-2.1339814156059207,9732,9413,8925,yT,1016,0.152536991695338,0.0955101673997293,-1.4161822702002338,0.922244094488189,0.5328096104419138,8288b427adf3d81dfd259406c6fc80063355d78c7866b631a098d19f5976ac43,a072459daddd036a187ee8ba9ecf46c3,7b45e9446388acb1ae49885e92ff47c8c67554990ec08b193bafd8cd83135fd8,0853d310c52cd8aa7a5e625748d60ff6,25.859053332999792,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260614,completed,v2_primary,27,-2.109879944268174,9732,9413,8925,delta_yF,1016,0.1259293625252009,0.0933016341502272,-1.5557198712206262,0.9281496062992126,0.4862619685375784,d82c1a40dc94855742e58d1dfa2663bb230793dc452b1ace7b3a11c8c592f65d,efcc537855a2b03750ee6cc03ea767f3,52c6146dcc4a996e7bbf91572da1d796ba6764832568deae8b70412c19140266,b3d41f5efd462ba05269c0bf1f3fad23,19.350178982000216,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260614,completed,v2_primary,27,-2.109879944268174,9732,9413,8925,delta_yN,1016,0.0912307110909905,0.0644202645369402,-1.8857739065575787,0.8789370078740157,0.2681777083028958,d82c1a40dc94855742e58d1dfa2663bb230793dc452b1ace7b3a11c8c592f65d,efcc537855a2b03750ee6cc03ea767f3,52c6146dcc4a996e7bbf91572da1d796ba6764832568deae8b70412c19140266,b3d41f5efd462ba05269c0bf1f3fad23,19.350178982000216,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260614,completed,v2_primary,27,-2.109879944268174,9732,9413,8925,delta_yT,1016,0.1600553496199703,0.1055608696824922,-1.3823212751253384,0.9015748031496064,0.5246497627318375,d82c1a40dc94855742e58d1dfa2663bb230793dc452b1ace7b3a11c8c592f65d,efcc537855a2b03750ee6cc03ea767f3,52c6146dcc4a996e7bbf91572da1d796ba6764832568deae8b70412c19140266,b3d41f5efd462ba05269c0bf1f3fad23,19.350178982000216,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260614,completed,v2_primary,27,-2.109879944268174,9732,9413,8925,sigma_F,1016,0.0650985881588098,0.0397368416072815,-2.085205799012672,0.8346456692913385,0.1534869802279735,d82c1a40dc94855742e58d1dfa2663bb230793dc452b1ace7b3a11c8c592f65d,efcc537855a2b03750ee6cc03ea767f3,52c6146dcc4a996e7bbf91572da1d796ba6764832568deae8b70412c19140266,b3d41f5efd462ba05269c0bf1f3fad23,19.350178982000216,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260614,completed,v2_primary,27,-2.109879944268174,9732,9413,8925,sigma_N,1016,0.0884644095626642,0.0419178440814881,-1.8093026829516796,0.9133858267716536,0.195775467579759,d82c1a40dc94855742e58d1dfa2663bb230793dc452b1ace7b3a11c8c592f65d,efcc537855a2b03750ee6cc03ea767f3,52c6146dcc4a996e7bbf91572da1d796ba6764832568deae8b70412c19140266,b3d41f5efd462ba05269c0bf1f3fad23,19.350178982000216,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260614,completed,v2_primary,27,-2.109879944268174,9732,9413,8925,sigma_T,1016,0.0733521812503257,0.0463857969899815,-2.174755787286233,0.9251968503937008,0.244671844121978,d82c1a40dc94855742e58d1dfa2663bb230793dc452b1ace7b3a11c8c592f65d,efcc537855a2b03750ee6cc03ea767f3,52c6146dcc4a996e7bbf91572da1d796ba6764832568deae8b70412c19140266,b3d41f5efd462ba05269c0bf1f3fad23,19.350178982000216,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260614,completed,v2_primary,27,-2.109879944268174,9732,9413,8925,yF,1016,0.1276732162977371,0.0892789720550296,-1.5489429864357775,0.9153543307086616,0.4818558129738635,d82c1a40dc94855742e58d1dfa2663bb230793dc452b1ace7b3a11c8c592f65d,efcc537855a2b03750ee6cc03ea767f3,52c6146dcc4a996e7bbf91572da1d796ba6764832568deae8b70412c19140266,b3d41f5efd462ba05269c0bf1f3fad23,19.350178982000216,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260614,completed,v2_primary,27,-2.109879944268174,9732,9413,8925,yN,1016,0.0900175352527284,0.0612672069879967,-1.9071888360451523,0.8828740157480315,0.2656163793849194,d82c1a40dc94855742e58d1dfa2663bb230793dc452b1ace7b3a11c8c592f65d,efcc537855a2b03750ee6cc03ea767f3,52c6146dcc4a996e7bbf91572da1d796ba6764832568deae8b70412c19140266,b3d41f5efd462ba05269c0bf1f3fad23,19.350178982000216,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
P1,20260614,completed,v2_primary,27,-2.109879944268174,9732,9413,8925,yT,1016,0.1575881963950818,0.1018345111937034,-1.4003853384904037,0.9005905511811023,0.5240986741433932,d82c1a40dc94855742e58d1dfa2663bb230793dc452b1ace7b3a11c8c592f65d,efcc537855a2b03750ee6cc03ea767f3,52c6146dcc4a996e7bbf91572da1d796ba6764832568deae8b70412c19140266,b3d41f5efd462ba05269c0bf1f3fad23,19.350178982000216,"{""device"":""cpu"",""numpy"":""2.4.5"",""pandas"":""3.0.3"",""pyarrow"":""24.0.0"",""python"":""3.14.7"",""torch"":""2.12.0+cu130"",""torch_num_interop_threads"":1,""torch_num_threads"":1}"
