evaluation_cohort,model_id,model_seed,degradation_seed,aggregation_level,horizon_months,estimand,degradation_family,metric,retention_orientation,aupd,status,aupd_seed_sd,registered_seed_slots
legacy_posthoc,P1,-1,-1,family_mean_over_registered_seeds,2,site_weighted,mcar,brier,lower,0.9695336480329872,descriptive_available,0.014803231625545676,5
legacy_posthoc,P1,-1,-1,family_mean_over_registered_seeds,2,site_weighted,mcar,pr_auc,higher,0.9435674381749936,descriptive_available,0.03453064743471191,5
legacy_posthoc,P1,-1,-1,family_mean_over_registered_seeds,2,site_weighted,temporal_block,brier,lower,0.977584763441795,descriptive_available,0.0132278054211793,5
legacy_posthoc,P1,-1,-1,family_mean_over_registered_seeds,2,site_weighted,temporal_block,pr_auc,higher,0.9485024460416067,descriptive_available,0.03404194410625056,5
legacy_posthoc,P1,-1,-1,family_mean_over_registered_seeds,3,observation_weighted,mcar,brier,lower,0.9605478024255815,descriptive_available,0.02151490104884518,5
legacy_posthoc,P1,-1,-1,family_mean_over_registered_seeds,3,observation_weighted,mcar,pr_auc,higher,0.9278099658858101,descriptive_available,0.01611224062574009,5
legacy_posthoc,P1,-1,-1,family_mean_over_registered_seeds,3,observation_weighted,temporal_block,brier,lower,0.9725534321378397,descriptive_available,0.01564524256739874,5
legacy_posthoc,P1,-1,-1,family_mean_over_registered_seeds,3,observation_weighted,temporal_block,pr_auc,higher,0.9530319104451493,descriptive_available,0.017529229896487114,5
legacy_posthoc,P1,-1,-1,family_mean_over_registered_seeds,3,site_weighted,mcar,brier,lower,0.9665690292954123,descriptive_available,0.015927684069112977,5
legacy_posthoc,P1,-1,-1,family_mean_over_registered_seeds,3,site_weighted,mcar,pr_auc,higher,0.9239367393775938,descriptive_available,0.020585987295274454,5
legacy_posthoc,P1,-1,-1,family_mean_over_registered_seeds,3,site_weighted,temporal_block,brier,lower,0.9682589903692504,descriptive_available,0.010662893825632902,5
legacy_posthoc,P1,-1,-1,family_mean_over_registered_seeds,3,site_weighted,temporal_block,pr_auc,higher,0.9364281351507044,descriptive_available,0.018567398648867292,5
legacy_posthoc,P1,1729,1729,seed,1,observation_weighted,mcar,brier,lower,0.9362416864565228,estimated,,1
legacy_posthoc,P1,314159,314159,seed,1,observation_weighted,mcar,brier,lower,0.9345501160913741,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,1,observation_weighted,mcar,brier,lower,0.955533118273324,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,1,observation_weighted,mcar,brier,lower,0.9468203196975797,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,1,observation_weighted,mcar,brier,lower,0.9559428683234192,estimated,,1
legacy_posthoc,P1,1729,1729,seed,1,observation_weighted,mcar,pr_auc,higher,0.9238872648442378,estimated,,1
legacy_posthoc,P1,314159,314159,seed,1,observation_weighted,mcar,pr_auc,higher,0.8932396163344242,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,1,observation_weighted,mcar,pr_auc,higher,0.891708008776666,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,1,observation_weighted,mcar,pr_auc,higher,0.9039782108834762,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,1,observation_weighted,mcar,pr_auc,higher,0.9319503814280587,estimated,,1
legacy_posthoc,P1,1729,1729,seed,1,observation_weighted,temporal_block,brier,lower,0.9653196819124363,estimated,,1
legacy_posthoc,P1,314159,314159,seed,1,observation_weighted,temporal_block,brier,lower,0.9588433455233975,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,1,observation_weighted,temporal_block,brier,lower,0.9659829132108557,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,1,observation_weighted,temporal_block,brier,lower,0.9706764188604947,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,1,observation_weighted,temporal_block,brier,lower,0.9607895146464885,estimated,,1
legacy_posthoc,P1,1729,1729,seed,1,observation_weighted,temporal_block,pr_auc,higher,0.973771797125177,estimated,,1
legacy_posthoc,P1,314159,314159,seed,1,observation_weighted,temporal_block,pr_auc,higher,0.9384131648477885,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,1,observation_weighted,temporal_block,pr_auc,higher,0.9484322820699814,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,1,observation_weighted,temporal_block,pr_auc,higher,0.9638133643177079,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,1,observation_weighted,temporal_block,pr_auc,higher,0.9198054736472443,estimated,,1
legacy_posthoc,P1,1729,1729,seed,1,site_weighted,mcar,brier,lower,0.9250031412139954,estimated,,1
legacy_posthoc,P1,314159,314159,seed,1,site_weighted,mcar,brier,lower,0.9261339498489265,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,1,site_weighted,mcar,brier,lower,0.963081459126831,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,1,site_weighted,mcar,brier,lower,0.9662013181633868,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,1,site_weighted,mcar,brier,lower,0.951621098748883,estimated,,1
legacy_posthoc,P1,1729,1729,seed,1,site_weighted,mcar,pr_auc,higher,0.9221506712342912,estimated,,1
legacy_posthoc,P1,314159,314159,seed,1,site_weighted,mcar,pr_auc,higher,0.8669928527770483,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,1,site_weighted,mcar,pr_auc,higher,0.9259203393336588,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,1,site_weighted,mcar,pr_auc,higher,0.9558394109853113,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,1,site_weighted,mcar,pr_auc,higher,0.9103079663374082,estimated,,1
legacy_posthoc,P1,1729,1729,seed,1,site_weighted,temporal_block,brier,lower,0.9478846256034466,estimated,,1
legacy_posthoc,P1,314159,314159,seed,1,site_weighted,temporal_block,brier,lower,0.9521650347512208,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,1,site_weighted,temporal_block,brier,lower,0.9580819950791245,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,1,site_weighted,temporal_block,brier,lower,0.9903303932795279,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,1,site_weighted,temporal_block,brier,lower,0.9581760051350106,estimated,,1
legacy_posthoc,P1,1729,1729,seed,1,site_weighted,temporal_block,pr_auc,higher,0.9612994333660749,estimated,,1
legacy_posthoc,P1,314159,314159,seed,1,site_weighted,temporal_block,pr_auc,higher,0.9218056397278623,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,1,site_weighted,temporal_block,pr_auc,higher,0.9456686884303468,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,1,site_weighted,temporal_block,pr_auc,higher,1.004934638573916,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,1,site_weighted,temporal_block,pr_auc,higher,0.9015183137018178,estimated,,1
legacy_posthoc,P1,1729,1729,seed,2,observation_weighted,mcar,brier,lower,0.9329494610685634,estimated,,1
legacy_posthoc,P1,314159,314159,seed,2,observation_weighted,mcar,brier,lower,0.9530946192827155,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,2,observation_weighted,mcar,brier,lower,0.9715916548085477,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,2,observation_weighted,mcar,brier,lower,0.9438279323188061,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,2,observation_weighted,mcar,brier,lower,0.972791539831956,estimated,,1
legacy_posthoc,P1,1729,1729,seed,2,observation_weighted,mcar,pr_auc,higher,0.9483213846413849,estimated,,1
legacy_posthoc,P1,314159,314159,seed,2,observation_weighted,mcar,pr_auc,higher,0.9193805351744921,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,2,observation_weighted,mcar,pr_auc,higher,0.9268754463119282,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,2,observation_weighted,mcar,pr_auc,higher,0.9320843234220186,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,2,observation_weighted,mcar,pr_auc,higher,0.9325342416230301,estimated,,1
legacy_posthoc,P1,1729,1729,seed,2,observation_weighted,temporal_block,brier,lower,0.9524960539323635,estimated,,1
legacy_posthoc,P1,314159,314159,seed,2,observation_weighted,temporal_block,brier,lower,0.9681695885031014,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,2,observation_weighted,temporal_block,brier,lower,0.9817260232377127,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,2,observation_weighted,temporal_block,brier,lower,0.9651739214307268,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,2,observation_weighted,temporal_block,brier,lower,0.97906477549913,estimated,,1
legacy_posthoc,P1,1729,1729,seed,2,observation_weighted,temporal_block,pr_auc,higher,0.9640300360044373,estimated,,1
legacy_posthoc,P1,314159,314159,seed,2,observation_weighted,temporal_block,pr_auc,higher,0.946190925138625,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,2,observation_weighted,temporal_block,pr_auc,higher,0.9594101735993293,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,2,observation_weighted,temporal_block,pr_auc,higher,0.9560963647207137,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,2,observation_weighted,temporal_block,pr_auc,higher,0.9349071383480929,estimated,,1
legacy_posthoc,P1,1729,1729,seed,2,site_weighted,mcar,brier,lower,0.9581041005817043,estimated,,1
legacy_posthoc,P1,314159,314159,seed,2,site_weighted,mcar,brier,lower,0.9666435532367039,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,2,site_weighted,mcar,brier,lower,0.9558809567137094,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,2,site_weighted,mcar,brier,lower,0.9745773945478606,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,2,site_weighted,mcar,brier,lower,0.9924622350849581,estimated,,1
legacy_posthoc,P1,1729,1729,seed,2,site_weighted,mcar,pr_auc,higher,0.9955891655665161,estimated,,1
legacy_posthoc,P1,314159,314159,seed,2,site_weighted,mcar,pr_auc,higher,0.9012539354357101,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,2,site_weighted,mcar,pr_auc,higher,0.9342801935923958,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,2,site_weighted,mcar,pr_auc,higher,0.9530116954214268,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,2,site_weighted,mcar,pr_auc,higher,0.9337022008589191,estimated,,1
legacy_posthoc,P1,1729,1729,seed,2,site_weighted,temporal_block,brier,lower,0.9726700094729752,estimated,,1
legacy_posthoc,P1,314159,314159,seed,2,site_weighted,temporal_block,brier,lower,0.9693615678125727,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,2,site_weighted,temporal_block,brier,lower,0.963363946200355,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,2,site_weighted,temporal_block,brier,lower,0.9872866547113986,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,2,site_weighted,temporal_block,brier,lower,0.9952416390116738,estimated,,1
legacy_posthoc,P1,1729,1729,seed,2,site_weighted,temporal_block,pr_auc,higher,1.0008576362945245,estimated,,1
legacy_posthoc,P1,314159,314159,seed,2,site_weighted,temporal_block,pr_auc,higher,0.9181700697826617,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,2,site_weighted,temporal_block,pr_auc,higher,0.9435228925553408,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,2,site_weighted,temporal_block,pr_auc,higher,0.960034051448234,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,2,site_weighted,temporal_block,pr_auc,higher,0.9199275801272725,estimated,,1
legacy_posthoc,P1,1729,1729,seed,3,observation_weighted,mcar,brier,lower,0.9442729662536111,estimated,,1
legacy_posthoc,P1,314159,314159,seed,3,observation_weighted,mcar,brier,lower,0.9482560454671198,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,3,observation_weighted,mcar,brier,lower,0.9953401540491358,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,3,observation_weighted,mcar,brier,lower,0.9472929677188626,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,3,observation_weighted,mcar,brier,lower,0.9675768786391784,estimated,,1
legacy_posthoc,P1,1729,1729,seed,3,observation_weighted,mcar,pr_auc,higher,0.9497002459418118,estimated,,1
legacy_posthoc,P1,314159,314159,seed,3,observation_weighted,mcar,pr_auc,higher,0.9092761890760375,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,3,observation_weighted,mcar,pr_auc,higher,0.9384667827319209,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,3,observation_weighted,mcar,pr_auc,higher,0.9193930518083366,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,3,observation_weighted,mcar,pr_auc,higher,0.9222135598709443,estimated,,1
legacy_posthoc,P1,1729,1729,seed,3,observation_weighted,temporal_block,brier,lower,0.9592345817015184,estimated,,1
legacy_posthoc,P1,314159,314159,seed,3,observation_weighted,temporal_block,brier,lower,0.9687042664039746,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,3,observation_weighted,temporal_block,brier,lower,0.9967710025559141,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,3,observation_weighted,temporal_block,brier,lower,0.9596598829044414,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,3,observation_weighted,temporal_block,brier,lower,0.9783974271233499,estimated,,1
legacy_posthoc,P1,1729,1729,seed,3,observation_weighted,temporal_block,pr_auc,higher,0.9713347454463942,estimated,,1
legacy_posthoc,P1,314159,314159,seed,3,observation_weighted,temporal_block,pr_auc,higher,0.9366501496427176,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,3,observation_weighted,temporal_block,pr_auc,higher,0.9712373440902994,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,3,observation_weighted,temporal_block,pr_auc,higher,0.9361950395506712,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,3,observation_weighted,temporal_block,pr_auc,higher,0.9497422734956639,estimated,,1
legacy_posthoc,P1,1729,1729,seed,3,site_weighted,mcar,brier,lower,0.9494744120959391,estimated,,1
legacy_posthoc,P1,314159,314159,seed,3,site_weighted,mcar,brier,lower,0.9540125377956664,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,3,site_weighted,mcar,brier,lower,0.9881446364624755,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,3,site_weighted,mcar,brier,lower,0.9648292643273348,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,3,site_weighted,mcar,brier,lower,0.9763842957956456,estimated,,1
legacy_posthoc,P1,1729,1729,seed,3,site_weighted,mcar,pr_auc,higher,0.9327564792910004,estimated,,1
legacy_posthoc,P1,314159,314159,seed,3,site_weighted,mcar,pr_auc,higher,0.8992832427927999,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,3,site_weighted,mcar,pr_auc,higher,0.9469581005411407,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,3,site_weighted,mcar,pr_auc,higher,0.9354050566154692,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,3,site_weighted,mcar,pr_auc,higher,0.9052808176475584,estimated,,1
legacy_posthoc,P1,1729,1729,seed,3,site_weighted,temporal_block,brier,lower,0.9581347507038634,estimated,,1
legacy_posthoc,P1,314159,314159,seed,3,site_weighted,temporal_block,brier,lower,0.9642183778113645,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,3,site_weighted,temporal_block,brier,lower,0.9641446104126822,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,3,site_weighted,temporal_block,brier,lower,0.9686816932058319,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,3,site_weighted,temporal_block,brier,lower,0.9861155197125097,estimated,,1
legacy_posthoc,P1,1729,1729,seed,3,site_weighted,temporal_block,pr_auc,higher,0.9486433508132629,estimated,,1
legacy_posthoc,P1,314159,314159,seed,3,site_weighted,temporal_block,pr_auc,higher,0.9109893392730393,estimated,,1
legacy_posthoc,P1,20260612,20260612,seed,3,site_weighted,temporal_block,pr_auc,higher,0.9493632977926465,estimated,,1
legacy_posthoc,P1,20260613,20260613,seed,3,site_weighted,temporal_block,pr_auc,higher,0.9509822245064267,estimated,,1
legacy_posthoc,P1,20260614,20260614,seed,3,site_weighted,temporal_block,pr_auc,higher,0.9221624633681467,estimated,,1
