evaluation_cohort,scenario_id,degradation_seed,model_id,model_seed,horizon_months,estimand,attempted,input_eligible,prediction_successful,target_available,metric_evaluable,shared_success,mask_sha256,metric,estimate,metric_rows,status
legacy_posthoc,ablate_nutrients,314159,P1,314159,3,observation_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,5.198679912179825,609,descriptive_available
legacy_posthoc,ablate_nutrients,314159,P1,314159,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.17914438502673796,4488,estimated
legacy_posthoc,ablate_nutrients,314159,P1,314159,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.2270636567043467,609,estimated
legacy_posthoc,ablate_nutrients,314159,P1,314159,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.3045958361106547,609,estimated
legacy_posthoc,ablate_nutrients,314159,P1,314159,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,ablate_nutrients,314159,P1,314159,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,0.35138527552286786,609,descriptive_available
legacy_posthoc,ablate_nutrients,314159,P1,314159,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,0.132965518393772,609,descriptive_available
legacy_posthoc,ablate_nutrients,314159,P1,314159,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.29335928930994615,609,estimated
legacy_posthoc,ablate_nutrients,314159,P1,314159,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,5.3586621127554945,609,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.28988413547237074,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.2626677853557027,823,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.44508255563531945,823,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.7101158645276292,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.3056386822182846,823,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.28988413547237074,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.26509769468786015,823,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.41448430795166635,823,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.7101158645276292,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.2845522917087765,823,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,observation_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.28988413547237074,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,observation_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.2612541302291861,854,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,observation_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.6104129263913824,854,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,observation_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.7101158645276292,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,observation_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,observation_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,observation_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.32993013317451364,854,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,observation_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,site_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.28988413547237074,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,site_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.2619469880676022,854,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,site_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.608013164516512,854,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,site_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.7101158645276292,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,site_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,site_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,site_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.30297986063259685,854,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,2,site_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,observation_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.28988413547237074,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,observation_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.2652399519311538,815,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,observation_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.5311475409836065,815,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,observation_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.7101158645276292,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,observation_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,observation_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,observation_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.2798608966846378,815,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,observation_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,site_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.28988413547237074,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,site_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.2701558190823073,815,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,site_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.4887569094583515,815,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,site_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.7101158645276292,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,site_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,site_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,site_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.23218293229298853,815,estimated
legacy_posthoc,ablate_nutrients,20260612,M0,1729,3,site_weighted,4488,804,1301,819,815,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,observation_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.17914438502673796,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,observation_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.2722255954246963,635,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,observation_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.3736991485335856,635,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,observation_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,observation_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,0.3798295074716952,635,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,observation_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,0.14015748031496064,635,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,observation_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.3539766683927254,635,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,observation_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,4.9715561902645655,635,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,site_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.17914438502673796,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,site_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.23826443153746288,635,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,site_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.4282643481943517,635,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,site_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,site_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,0.3798319636844098,635,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,site_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,0.1388888613009164,635,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,site_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.31812801751702147,635,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,1,site_weighted,4488,804,804,827,635,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,5.063269126103636,635,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,observation_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.17914438502673796,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,observation_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.27344446543958345,625,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,observation_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.43243243243243246,625,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,observation_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,observation_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,0.34373706579208374,625,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,observation_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,0.1264,625,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,observation_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.34824617069931685,625,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,observation_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,5.278384517298577,625,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,site_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.17914438502673796,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,site_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.2385660913519672,625,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,site_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.44549473151931007,625,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,site_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,site_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,0.3437370657920838,625,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,site_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,0.12390513617297588,625,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,site_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.27398565541829595,625,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,2,site_weighted,4488,804,804,858,625,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,5.362077726930486,625,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,observation_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.17914438502673796,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,observation_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.2737203460925092,609,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,observation_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.2837977296181631,609,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,observation_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,observation_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,0.32315897941589355,609,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,observation_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,0.11001642036124795,609,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,observation_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.34037153502598033,609,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,observation_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,5.459332886507556,609,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.17914438502673796,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.23062159008046682,609,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.29036232792658384,609,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.820855614973262,4488,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,0.32315897941589355,609,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,0.12293718465854174,609,descriptive_available
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.26794212080502733,609,estimated
legacy_posthoc,ablate_nutrients,20260612,P1,20260612,3,site_weighted,4488,804,804,819,609,606,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,5.641191938219287,609,descriptive_available
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.28988413547237074,4488,estimated
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.2626677853557027,823,estimated
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.44508255563531945,823,estimated
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.7101158645276292,4488,estimated
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.3056386822182846,823,estimated
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,observation_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.28988413547237074,4488,estimated
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.26509769468786015,823,estimated
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,f2,0.41448430795166635,823,estimated
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,failure_rate,0.7101158645276292,4488,estimated
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,mpiw,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,picp,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,pr_auc,0.2845522917087765,823,estimated
legacy_posthoc,ablate_nutrients,20260613,M0,1729,1,site_weighted,4488,804,1301,827,823,632,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,winkler,,0,not_applicable_distinct_type2_interval_semantics
legacy_posthoc,ablate_nutrients,20260613,M0,1729,2,observation_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,availability,0.28988413547237074,4488,estimated
legacy_posthoc,ablate_nutrients,20260613,M0,1729,2,observation_weighted,4488,804,1301,858,854,622,60b4fb9ad621f307356bbe92d149a156361e194ffff25b1860dfbf60c66220dd,brier,0.2612541302291861,854,estimated
