source_id,source_name,adapter,role,license,provenance_status,path,relative_to_source,file_name,suffix,size_bytes,modified_time_utc,sha256
aquamatch_chla,AquaMatch Chlorophyll a Data from Water Quality Portal: ~1970-2024,aquamatch_chla,chlorophyll_auxiliary_source,cc0-1.0,documented,data/raw/aquamatch/chla_harmonized_final.csv,chla_harmonized_final.csv,chla_harmonized_final.csv,csv,814963220,2026-05-18T14:02:25.675782+00:00,de2f6c39aa26c4975084b30e085519b222f9651c320ac91d692c826b47590f7c
aquamatch_chla,AquaMatch Chlorophyll a Data from Water Quality Portal: ~1970-2024,aquamatch_chla,chlorophyll_auxiliary_source,cc0-1.0,documented,data/raw/aquamatch/metadata.xml,metadata.xml,metadata.xml,xml,93635,2026-05-18T14:02:05.603400+00:00,a990f82f9b85d5af5572c8a6e1d62e77c95a50f4628a81ffeaba08a4810a7326
aquamatch_chla,AquaMatch Chlorophyll a Data from Water Quality Portal: ~1970-2024,aquamatch_chla,chlorophyll_auxiliary_source,cc0-1.0,documented,data/raw/aquamatch/README.pdf,README.pdf,README.pdf,pdf,70142,2026-05-18T14:02:05.583400+00:00,6c32428febeda70cd062b44fe87de0c81be6c1d5d75b3345babad17802ede8b5
aquamatch_chla,AquaMatch Chlorophyll a Data from Water Quality Portal: ~1970-2024,aquamatch_chla,chlorophyll_auxiliary_source,cc0-1.0,documented,data/raw/aquamatch/Data_Package_Quality_Report.mhtml,Data_Package_Quality_Report.mhtml,Data_Package_Quality_Report.mhtml,mhtml,324731,2026-05-18T14:02:04.923388+00:00,89398e2d80201a2f1dae1244cb39ef8cb4b9541806409d5a290bff8e9c3ea0c9
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/.gitattributes,.gitattributes,.gitattributes,,2461,2026-05-18T13:37:39.812732+00:00,e7a120ab07b1bc5b486be249e9fc6c83d59448d0093e1dfebe95d1566d9cafc0
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/BARC/BARC_NEON_2D.parquet,Data/HighFrequency/BARC/BARC_NEON_2D.parquet,BARC_NEON_2D.parquet,parquet,87757841,2026-05-18T13:37:51.446560+00:00,959af648b63d74ee1388fe8999729533b894ef62bd6b4a7c5b0dc673f902fdcf
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/BVR/BVR_WVWA_HF_2D.parquet,Data/HighFrequency/BVR/BVR_WVWA_HF_2D.parquet,BVR_WVWA_HF_2D.parquet,parquet,27056966,2026-05-18T13:37:43.417423+00:00,924b2bb85bd5314dbcbec5042f1d79067569d7e7a39425a5043098e145670fd5
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/CB/CB_Crystal_Bog_2D.parquet,Data/HighFrequency/CB/CB_Crystal_Bog_2D.parquet,CB_Crystal_Bog_2D.parquet,parquet,99181124,2026-05-18T13:37:50.876550+00:00,533fa36fa3e936bbdca9684b5bf48d5baf18e6af2440f46f54ea7c3bfd8ba099
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/CB/CB_NTL_HF_2D.parquet,Data/HighFrequency/CB/CB_NTL_HF_2D.parquet,CB_NTL_HF_2D.parquet,parquet,615143,2026-05-18T13:37:40.424372+00:00,88807bfa976e61cf802183abf31b8392edd9059cfe3e80a9ac8fb1137e22af4b
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/CRAM/CRAM_NEON_2D.parquet,Data/HighFrequency/CRAM/CRAM_NEON_2D.parquet,CRAM_NEON_2D.parquet,parquet,54468503,2026-05-18T13:37:51.701564+00:00,4e29702105c6a8a3f430f6d16c49fd82646cdd4f74eb9bd95d64780b4b457076
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/FCR/FCR_WVWA_HF_1D.parquet,Data/HighFrequency/FCR/FCR_WVWA_HF_1D.parquet,FCR_WVWA_HF_1D.parquet,parquet,2505469,2026-05-18T13:37:40.921381+00:00,e562476f48d03076eaec77f071cd909553d988af62325b12d9f440610c71744c
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/FCR/FCR_WVWA_HF_2D.parquet,Data/HighFrequency/FCR/FCR_WVWA_HF_2D.parquet,FCR_WVWA_HF_2D.parquet,parquet,38012042,2026-05-18T13:37:45.303456+00:00,1a4131366e3a9967093bd1c0ee66126d04ecd286e140f3961ef00f1868f40b3c
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/GL4/GL4_NWT_HF_2D.parquet,Data/HighFrequency/GL4/GL4_NWT_HF_2D.parquet,GL4_NWT_HF_2D.parquet,parquet,8321411,2026-05-18T13:37:40.943381+00:00,94e954253e958091fa2eee92cf2b8ce895296628f57dc3f3a878ae1f83133be9
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/LIRO/LIRO_NEON_2D.parquet,Data/HighFrequency/LIRO/LIRO_NEON_2D.parquet,LIRO_NEON_2D.parquet,parquet,57911498,2026-05-18T13:37:49.202522+00:00,7878101b1c7597feb01c61bef2e0cd6b305d5f11bd91bee0f521e5ddab0a7e85
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/ME/ME_Mendota_2D.parquet,Data/HighFrequency/ME/ME_Mendota_2D.parquet,ME_Mendota_2D.parquet,parquet,203366078,2026-05-18T13:37:39.618359+00:00,043db00bd59972d69acfa8ff350063e243b16671346f4381bf080835dde29786
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/ME/ME_NTL_HF_2D.parquet,Data/HighFrequency/ME/ME_NTL_HF_2D.parquet,ME_NTL_HF_2D.parquet,parquet,869940,2026-05-18T13:37:40.387372+00:00,ec88416c4a0a74c1f44a1c350835839001474947f652abafed9cae9b965b07eb
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/PRLA/PRLA_NEON_2D.parquet,Data/HighFrequency/PRLA/PRLA_NEON_2D.parquet,PRLA_NEON_2D.parquet,parquet,44081324,2026-05-18T13:37:49.363524+00:00,9402fa93fe622dc78cce288bf188e7f10a9e824e5466eadb7aa38b3232af8692
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/PRPO/PRPO_NEON_2D.parquet,Data/HighFrequency/PRPO/PRPO_NEON_2D.parquet,PRPO_NEON_2D.parquet,parquet,48274151,2026-05-18T13:37:46.690479+00:00,ccdeec9f7752fa093863bdb861e142131a4ef5f9baebd4982d7efdcdef1c4661
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/SP/SP_Sparkling_2D.parquet,Data/HighFrequency/SP/SP_Sparkling_2D.parquet,SP_Sparkling_2D.parquet,parquet,138701588,2026-05-18T13:37:52.672113+00:00,9fb5fbe627f1b327c5aecbd45a669f6ffc7d51344740a2947f2e3c9eaa1131a0
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/SUGG/SUGG_NEON_2D.parquet,Data/HighFrequency/SUGG/SUGG_NEON_2D.parquet,SUGG_NEON_2D.parquet,parquet,85281416,2026-05-18T13:37:50.349541+00:00,ff710e89225a0784ef1df9c67881692ad945ff367fb7757720bae2ade944e499
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/TB/TB_NTL_HF_2D.parquet,Data/HighFrequency/TB/TB_NTL_HF_2D.parquet,TB_NTL_HF_2D.parquet,parquet,919935,2026-05-18T13:37:40.425372+00:00,8cdac963c1351065412cbcd93fd9b2ff7769ffd3494a155ef24a16a94bb03fb0
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/TB/TB_Trout_Bog_2D.parquet,Data/HighFrequency/TB/TB_Trout_Bog_2D.parquet,TB_Trout_Bog_2D.parquet,parquet,116198625,2026-05-18T13:37:43.407423+00:00,66fa593f6891c46df5dcd8fd45e5976074688b9864813e87710699e4dd43a5db
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/TOOK/TOOK_NEON_2D.parquet,Data/HighFrequency/TOOK/TOOK_NEON_2D.parquet,TOOK_NEON_2D.parquet,parquet,25780519,2026-05-18T13:37:43.697428+00:00,95cdd4e777b733d4e518707b423c630c35202092c32d806812b6c2f7af6f9349
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/HighFrequency/TR/TR_Trout_2D.parquet,Data/HighFrequency/TR/TR_Trout_2D.parquet,TR_Trout_2D.parquet,parquet,101725671,2026-05-18T13:37:52.282574+00:00,b5a8041b88c9157984b16963d197e058c86994b4c6a6a00e8f931eaf952652af
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/Lake_Info.csv,Data/Lake_Info.csv,Lake_Info.csv,csv,2414,2026-05-18T13:37:40.268319+00:00,a5ae3f502642ea262426d07be34ab536ce81e7ddaf0d8777cd1dd34918f1be0c
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/LowFrequency/AL/AL_NTL_1D.parquet,Data/LowFrequency/AL/AL_NTL_1D.parquet,AL_NTL_1D.parquet,parquet,9974,2026-05-18T13:37:39.821814+00:00,1dd7ad7e90f2dbe80bfb90d1783c07a4376771e2052d99e9f366d25adcce5572
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/LowFrequency/AL/AL_NTL_2D.parquet,Data/LowFrequency/AL/AL_NTL_2D.parquet,AL_NTL_2D.parquet,parquet,113087,2026-05-18T13:37:40.143368+00:00,98a9911b224a2d5f20b4296cb09269c29236d69febdc5cacf4fe578234ec656e
lakebed_us_cse,LakeBeD-US: Computer Science Edition,lakebed_us_cse,primary_multivariable_lake_benchmark,cc-by-4.0,documented,data/raw/LakeBeD-US-CSE/Data/LowFrequency/BARC/BARC_NEON_LF_1D.parquet,Data/LowFrequency/BARC/BARC_NEON_LF_1D.parquet,BARC_NEON_LF_1D.parquet,parquet,4470,2026-05-18T13:37:39.821362+00:00,d225cf5589fb875535eb5e4552853feb56b44a36d51ed21b6b2b1300b836d002
