model_id,model_seed,seed_slot,horizon_months,threshold_ug_l,evaluation_cohort,origin_count,successful_origin_count,terminal_status,decision_threshold,positive_count,positive_rate,pr_auc,brier,recall,precision,f2,alert_rate,calibration_curve_json
B1,314159,314159,3,30,location_holdout,4488,819,success,0.2167498711619476,232,0.28327228327228327,0.37007182420837259,0.21795197638958991,0.25862068965517243,0.379746835443038,0.27624309392265195,0.19291819291819293,"[{""bin"":0,""count"":316,""lower"":0.0,""mean_probability"":0.06459039754917927,""observed_rate"":0.24050632911392406,""upper"":0.1},{""bin"":1,""count"":312,""lower"":0.1,""mean_probability"":0.14932594543050112,""observed_rate"":0.2692307692307692,""upper"":0.2},{""bin"":2,""count"":153,""lower"":0.2,""mean_probability"":0.23928668912910248,""observed_rate"":0.33986928104575165,""upper"":0.30000000000000004},{""bin"":3,""count"":35,""lower"":0.30000000000000004,""mean_probability"":0.34093253640580684,""observed_rate"":0.5428571428571428,""upper"":0.4},{""bin"":4,""count"":3,""lower"":0.4,""mean_probability"":0.42445915550193347,""observed_rate"":0.3333333333333333,""upper"":0.5}]"
B1,314159,314159,3,33,location_holdout,4488,819,success,0.2167498711619476,197,0.24053724053724054,0.32852298666822233,0.1881752791860157,0.27918781725888325,0.34810126582278483,0.29069767441860467,0.19291819291819293,"[{""bin"":0,""count"":316,""lower"":0.0,""mean_probability"":0.06459039754917927,""observed_rate"":0.20253164556962025,""upper"":0.1},{""bin"":1,""count"":312,""lower"":0.1,""mean_probability"":0.14932594543050112,""observed_rate"":0.22756410256410256,""upper"":0.2},{""bin"":2,""count"":153,""lower"":0.2,""mean_probability"":0.23928668912910248,""observed_rate"":0.2875816993464052,""upper"":0.30000000000000004},{""bin"":3,""count"":35,""lower"":0.30000000000000004,""mean_probability"":0.34093253640580684,""observed_rate"":0.4857142857142857,""upper"":0.4},{""bin"":4,""count"":3,""lower"":0.4,""mean_probability"":0.42445915550193347,""observed_rate"":0.3333333333333333,""upper"":0.5}]"
B1,314159,314159,3,50,location_holdout,4488,819,success,0.2167498711619476,72,0.087912087912087919,0.23769172391871679,0.078756140269334043,0.4861111111111111,0.22151898734177214,0.3923766816143498,0.19291819291819293,"[{""bin"":0,""count"":316,""lower"":0.0,""mean_probability"":0.06459039754917927,""observed_rate"":0.04430379746835443,""upper"":0.1},{""bin"":1,""count"":312,""lower"":0.1,""mean_probability"":0.14932594543050112,""observed_rate"":0.0673076923076923,""upper"":0.2},{""bin"":2,""count"":153,""lower"":0.2,""mean_probability"":0.23928668912910248,""observed_rate"":0.1503267973856209,""upper"":0.30000000000000004},{""bin"":3,""count"":35,""lower"":0.30000000000000004,""mean_probability"":0.34093253640580684,""observed_rate"":0.37142857142857144,""upper"":0.4},{""bin"":4,""count"":3,""lower"":0.4,""mean_probability"":0.42445915550193347,""observed_rate"":0.3333333333333333,""upper"":0.5}]"
B1,20260612,20260612,1,25,location_holdout,4488,827,success,0.16363636363636361,289,0.34945586457073763,0.47427105764300098,0.26518877849717992,0.5017301038062284,0.50699300699300698,0.50277392510402219,0.34582829504232165,"[{""bin"":0,""count"":540,""lower"":0.0,""mean_probability"":0.042812421159181935,""observed_rate"":0.26481481481481484,""upper"":0.1},{""bin"":1,""count"":146,""lower"":0.1,""mean_probability"":0.1636192077583271,""observed_rate"":0.4863013698630137,""upper"":0.2},{""bin"":2,""count"":88,""lower"":0.2,""mean_probability"":0.24382230801943727,""observed_rate"":0.42045454545454547,""upper"":0.30000000000000004},{""bin"":3,""count"":17,""lower"":0.30000000000000004,""mean_probability"":0.3076923076923077,""observed_rate"":0.5294117647058824,""upper"":0.4},{""bin"":5,""count"":7,""lower"":0.5,""mean_probability"":0.5454366084163212,""observed_rate"":0.8571428571428571,""upper"":0.6000000000000001},{""bin"":7,""count"":29,""lower"":0.7000000000000001,""mean_probability"":0.7208166730258392,""observed_rate"":0.7931034482758621,""upper"":0.8}]"
B1,20260612,20260612,1,30,location_holdout,4488,827,success,0.16363636363636361,236,0.28536880290205563,0.42921021802479586,0.21474226562783555,0.52118644067796616,0.43006993006993005,0.5,0.34582829504232165,"[{""bin"":0,""count"":540,""lower"":0.0,""mean_probability"":0.042812421159181935,""observed_rate"":0.2074074074074074,""upper"":0.1},{""bin"":1,""count"":146,""lower"":0.1,""mean_probability"":0.1636192077583271,""observed_rate"":0.3904109589041096,""upper"":0.2},{""bin"":2,""count"":88,""lower"":0.2,""mean_probability"":0.24382230801943727,""observed_rate"":0.3409090909090909,""upper"":0.30000000000000004},{""bin"":3,""count"":17,""lower"":0.30000000000000004,""mean_probability"":0.3076923076923077,""observed_rate"":0.5294117647058824,""upper"":0.4},{""bin"":5,""count"":7,""lower"":0.5,""mean_probability"":0.5454366084163212,""observed_rate"":0.7142857142857143,""upper"":0.6000000000000001},{""bin"":7,""count"":29,""lower"":0.7000000000000001,""mean_probability"":0.7208166730258392,""observed_rate"":0.7931034482758621,""upper"":0.8}]"
B1,20260612,20260612,1,33,location_holdout,4488,827,success,0.16363636363636361,203,0.24546553808948005,0.41313544870490509,0.18208280530786641,0.56157635467980294,0.39860139860139859,0.51912568306010931,0.34582829504232165,"[{""bin"":0,""count"":540,""lower"":0.0,""mean_probability"":0.042812421159181935,""observed_rate"":0.1648148148148148,""upper"":0.1},{""bin"":1,""count"":146,""lower"":0.1,""mean_probability"":0.1636192077583271,""observed_rate"":0.3493150684931507,""upper"":0.2},{""bin"":2,""count"":88,""lower"":0.2,""mean_probability"":0.24382230801943727,""observed_rate"":0.29545454545454547,""upper"":0.30000000000000004},{""bin"":3,""count"":17,""lower"":0.30000000000000004,""mean_probability"":0.3076923076923077,""observed_rate"":0.5294117647058824,""upper"":0.4},{""bin"":5,""count"":7,""lower"":0.5,""mean_probability"":0.5454366084163212,""observed_rate"":0.7142857142857143,""upper"":0.6000000000000001},{""bin"":7,""count"":29,""lower"":0.7000000000000001,""mean_probability"":0.7208166730258392,""observed_rate"":0.7931034482758621,""upper"":0.8}]"
B1,20260612,20260612,1,50,location_holdout,4488,827,success,0.16363636363636361,74,0.089480048367593712,0.33002050299335095,0.07063122106305364,0.7567567567567568,0.19580419580419581,0.48109965635738833,0.34582829504232165,"[{""bin"":0,""count"":540,""lower"":0.0,""mean_probability"":0.042812421159181935,""observed_rate"":0.03333333333333333,""upper"":0.1},{""bin"":1,""count"":146,""lower"":0.1,""mean_probability"":0.1636192077583271,""observed_rate"":0.1095890410958904,""upper"":0.2},{""bin"":2,""count"":88,""lower"":0.2,""mean_probability"":0.24382230801943727,""observed_rate"":0.17045454545454544,""upper"":0.30000000000000004},{""bin"":3,""count"":17,""lower"":0.30000000000000004,""mean_probability"":0.3076923076923077,""observed_rate"":0.35294117647058826,""upper"":0.4},{""bin"":5,""count"":7,""lower"":0.5,""mean_probability"":0.5454366084163212,""observed_rate"":0.2857142857142857,""upper"":0.6000000000000001},{""bin"":7,""count"":29,""lower"":0.7000000000000001,""mean_probability"":0.7208166730258392,""observed_rate"":0.5862068965517241,""upper"":0.8}]"
B1,20260612,20260612,2,25,location_holdout,4488,858,success,0.1602839131813088,310,0.36130536130536128,0.50467941778418823,0.26644982351219443,0.49032258064516127,0.50666666666666671,0.4935064935064935,0.34965034965034963,"[{""bin"":0,""count"":349,""lower"":0.0,""mean_probability"":0.05389844684005747,""observed_rate"":0.2521489971346705,""upper"":0.1},{""bin"":1,""count"":302,""lower"":0.1,""mean_probability"":0.1445120522780886,""observed_rate"":0.36423841059602646,""upper"":0.2},{""bin"":2,""count"":152,""lower"":0.2,""mean_probability"":0.24162142808864198,""observed_rate"":0.506578947368421,""upper"":0.30000000000000004},{""bin"":3,""count"":40,""lower"":0.30000000000000004,""mean_probability"":0.3493404873872424,""observed_rate"":0.675,""upper"":0.4},{""bin"":4,""count"":15,""lower"":0.4,""mean_probability"":0.43525811089745137,""observed_rate"":0.5333333333333333,""upper"":0.5}]"
B1,20260612,20260612,2,30,location_holdout,4488,858,success,0.1602839131813088,261,0.30419580419580422,0.4629119805056226,0.2249960655832359,0.52490421455938696,0.45666666666666667,0.50967261904761907,0.34965034965034963,"[{""bin"":0,""count"":349,""lower"":0.0,""mean_probability"":0.05389844684005747,""observed_rate"":0.20630372492836677,""upper"":0.1},{""bin"":1,""count"":302,""lower"":0.1,""mean_probability"":0.1445120522780886,""observed_rate"":0.2847682119205298,""upper"":0.2},{""bin"":2,""count"":152,""lower"":0.2,""mean_probability"":0.24162142808864198,""observed_rate"":0.4605263157894737,""upper"":0.30000000000000004},{""bin"":3,""count"":40,""lower"":0.30000000000000004,""mean_probability"":0.3493404873872424,""observed_rate"":0.625,""upper"":0.4},{""bin"":4,""count"":15,""lower"":0.4,""mean_probability"":0.43525811089745137,""observed_rate"":0.5333333333333333,""upper"":0.5}]"
B1,20260612,20260612,2,33,location_holdout,4488,858,success,0.1602839131813088,228,0.26573426573426573,0.4349258114069986,0.19719227529256034,0.54385964912280704,0.41333333333333333,0.51155115511551152,0.34965034965034963,"[{""bin"":0,""count"":349,""lower"":0.0,""mean_probability"":0.05389844684005747,""observed_rate"":0.17478510028653296,""upper"":0.1},{""bin"":1,""count"":302,""lower"":0.1,""mean_probability"":0.1445120522780886,""observed_rate"":0.24172185430463577,""upper"":0.2},{""bin"":2,""count"":152,""lower"":0.2,""mean_probability"":0.24162142808864198,""observed_rate"":0.40131578947368424,""upper"":0.30000000000000004},{""bin"":3,""count"":40,""lower"":0.30000000000000004,""mean_probability"":0.3493404873872424,""observed_rate"":0.625,""upper"":0.4},{""bin"":4,""count"":15,""lower"":0.4,""mean_probability"":0.43525811089745137,""observed_rate"":0.5333333333333333,""upper"":0.5}]"
B1,20260612,20260612,2,50,location_holdout,4488,858,success,0.1602839131813088,98,0.11421911421911422,0.30230603312984594,0.092542444596427562,0.65306122448979587,0.21333333333333335,0.46242774566473988,0.34965034965034963,"[{""bin"":0,""count"":349,""lower"":0.0,""mean_probability"":0.05389844684005747,""observed_rate"":0.045845272206303724,""upper"":0.1},{""bin"":1,""count"":302,""lower"":0.1,""mean_probability"":0.1445120522780886,""observed_rate"":0.09602649006622517,""upper"":0.2},{""bin"":2,""count"":152,""lower"":0.2,""mean_probability"":0.24162142808864198,""observed_rate"":0.19736842105263158,""upper"":0.30000000000000004},{""bin"":3,""count"":40,""lower"":0.30000000000000004,""mean_probability"":0.3493404873872424,""observed_rate"":0.425,""upper"":0.4},{""bin"":4,""count"":15,""lower"":0.4,""mean_probability"":0.43525811089745137,""observed_rate"":0.4,""upper"":0.5}]"
B1,20260612,20260612,3,25,location_holdout,4488,819,success,0.21688335737054701,278,0.33943833943833945,0.42439279544936948,0.25718202172595284,0.2446043165467626,0.4358974358974359,0.26813880126182965,0.19047619047619047,"[{""bin"":0,""count"":315,""lower"":0.0,""mean_probability"":0.06490462614911667,""observed_rate"":0.28888888888888886,""upper"":0.1},{""bin"":1,""count"":313,""lower"":0.1,""mean_probability"":0.14960646835156324,""observed_rate"":0.329073482428115,""upper"":0.2},{""bin"":2,""count"":153,""lower"":0.2,""mean_probability"":0.2393182420979367,""observed_rate"":0.4117647058823529,""upper"":0.30000000000000004},{""bin"":3,""count"":35,""lower"":0.30000000000000004,""mean_probability"":0.3417351874412924,""observed_rate"":0.5714285714285714,""upper"":0.4},{""bin"":4,""count"":3,""lower"":0.4,""mean_probability"":0.4250419088683499,""observed_rate"":0.3333333333333333,""upper"":0.5}]"
B1,20260612,20260612,3,30,location_holdout,4488,819,success,0.21688335737054701,232,0.28327228327228327,0.36864671233885449,0.21796925706958425,0.25431034482758619,0.37820512820512819,0.272140221402214,0.19047619047619047,"[{""bin"":0,""count"":315,""lower"":0.0,""mean_probability"":0.06490462614911667,""observed_rate"":0.23809523809523808,""upper"":0.1},{""bin"":1,""count"":313,""lower"":0.1,""mean_probability"":0.14960646835156324,""observed_rate"":0.2715654952076677,""upper"":0.2},{""bin"":2,""count"":153,""lower"":0.2,""mean_probability"":0.2393182420979367,""observed_rate"":0.33986928104575165,""upper"":0.30000000000000004},{""bin"":3,""count"":35,""lower"":0.30000000000000004,""mean_probability"":0.3417351874412924,""observed_rate"":0.5428571428571428,""upper"":0.4},{""bin"":4,""count"":3,""lower"":0.4,""mean_probability"":0.4250419088683499,""observed_rate"":0.3333333333333333,""upper"":0.5}]"
B1,20260612,20260612,3,33,location_holdout,4488,819,success,0.21688335737054701,197,0.24053724053724054,0.32724458282593705,0.18816853605804432,0.27918781725888325,0.35256410256410259,0.2913135593220339,0.19047619047619047,"[{""bin"":0,""count"":315,""lower"":0.0,""mean_probability"":0.06490462614911667,""observed_rate"":0.2,""upper"":0.1},{""bin"":1,""count"":313,""lower"":0.1,""mean_probability"":0.14960646835156324,""observed_rate"":0.23003194888178913,""upper"":0.2},{""bin"":2,""count"":153,""lower"":0.2,""mean_probability"":0.2393182420979367,""observed_rate"":0.2875816993464052,""upper"":0.30000000000000004},{""bin"":3,""count"":35,""lower"":0.30000000000000004,""mean_probability"":0.3417351874412924,""observed_rate"":0.4857142857142857,""upper"":0.4},{""bin"":4,""count"":3,""lower"":0.4,""mean_probability"":0.4250419088683499,""observed_rate"":0.3333333333333333,""upper"":0.5}]"
B1,20260612,20260612,3,50,location_holdout,4488,819,success,0.21688335737054701,72,0.087912087912087919,0.23443141542486548,0.07886450591434413,0.4861111111111111,0.22435897435897437,0.39414414414414417,0.19047619047619047,"[{""bin"":0,""count"":315,""lower"":0.0,""mean_probability"":0.06490462614911667,""observed_rate"":0.044444444444444446,""upper"":0.1},{""bin"":1,""count"":313,""lower"":0.1,""mean_probability"":0.14960646835156324,""observed_rate"":0.0670926517571885,""upper"":0.2},{""bin"":2,""count"":153,""lower"":0.2,""mean_probability"":0.2393182420979367,""observed_rate"":0.1503267973856209,""upper"":0.30000000000000004},{""bin"":3,""count"":35,""lower"":0.30000000000000004,""mean_probability"":0.3417351874412924,""observed_rate"":0.37142857142857144,""upper"":0.4},{""bin"":4,""count"":3,""lower"":0.4,""mean_probability"":0.4250419088683499,""observed_rate"":0.3333333333333333,""upper"":0.5}]"
B1,20260613,20260613,1,25,location_holdout,4488,827,success,0.1666666666666666,289,0.34945586457073763,0.47248414043273446,0.26544980128078249,0.50519031141868509,0.50694444444444442,0.5055401662049861,0.3482466747279323,"[{""bin"":0,""count"":539,""lower"":0.0,""mean_probability"":0.04267161410018553,""observed_rate"":0.2653061224489796,""upper"":0.1},{""bin"":1,""count"":103,""lower"":0.1,""mean_probability"":0.16666666666666674,""observed_rate"":0.47572815533980584,""upper"":0.2},{""bin"":2,""count"":133,""lower"":0.2,""mean_probability"":0.2149241011788775,""observed_rate"":0.45112781954887216,""upper"":0.30000000000000004},{""bin"":3,""count"":14,""lower"":0.30000000000000004,""mean_probability"":0.33281482941410356,""observed_rate"":0.5714285714285714,""upper"":0.4},{""bin"":5,""count"":11,""lower"":0.5,""mean_probability"":0.5054095439019836,""observed_rate"":0.7272727272727273,""upper"":0.6000000000000001},{""bin"":7,""count"":27,""lower"":0.7000000000000001,""mean_probability"":0.7209634994168123,""observed_rate"":0.7777777777777778,""upper"":0.8}]"
B1,20260613,20260613,1,30,location_holdout,4488,827,success,0.1666666666666666,236,0.28536880290205563,0.42747125981093109,0.21487495626821074,0.52542372881355937,0.43055555555555558,0.50324675324675328,0.3482466747279323,"[{""bin"":0,""count"":539,""lower"":0.0,""mean_probability"":0.04267161410018553,""observed_rate"":0.2077922077922078,""upper"":0.1},{""bin"":1,""count"":103,""lower"":0.1,""mean_probability"":0.16666666666666674,""observed_rate"":0.36893203883495146,""upper"":0.2},{""bin"":2,""count"":133,""lower"":0.2,""mean_probability"":0.2149241011788775,""observed_rate"":0.37593984962406013,""upper"":0.30000000000000004},{""bin"":3,""count"":14,""lower"":0.30000000000000004,""mean_probability"":0.33281482941410356,""observed_rate"":0.5714285714285714,""upper"":0.4},{""bin"":5,""count"":11,""lower"":0.5,""mean_probability"":0.5054095439019836,""observed_rate"":0.6363636363636364,""upper"":0.6000000000000001},{""bin"":7,""count"":27,""lower"":0.7000000000000001,""mean_probability"":0.7209634994168123,""observed_rate"":0.7777777777777778,""upper"":0.8}]"
B1,20260613,20260613,1,33,location_holdout,4488,827,success,0.1666666666666666,203,0.24546553808948005,0.41246502042518762,0.18186215421066865,0.56157635467980294,0.39583333333333331,0.51818181818181819,0.3482466747279323,"[{""bin"":0,""count"":539,""lower"":0.0,""mean_probability"":0.04267161410018553,""observed_rate"":0.16512059369202226,""upper"":0.1},{""bin"":1,""count"":103,""lower"":0.1,""mean_probability"":0.16666666666666674,""observed_rate"":0.32038834951456313,""upper"":0.2},{""bin"":2,""count"":133,""lower"":0.2,""mean_probability"":0.2149241011788775,""observed_rate"":0.3383458646616541,""upper"":0.30000000000000004},{""bin"":3,""count"":14,""lower"":0.30000000000000004,""mean_probability"":0.33281482941410356,""observed_rate"":0.5714285714285714,""upper"":0.4},{""bin"":5,""count"":11,""lower"":0.5,""mean_probability"":0.5054095439019836,""observed_rate"":0.6363636363636364,""upper"":0.6000000000000001},{""bin"":7,""count"":27,""lower"":0.7000000000000001,""mean_probability"":0.7209634994168123,""observed_rate"":0.7777777777777778,""upper"":0.8}]"
B1,20260613,20260613,1,50,location_holdout,4488,827,success,0.1666666666666666,74,0.089480048367593712,0.32480629822270279,0.070625996395734095,0.7567567567567568,0.19444444444444445,0.47945205479452052,0.3482466747279323,"[{""bin"":0,""count"":539,""lower"":0.0,""mean_probability"":0.04267161410018553,""observed_rate"":0.03339517625231911,""upper"":0.1},{""bin"":1,""count"":103,""lower"":0.1,""mean_probability"":0.16666666666666674,""observed_rate"":0.08737864077669903,""upper"":0.2},{""bin"":2,""count"":133,""lower"":0.2,""mean_probability"":0.2149241011788775,""observed_rate"":0.17293233082706766,""upper"":0.30000000000000004},{""bin"":3,""count"":14,""lower"":0.30000000000000004,""mean_probability"":0.33281482941410356,""observed_rate"":0.35714285714285715,""upper"":0.4},{""bin"":5,""count"":11,""lower"":0.5,""mean_probability"":0.5054095439019836,""observed_rate"":0.2727272727272727,""upper"":0.6000000000000001},{""bin"":7,""count"":27,""lower"":0.7000000000000001,""mean_probability"":0.7209634994168123,""observed_rate"":0.5925925925925926,""upper"":0.8}]"
B1,20260613,20260613,2,25,location_holdout,4488,858,success,0.16135288778335941,310,0.36130536130536128,0.4999442153736815,0.26647663411824529,0.49354838709677418,0.50830564784053156,0.4964308890330954,0.35081585081585082,"[{""bin"":0,""count"":340,""lower"":0.0,""mean_probability"":0.054197607767946986,""observed_rate"":0.25588235294117645,""upper"":0.1},{""bin"":1,""count"":309,""lower"":0.1,""mean_probability"":0.144335431224348,""observed_rate"":0.3559870550161812,""upper"":0.2},{""bin"":2,""count"":158,""lower"":0.2,""mean_probability"":0.24196173285109837,""observed_rate"":0.5063291139240507,""upper"":0.30000000000000004},{""bin"":3,""count"":37,""lower"":0.30000000000000004,""mean_probability"":0.3534194860723847,""observed_rate"":0.7027027027027027,""upper"":0.4},{""bin"":4,""count"":14,""lower"":0.4,""mean_probability"":0.4313019201945511,""observed_rate"":0.5,""upper"":0.5}]"
B1,20260613,20260613,2,30,location_holdout,4488,858,success,0.16135288778335941,261,0.30419580419580422,0.45754286430825297,0.22509975101213453,0.52873563218390807,0.4584717607973422,0.51301115241635686,0.35081585081585082,"[{""bin"":0,""count"":340,""lower"":0.0,""mean_probability"":0.054197607767946986,""observed_rate"":0.21176470588235294,""upper"":0.1},{""bin"":1,""count"":309,""lower"":0.1,""mean_probability"":0.144335431224348,""observed_rate"":0.2750809061488673,""upper"":0.2},{""bin"":2,""count"":158,""lower"":0.2,""mean_probability"":0.24196173285109837,""observed_rate"":0.4620253164556962,""upper"":0.30000000000000004},{""bin"":3,""count"":37,""lower"":0.30000000000000004,""mean_probability"":0.3534194860723847,""observed_rate"":0.6486486486486487,""upper"":0.4},{""bin"":4,""count"":14,""lower"":0.4,""mean_probability"":0.4313019201945511,""observed_rate"":0.5,""upper"":0.5}]"
B1,20260613,20260613,2,33,location_holdout,4488,858,success,0.16135288778335941,228,0.26573426573426573,0.42924932587781151,0.19735847641522355,0.54824561403508776,0.41528239202657807,0.51525144270403955,0.35081585081585082,"[{""bin"":0,""count"":340,""lower"":0.0,""mean_probability"":0.054197607767946986,""observed_rate"":0.17941176470588235,""upper"":0.1},{""bin"":1,""count"":309,""lower"":0.1,""mean_probability"":0.144335431224348,""observed_rate"":0.23300970873786409,""upper"":0.2},{""bin"":2,""count"":158,""lower"":0.2,""mean_probability"":0.24196173285109837,""observed_rate"":0.4050632911392405,""upper"":0.30000000000000004},{""bin"":3,""count"":37,""lower"":0.30000000000000004,""mean_probability"":0.3534194860723847,""observed_rate"":0.6486486486486487,""upper"":0.4},{""bin"":4,""count"":14,""lower"":0.4,""mean_probability"":0.4313019201945511,""observed_rate"":0.5,""upper"":0.5}]"
B1,20260613,20260613,2,50,location_holdout,4488,858,success,0.16135288778335941,98,0.11421911421911422,0.29274276018386652,0.092871423389165972,0.65306122448979587,0.21262458471760798,0.46176046176046176,0.35081585081585082,"[{""bin"":0,""count"":340,""lower"":0.0,""mean_probability"":0.054197607767946986,""observed_rate"":0.047058823529411764,""upper"":0.1},{""bin"":1,""count"":309,""lower"":0.1,""mean_probability"":0.144335431224348,""observed_rate"":0.09061488673139159,""upper"":0.2},{""bin"":2,""count"":158,""lower"":0.2,""mean_probability"":0.24196173285109837,""observed_rate"":0.20253164556962025,""upper"":0.30000000000000004},{""bin"":3,""count"":37,""lower"":0.30000000000000004,""mean_probability"":0.3534194860723847,""observed_rate"":0.4594594594594595,""upper"":0.4},{""bin"":4,""count"":14,""lower"":0.4,""mean_probability"":0.4313019201945511,""observed_rate"":0.35714285714285715,""upper"":0.5}]"
B1,20260613,20260613,3,25,location_holdout,4488,819,success,0.21538632402925731,278,0.33943833943833945,0.42095533482603992,0.25721814378320446,0.24820143884892087,0.41566265060240964,0.2699530516431925,0.20268620268620269,"[{""bin"":0,""count"":313,""lower"":0.0,""mean_probability"":0.06548358230488653,""observed_rate"":0.28753993610223644,""upper"":0.1},{""bin"":1,""count"":313,""lower"":0.1,""mean_probability"":0.14992430696285672,""observed_rate"":0.3258785942492013,""upper"":0.2},{""bin"":2,""count"":155,""lower"":0.2,""mean_probability"":0.23879856453492537,""observed_rate"":0.41935483870967744,""upper"":0.30000000000000004},{""bin"":3,""count"":35,""lower"":0.30000000000000004,""mean_probability"":0.34006115511279594,""observed_rate"":0.5714285714285714,""upper"":0.4},{""bin"":4,""count"":3,""lower"":0.4,""mean_probability"":0.4259550371639314,""observed_rate"":0.3333333333333333,""upper"":0.5}]"
B1,20260613,20260613,3,30,location_holdout,4488,819,success,0.21538632402925731,232,0.28327228327228327,0.36465451410177208,0.2180689420294982,0.25862068965517243,0.36144578313253012,0.27422303473491771,0.20268620268620269,"[{""bin"":0,""count"":313,""lower"":0.0,""mean_probability"":0.06548358230488653,""observed_rate"":0.23961661341853036,""upper"":0.1},{""bin"":1,""count"":313,""lower"":0.1,""mean_probability"":0.14992430696285672,""observed_rate"":0.2715654952076677,""upper"":0.2},{""bin"":2,""count"":155,""lower"":0.2,""mean_probability"":0.23879856453492537,""observed_rate"":0.33548387096774196,""upper"":0.30000000000000004},{""bin"":3,""count"":35,""lower"":0.30000000000000004,""mean_probability"":0.34006115511279594,""observed_rate"":0.5428571428571428,""upper"":0.4},{""bin"":4,""count"":3,""lower"":0.4,""mean_probability"":0.4259550371639314,""observed_rate"":0.3333333333333333,""upper"":0.5}]"
B1,20260613,20260613,3,33,location_holdout,4488,819,success,0.21538632402925731,197,0.24053724053724054,0.32284783985331705,0.18830874840500433,0.27918781725888325,0.33132530120481929,0.2882599580712788,0.20268620268620269,"[{""bin"":0,""count"":313,""lower"":0.0,""mean_probability"":0.06548358230488653,""observed_rate"":0.2012779552715655,""upper"":0.1},{""bin"":1,""count"":313,""lower"":0.1,""mean_probability"":0.14992430696285672,""observed_rate"":0.23003194888178913,""upper"":0.2},{""bin"":2,""count"":155,""lower"":0.2,""mean_probability"":0.23879856453492537,""observed_rate"":0.2838709677419355,""upper"":0.30000000000000004},{""bin"":3,""count"":35,""lower"":0.30000000000000004,""mean_probability"":0.34006115511279594,""observed_rate"":0.4857142857142857,""upper"":0.4},{""bin"":4,""count"":3,""lower"":0.4,""mean_probability"":0.4259550371639314,""observed_rate"":0.3333333333333333,""upper"":0.5}]"
B1,20260613,20260613,3,50,location_holdout,4488,819,success,0.21538632402925731,72,0.087912087912087919,0.2264874551743305,0.079014733739392023,0.4861111111111111,0.21084337349397592,0.38546255506607929,0.20268620268620269,"[{""bin"":0,""count"":313,""lower"":0.0,""mean_probability"":0.06548358230488653,""observed_rate"":0.04472843450479233,""upper"":0.1},{""bin"":1,""count"":313,""lower"":0.1,""mean_probability"":0.14992430696285672,""observed_rate"":0.0670926517571885,""upper"":0.2},{""bin"":2,""count"":155,""lower"":0.2,""mean_probability"":0.23879856453492537,""observed_rate"":0.14838709677419354,""upper"":0.30000000000000004},{""bin"":3,""count"":35,""lower"":0.30000000000000004,""mean_probability"":0.34006115511279594,""observed_rate"":0.37142857142857144,""upper"":0.4},{""bin"":4,""count"":3,""lower"":0.4,""mean_probability"":0.4259550371639314,""observed_rate"":0.3333333333333333,""upper"":0.5}]"
B1,20260614,20260614,1,25,location_holdout,4488,827,success,0.1578947368421052,289,0.34945586457073763,0.47192718466737649,0.26648930088715206,0.50519031141868509,0.50519031141868509,0.50519031141868509,0.34945586457073763,"[{""bin"":0,""count"":537,""lower"":0.0,""mean_probability"":0.042695631004219116,""observed_rate"":0.26629422718808193,""upper"":0.1},{""bin"":1,""count"":148,""lower"":0.1,""mean_probability"":0.15797250226812848,""observed_rate"":0.47297297297297297,""upper"":0.2},{""bin"":2,""count"":90,""lower"":0.2,""mean_probability"":0.25021373709560923,""observed_rate"":0.43333333333333335,""upper"":0.30000000000000004},{""bin"":3,""count"":14,""lower"":0.30000000000000004,""mean_probability"":0.3333333333333333,""observed_rate"":0.5714285714285714,""upper"":0.4},{""bin"":5,""count"":10,""lower"":0.5,""mean_probability"":0.5056793600800764,""observed_rate"":0.7,""upper"":0.6000000000000001},{""bin"":7,""count"":28,""lower"":0.7000000000000001,""mean_probability"":0.7233184237535255,""observed_rate"":0.7857142857142857,""upper"":0.8}]"
B1,20260614,20260614,1,30,location_holdout,4488,827,success,0.1578947368421052,236,0.28536880290205563,0.42665992555737536,0.21578909675765892,0.52542372881355937,0.4290657439446367,0.50283860502838607,0.34945586457073763,"[{""bin"":0,""count"":537,""lower"":0.0,""mean_probability"":0.042695631004219116,""observed_rate"":0.2085661080074488,""upper"":0.1},{""bin"":1,""count"":148,""lower"":0.1,""mean_probability"":0.15797250226812848,""observed_rate"":0.3783783783783784,""upper"":0.2},{""bin"":2,""count"":90,""lower"":0.2,""mean_probability"":0.25021373709560923,""observed_rate"":0.35555555555555557,""upper"":0.30000000000000004},{""bin"":3,""count"":14,""lower"":0.30000000000000004,""mean_probability"":0.3333333333333333,""observed_rate"":0.5714285714285714,""upper"":0.4},{""bin"":5,""count"":10,""lower"":0.5,""mean_probability"":0.5056793600800764,""observed_rate"":0.6,""upper"":0.6000000000000001},{""bin"":7,""count"":28,""lower"":0.7000000000000001,""mean_probability"":0.7233184237535255,""observed_rate"":0.7857142857142857,""upper"":0.8}]"
