model_id,surface_id,endpoint,horizon_months,model_seed,seed_slot,nominal_coverage,interval_version,attempted_row_count,success_row_count,interval_row_count,input_ineligible_row_count,target_unavailable_row_count,model_unavailable_row_count,numerical_failure_row_count,infrastructure_failure_row_count,location_count,empirical_coverage,absolute_coverage_error,mean_interval_width,median_interval_width,winkler_interval_score,brier_score,status,calibration_verdict
A1,closure_v1_primary,target_risk_chla_h,1,20260612,20260612,0.94999999999999996,raw_gaussian,4488,635,635,192,3661,0,0,0,32,0.94803149606299209,0.0019685039370078705,1.2863557045836662,1.2841942970048672,1.4273039772357925,0.10619685497834329,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260612,20260612,0.94999999999999996,locked_conformal,4488,635,635,192,3661,0,0,0,32,0.97165354330708664,0.021653543307086687,1.4039986143856606,1.4016395365388854,1.4487268469185548,0.10619685497834329,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260613,20260613,0.80000000000000004,raw_gaussian,4488,635,635,192,3661,0,0,0,32,0.82992125984251963,0.029921259842519587,0.85303391566783893,0.83741625327017977,1.0951651942626199,0.10650208041328656,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260613,20260613,0.80000000000000004,locked_conformal,4488,635,635,192,3661,0,0,0,32,0.83937007874015745,0.03937007874015741,0.87121535290319507,0.85526481798613108,1.0989611261428263,0.10650208041328656,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260613,20260613,0.90000000000000002,raw_gaussian,4488,635,635,192,3661,0,0,0,32,0.91338582677165359,0.013385826771653564,1.0948571776763438,1.074812124999609,1.2775948719593648,0.10650208041328656,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260613,20260613,0.90000000000000002,locked_conformal,4488,635,635,192,3661,0,0,0,32,0.94173228346456694,0.041732283464566922,1.2200617762741282,1.1977244312094595,1.3171563090736187,0.10650208041328656,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260613,20260613,0.94999999999999996,raw_gaussian,4488,635,635,192,3661,0,0,0,32,0.95905511811023625,0.0090551181102362932,1.3046027934035218,1.2807176399340163,1.4210278190275887,0.10650208041328656,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260613,20260613,0.94999999999999996,locked_conformal,4488,635,635,192,3661,0,0,0,32,0.97480314960629921,0.024803149606299257,1.3749671488025923,1.34979373852727,1.4450601742591149,0.10650208041328656,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260614,20260614,0.80000000000000004,raw_gaussian,4488,635,635,192,3661,0,0,0,32,0.81889763779527558,0.018897637795275535,0.80269422407168589,0.76168507900057358,1.1419877713385778,0.11552425472414105,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260614,20260614,0.80000000000000004,locked_conformal,4488,635,635,192,3661,0,0,0,32,0.82204724409448815,0.022047244094488105,0.81920848723369966,0.77735563880277203,1.1443186024266212,0.11552425472414105,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260614,20260614,0.90000000000000002,raw_gaussian,4488,635,635,192,3661,0,0,0,32,0.86771653543307081,0.03228346456692921,1.0302468829931455,0.97761221512495611,1.3734530281539679,0.11552425472414105,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260614,20260614,0.90000000000000002,locked_conformal,4488,635,635,192,3661,0,0,0,32,0.92755905511811021,0.027559055118110187,1.2375548848223195,1.1743289810059121,1.3800848813238591,0.11552425472414105,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260614,20260614,0.94999999999999996,raw_gaussian,4488,635,635,192,3661,0,0,0,32,0.9228346456692913,0.027165354330708658,1.2276148787741279,1.1648968036399432,1.5263635400574855,0.11552425472414105,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,1,20260614,20260614,0.94999999999999996,locked_conformal,4488,635,635,192,3661,0,0,0,32,0.96850393700787396,0.018503937007874005,1.4546574826893033,1.3803399431487953,1.5195151929598087,0.11552425472414105,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,1729,1729,0.80000000000000004,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.80640000000000001,0.0063999999999999613,0.84706674481215527,0.84869146504970372,1.1453810012366163,0.11593803296408116,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,1729,1729,0.80000000000000004,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.82720000000000005,0.027200000000000002,0.92170391157792508,0.92347178997397794,1.1538235444588134,0.11593803296408116,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,1729,1729,0.90000000000000002,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.88639999999999997,0.013600000000000056,1.0871983967981516,1.08928370264722,1.3161885791179075,0.11593803296408116,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,1729,1729,0.90000000000000002,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.94079999999999997,0.040799999999999947,1.2624373901812584,1.2648588139817174,1.3443316342275953,0.11593803296408116,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,1729,1729,0.94999999999999996,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.94879999999999998,0.0011999999999999789,1.2954767931073363,1.2979615882854336,1.4231868869580278,0.11593803296408116,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,1729,1729,0.94999999999999996,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.98399999999999999,0.03400000000000003,1.4436172711669568,1.4463862078653977,1.4650251524248936,0.11593803296408116,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,314159,314159,0.80000000000000004,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.83199999999999996,0.031999999999999917,0.8092533448740955,0.79667910066826231,1.123776308929759,0.097009641128989132,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,314159,314159,0.80000000000000004,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.84319999999999995,0.043199999999999905,0.88294148044769749,0.86922226400585956,1.1411193638306234,0.097009641128989132,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,314159,314159,0.90000000000000002,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.87839999999999996,0.021600000000000064,1.0386654234026931,1.0225265556862397,1.3475392701005133,0.097009641128989132,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,314159,314159,0.90000000000000002,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.9456,0.045599999999999974,1.3258182790905255,1.3052176069778443,1.4032113487847881,0.097009641128989132,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,314159,314159,0.94999999999999996,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.93120000000000003,0.018799999999999928,1.2376461883902237,1.2184155413847937,1.4954299935938158,0.097009641128989132,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,314159,314159,0.94999999999999996,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.97440000000000004,0.024400000000000088,1.4697669950994365,1.4469296361448944,1.5239420694658554,0.097009641128989132,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260612,20260612,0.80000000000000004,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.82399999999999995,0.02399999999999991,0.8605687369405548,0.84263979460359395,1.1270369483647156,0.1083576942145337,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260612,20260612,0.80000000000000004,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.82720000000000005,0.027200000000000002,0.87166448799264529,0.85350437867010975,1.1288318292394792,0.1083576942145337,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260612,20260612,0.90000000000000002,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.90239999999999998,0.0023999999999999577,1.104528016081969,1.0815164677188551,1.3246618338747063,0.1083576942145337,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260612,20260612,0.90000000000000002,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.92320000000000002,0.023199999999999998,1.2100555616040143,1.184845470350123,1.3411147577483729,0.1083576942145337,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260612,20260612,0.94999999999999996,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.95199999999999996,0.0020000000000000018,1.3161263081192123,1.2887063570176693,1.451515745170501,0.1083576942145337,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260612,20260612,0.94999999999999996,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.96799999999999997,0.018000000000000016,1.3795146062770356,1.3507740341794869,1.4688300891653827,0.1083576942145337,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260613,20260613,0.80000000000000004,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.83040000000000003,0.030399999999999983,0.855123881753449,0.84857360796263515,1.1207696434566661,0.10513979676964609,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260613,20260613,0.80000000000000004,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.84960000000000002,0.049599999999999977,0.93638118007360194,0.92920847301568332,1.1406476565684596,0.10513979676964609,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260613,20260613,0.90000000000000002,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.89600000000000002,0.0040000000000000036,1.0975396201067116,1.089132434713616,1.3135709414030681,0.10513979676964609,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260613,20260613,0.90000000000000002,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.93600000000000005,0.036000000000000032,1.252418936065925,1.2428253706105785,1.346310422967431,0.10513979676964609,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260613,20260613,0.94999999999999996,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.95520000000000005,0.0052000000000000934,1.3077991207046125,1.2977813414251527,1.4373911890665656,0.10513979676964609,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260613,20260613,0.94999999999999996,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.96799999999999997,0.018000000000000016,1.3852095146407455,1.3745987694935839,1.4563221221956795,0.10513979676964609,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260614,20260614,0.80000000000000004,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.81599999999999995,0.015999999999999903,0.80983624269405863,0.80208892039968005,1.1204819684648548,0.11241138688768569,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260614,20260614,0.80000000000000004,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.83520000000000005,0.035200000000000009,0.85537943700291108,0.8471964243973007,1.1275858385108681,0.11241138688768569,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260614,20260614,0.90000000000000002,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.88,0.020000000000000018,1.0394135646551295,1.0294699841409463,1.317569929417536,0.11241138688768569,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260614,20260614,0.90000000000000002,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.9264,0.026399999999999979,1.2119761733942931,1.2003817675954651,1.3211187390179893,0.11241138688768569,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260614,20260614,0.94999999999999996,raw_gaussian,4488,625,625,233,3630,0,0,0,33,0.93120000000000003,0.018799999999999928,1.2385376536769199,1.2266891466937828,1.4198970095972108,0.11241138688768569,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,2,20260614,20260614,0.94999999999999996,locked_conformal,4488,625,625,233,3630,0,0,0,33,0.97119999999999995,0.021199999999999997,1.3795896544041946,1.3663917692970728,1.4192112721298247,0.11241138688768569,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,1729,1729,0.80000000000000004,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.81444991789819376,0.01444991789819372,0.86044100196981932,0.86661722914414652,1.1102918684650613,0.11303111998310769,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,1729,1729,0.80000000000000004,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.84400656814449915,0.044006568144499103,0.95169174270714907,0.95852296575374341,1.1265865734694895,0.11303111998310769,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,1729,1729,0.90000000000000002,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.909688013136289,0.0096880131362889754,1.1043640700219339,1.1122911717802242,1.2671456072579266,0.11303111998310769,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,1729,1729,0.90000000000000002,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.95073891625615758,0.050738916256157562,1.2552810075548617,1.2642913878744051,1.3113615394273834,0.11303111998310769,available,not_uniformly_calibrated
A1,closure_v1_primary,target_risk_chla_h,3,1729,1729,0.94999999999999996,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.96551724137931039,0.015517241379310431,1.3159309543395132,1.3253766786844987,1.3798450294755831,0.11303111998310769,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,1729,1729,0.94999999999999996,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.98522167487684731,0.035221674876847353,1.4229321804639936,1.4331459573296788,1.4372480928853595,0.11303111998310769,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,314159,314159,0.80000000000000004,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.82758620689655171,0.027586206896551668,0.81817628425958555,0.81264266695792187,1.1265667544633693,0.10179298742618442,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,314159,314159,0.80000000000000004,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.86042692939244658,0.060426929392446538,0.96874906389946436,0.96219706931822802,1.1666359998798361,0.10179298742618442,available,not_uniformly_calibrated
A1,closure_v1_primary,target_risk_chla_h,3,314159,314159,0.90000000000000002,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.87848932676518887,0.021510673234811151,1.0501178921178749,1.0430155712019502,1.3457596479504061,0.10179298742618442,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,314159,314159,0.90000000000000002,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.95730706075533667,0.057307060755336647,1.3528788244625432,1.3437288236447176,1.3968314561897046,0.10179298742618442,available,not_uniformly_calibrated
A1,closure_v1_primary,target_risk_chla_h,3,314159,314159,0.94999999999999996,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.91789819376026272,0.032101806239737241,1.2512926465601397,1.2428297092058553,1.4610429606051092,0.10179298742618442,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,314159,314159,0.94999999999999996,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.98193760262725782,0.031937602627257866,1.4749277696169001,1.4649523083603537,1.4981686156404597,0.10179298742618442,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260612,20260612,0.80000000000000004,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.82758620689655171,0.027586206896551668,0.90686547925697214,0.84351265889469673,1.1636066067580035,0.12134905575226773,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260612,20260612,0.80000000000000004,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.81609195402298851,0.016091954022988464,0.85937144729399817,0.79933651800162631,1.1548204423254105,0.12134905575226773,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260612,20260612,0.90000000000000002,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.90476190476190477,0.004761904761904745,1.1639492415422463,1.0826367769078553,1.3864001050405281,0.12134905575226773,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260612,20260612,0.90000000000000002,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.91461412151067323,0.014614121510673206,1.2366270282932843,1.1502373577516414,1.39859149918964,0.12134905575226773,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260612,20260612,0.94999999999999996,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.95073891625615758,0.00073891625615762901,1.3869310654003983,1.2900412877531533,1.5275967234822203,0.12134905575226773,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260612,20260612,0.94999999999999996,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.95894909688013141,0.0089490968801314574,1.4184248573466394,1.3193349512466805,1.5342898416215087,0.12134905575226773,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260613,20260613,0.80000000000000004,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.82266009852216748,0.022660098522167438,0.8473511261614366,0.81634003574637259,1.1012606586374443,0.11258453529961124,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260613,20260613,0.80000000000000004,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.84564860426929389,0.045648604269293847,0.8927858248933972,0.86011192964234895,1.1105759301542752,0.11258453529961124,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260613,20260613,0.90000000000000002,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.90311986863711002,0.0031198686371100015,1.0875633963084161,1.0477610926662202,1.2898674893805857,0.11258453529961124,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260613,20260613,0.90000000000000002,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.93924466338259438,0.039244663382594358,1.2297103775748115,1.1847058233517378,1.3231462589310137,0.11258453529961124,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260613,20260613,0.94999999999999996,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.94909688013136284,0.00090311986863711446,1.2959117168493468,1.2484843468012194,1.4125750634695757,0.11258453529961124,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260613,20260613,0.94999999999999996,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.9737274220032841,0.023727422003284149,1.4110367543306155,1.3593960743143501,1.4476255641167328,0.11258453529961124,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260614,20260614,0.80000000000000004,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.82266009852216748,0.022660098522167438,0.85265225828467328,0.84494416004711126,1.1615531768786185,0.10565911831289218,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260614,20260614,0.80000000000000004,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.84400656814449915,0.044006568144499103,0.91817458342270142,0.90987415400439153,1.1738735488421028,0.10565911831289218,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260614,20260614,0.90000000000000002,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.88505747126436785,0.014942528735632177,1.0943673257282591,1.0844740887459736,1.3676512035252433,0.10565911831289218,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260614,20260614,0.90000000000000002,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.92939244663382592,0.029392446633825897,1.2961125018792552,1.2843954596802283,1.3863242912681513,0.10565911831289218,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260614,20260614,0.94999999999999996,raw_gaussian,4488,609,609,210,3669,0,0,0,33,0.92939244663382592,0.020607553366174036,1.3040190988058555,1.2922305798409572,1.4735190572508896,0.10565911831289218,available,calibrated
A1,closure_v1_primary,target_risk_chla_h,3,20260614,20260614,0.94999999999999996,locked_conformal,4488,609,609,210,3669,0,0,0,33,0.9737274220032841,0.023727422003284149,1.458898936885255,1.4457102820556662,1.4909763367782523,0.10565911831289218,available,calibrated
