reference,evaluation_cohort,evaluation_role,model_id,model_seed,seed_slot,horizon_months,attempted_row_count,evaluation_row_count,status,actual_class,predicted_class,rows
future_chla_operational_proxy,location_holdout,test,B1,20260613,20260613,3,4488,819,available,hypereutrophic,eutrophic,13
future_chla_operational_proxy,location_holdout,test,B1,20260613,20260613,3,4488,819,available,hypereutrophic,hypereutrophic,17
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,oligotrophic,oligotrophic,82
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,oligotrophic,mesotrophic,38
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,oligotrophic,eutrophic,23
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,oligotrophic,hypereutrophic,1
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,mesotrophic,oligotrophic,75
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,mesotrophic,mesotrophic,41
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,mesotrophic,eutrophic,52
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,mesotrophic,hypereutrophic,5
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,eutrophic,oligotrophic,142
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,eutrophic,mesotrophic,151
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,eutrophic,eutrophic,153
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,eutrophic,hypereutrophic,14
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,hypereutrophic,oligotrophic,3
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,hypereutrophic,mesotrophic,5
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,hypereutrophic,eutrophic,24
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,1,4488,827,available,hypereutrophic,hypereutrophic,18
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,oligotrophic,oligotrophic,77
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,oligotrophic,mesotrophic,47
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,oligotrophic,eutrophic,15
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,oligotrophic,hypereutrophic,1
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,mesotrophic,oligotrophic,86
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,mesotrophic,mesotrophic,55
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,mesotrophic,eutrophic,36
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,mesotrophic,hypereutrophic,5
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,eutrophic,oligotrophic,153
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,eutrophic,mesotrophic,197
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,eutrophic,eutrophic,100
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,eutrophic,hypereutrophic,13
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,hypereutrophic,oligotrophic,10
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,hypereutrophic,mesotrophic,16
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,hypereutrophic,eutrophic,32
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,2,4488,858,available,hypereutrophic,hypereutrophic,15
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,oligotrophic,oligotrophic,77
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,oligotrophic,mesotrophic,37
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,oligotrophic,eutrophic,20
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,oligotrophic,hypereutrophic,6
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,mesotrophic,oligotrophic,98
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,mesotrophic,mesotrophic,41
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,mesotrophic,eutrophic,33
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,mesotrophic,hypereutrophic,14
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,eutrophic,oligotrophic,156
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,eutrophic,mesotrophic,152
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,eutrophic,eutrophic,108
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,eutrophic,hypereutrophic,29
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,hypereutrophic,oligotrophic,8
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,hypereutrophic,mesotrophic,10
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,hypereutrophic,eutrophic,13
future_chla_operational_proxy,location_holdout,test,B1,20260614,20260614,3,4488,819,available,hypereutrophic,hypereutrophic,17
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,oligotrophic,oligotrophic,93
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,oligotrophic,mesotrophic,36
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,oligotrophic,eutrophic,12
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,oligotrophic,hypereutrophic,3
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,mesotrophic,oligotrophic,64
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,mesotrophic,mesotrophic,45
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,mesotrophic,eutrophic,50
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,mesotrophic,hypereutrophic,14
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,eutrophic,oligotrophic,25
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,eutrophic,mesotrophic,58
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,eutrophic,eutrophic,185
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,eutrophic,hypereutrophic,192
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,hypereutrophic,oligotrophic,1
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,hypereutrophic,mesotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,hypereutrophic,eutrophic,14
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,1,4488,827,available,hypereutrophic,hypereutrophic,35
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,oligotrophic,oligotrophic,49
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,oligotrophic,mesotrophic,54
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,oligotrophic,eutrophic,34
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,oligotrophic,hypereutrophic,3
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,mesotrophic,oligotrophic,30
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,mesotrophic,mesotrophic,56
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,mesotrophic,eutrophic,86
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,mesotrophic,hypereutrophic,10
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,eutrophic,oligotrophic,3
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,eutrophic,mesotrophic,41
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,eutrophic,eutrophic,278
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,eutrophic,hypereutrophic,141
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,hypereutrophic,oligotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,hypereutrophic,mesotrophic,1
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,hypereutrophic,eutrophic,29
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,2,4488,858,available,hypereutrophic,hypereutrophic,43
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,oligotrophic,oligotrophic,73
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,oligotrophic,mesotrophic,41
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,oligotrophic,eutrophic,25
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,oligotrophic,hypereutrophic,1
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,mesotrophic,oligotrophic,63
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,mesotrophic,mesotrophic,57
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,mesotrophic,eutrophic,60
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,mesotrophic,hypereutrophic,6
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,eutrophic,oligotrophic,15
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,eutrophic,mesotrophic,50
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,eutrophic,eutrophic,283
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,eutrophic,hypereutrophic,97
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,hypereutrophic,oligotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,hypereutrophic,mesotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,hypereutrophic,eutrophic,30
future_chla_operational_proxy,location_holdout,test,B2,1729,1729,3,4488,819,available,hypereutrophic,hypereutrophic,18
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,oligotrophic,oligotrophic,93
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,oligotrophic,mesotrophic,36
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,oligotrophic,eutrophic,12
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,oligotrophic,hypereutrophic,3
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,mesotrophic,oligotrophic,64
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,mesotrophic,mesotrophic,45
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,mesotrophic,eutrophic,50
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,mesotrophic,hypereutrophic,14
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,eutrophic,oligotrophic,25
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,eutrophic,mesotrophic,58
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,eutrophic,eutrophic,185
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,eutrophic,hypereutrophic,192
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,hypereutrophic,oligotrophic,1
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,hypereutrophic,mesotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,hypereutrophic,eutrophic,14
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,1,4488,827,available,hypereutrophic,hypereutrophic,35
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,oligotrophic,oligotrophic,49
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,oligotrophic,mesotrophic,54
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,oligotrophic,eutrophic,34
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,oligotrophic,hypereutrophic,3
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,mesotrophic,oligotrophic,30
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,mesotrophic,mesotrophic,56
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,mesotrophic,eutrophic,86
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,mesotrophic,hypereutrophic,10
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,eutrophic,oligotrophic,3
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,eutrophic,mesotrophic,41
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,eutrophic,eutrophic,278
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,eutrophic,hypereutrophic,141
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,hypereutrophic,oligotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,hypereutrophic,mesotrophic,1
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,hypereutrophic,eutrophic,29
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,2,4488,858,available,hypereutrophic,hypereutrophic,43
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,oligotrophic,oligotrophic,73
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,oligotrophic,mesotrophic,41
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,oligotrophic,eutrophic,25
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,oligotrophic,hypereutrophic,1
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,mesotrophic,oligotrophic,63
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,mesotrophic,mesotrophic,57
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,mesotrophic,eutrophic,60
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,mesotrophic,hypereutrophic,6
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,eutrophic,oligotrophic,15
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,eutrophic,mesotrophic,50
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,eutrophic,eutrophic,283
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,eutrophic,hypereutrophic,97
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,hypereutrophic,oligotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,hypereutrophic,mesotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,hypereutrophic,eutrophic,30
future_chla_operational_proxy,location_holdout,test,B2,314159,314159,3,4488,819,available,hypereutrophic,hypereutrophic,18
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,oligotrophic,oligotrophic,93
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,oligotrophic,mesotrophic,36
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,oligotrophic,eutrophic,12
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,oligotrophic,hypereutrophic,3
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,mesotrophic,oligotrophic,64
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,mesotrophic,mesotrophic,45
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,mesotrophic,eutrophic,50
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,mesotrophic,hypereutrophic,14
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,eutrophic,oligotrophic,25
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,eutrophic,mesotrophic,58
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,eutrophic,eutrophic,185
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,eutrophic,hypereutrophic,192
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,hypereutrophic,oligotrophic,1
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,hypereutrophic,mesotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,hypereutrophic,eutrophic,14
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,1,4488,827,available,hypereutrophic,hypereutrophic,35
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,oligotrophic,oligotrophic,49
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,oligotrophic,mesotrophic,54
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,oligotrophic,eutrophic,34
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,oligotrophic,hypereutrophic,3
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,mesotrophic,oligotrophic,30
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,mesotrophic,mesotrophic,56
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,mesotrophic,eutrophic,86
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,mesotrophic,hypereutrophic,10
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,eutrophic,oligotrophic,3
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,eutrophic,mesotrophic,41
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,eutrophic,eutrophic,278
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,eutrophic,hypereutrophic,141
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,hypereutrophic,oligotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,hypereutrophic,mesotrophic,1
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,hypereutrophic,eutrophic,29
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,2,4488,858,available,hypereutrophic,hypereutrophic,43
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,oligotrophic,oligotrophic,73
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,oligotrophic,mesotrophic,41
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,oligotrophic,eutrophic,25
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,oligotrophic,hypereutrophic,1
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,mesotrophic,oligotrophic,63
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,mesotrophic,mesotrophic,57
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,mesotrophic,eutrophic,60
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,mesotrophic,hypereutrophic,6
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,eutrophic,oligotrophic,15
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,eutrophic,mesotrophic,50
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,eutrophic,eutrophic,283
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,eutrophic,hypereutrophic,97
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,hypereutrophic,oligotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,hypereutrophic,mesotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,hypereutrophic,eutrophic,30
future_chla_operational_proxy,location_holdout,test,B2,20260612,20260612,3,4488,819,available,hypereutrophic,hypereutrophic,18
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,oligotrophic,oligotrophic,93
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,oligotrophic,mesotrophic,36
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,oligotrophic,eutrophic,12
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,oligotrophic,hypereutrophic,3
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,mesotrophic,oligotrophic,64
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,mesotrophic,mesotrophic,45
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,mesotrophic,eutrophic,50
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,mesotrophic,hypereutrophic,14
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,eutrophic,oligotrophic,25
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,eutrophic,mesotrophic,58
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,eutrophic,eutrophic,185
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,eutrophic,hypereutrophic,192
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,hypereutrophic,oligotrophic,1
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,hypereutrophic,mesotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,hypereutrophic,eutrophic,14
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,1,4488,827,available,hypereutrophic,hypereutrophic,35
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,oligotrophic,oligotrophic,49
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,oligotrophic,mesotrophic,54
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,oligotrophic,eutrophic,34
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,oligotrophic,hypereutrophic,3
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,mesotrophic,oligotrophic,30
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,mesotrophic,mesotrophic,56
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,mesotrophic,eutrophic,86
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,mesotrophic,hypereutrophic,10
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,eutrophic,oligotrophic,3
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,eutrophic,mesotrophic,41
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,eutrophic,eutrophic,278
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,eutrophic,hypereutrophic,141
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,hypereutrophic,oligotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,hypereutrophic,mesotrophic,1
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,hypereutrophic,eutrophic,29
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,2,4488,858,available,hypereutrophic,hypereutrophic,43
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,oligotrophic,oligotrophic,73
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,oligotrophic,mesotrophic,41
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,oligotrophic,eutrophic,25
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,oligotrophic,hypereutrophic,1
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,mesotrophic,oligotrophic,63
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,mesotrophic,mesotrophic,57
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,mesotrophic,eutrophic,60
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,mesotrophic,hypereutrophic,6
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,eutrophic,oligotrophic,15
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,eutrophic,mesotrophic,50
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,eutrophic,eutrophic,283
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,eutrophic,hypereutrophic,97
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,hypereutrophic,oligotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,hypereutrophic,mesotrophic,0
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,hypereutrophic,eutrophic,30
future_chla_operational_proxy,location_holdout,test,B2,20260613,20260613,3,4488,819,available,hypereutrophic,hypereutrophic,18
future_chla_operational_proxy,location_holdout,test,B2,20260614,20260614,1,4488,827,available,oligotrophic,oligotrophic,93
future_chla_operational_proxy,location_holdout,test,B2,20260614,20260614,1,4488,827,available,oligotrophic,mesotrophic,36
future_chla_operational_proxy,location_holdout,test,B2,20260614,20260614,1,4488,827,available,oligotrophic,eutrophic,12
future_chla_operational_proxy,location_holdout,test,B2,20260614,20260614,1,4488,827,available,oligotrophic,hypereutrophic,3
future_chla_operational_proxy,location_holdout,test,B2,20260614,20260614,1,4488,827,available,mesotrophic,oligotrophic,64
future_chla_operational_proxy,location_holdout,test,B2,20260614,20260614,1,4488,827,available,mesotrophic,mesotrophic,45
future_chla_operational_proxy,location_holdout,test,B2,20260614,20260614,1,4488,827,available,mesotrophic,eutrophic,50
future_chla_operational_proxy,location_holdout,test,B2,20260614,20260614,1,4488,827,available,mesotrophic,hypereutrophic,14
future_chla_operational_proxy,location_holdout,test,B2,20260614,20260614,1,4488,827,available,eutrophic,oligotrophic,25
future_chla_operational_proxy,location_holdout,test,B2,20260614,20260614,1,4488,827,available,eutrophic,mesotrophic,58
