reference,evaluation_cohort,evaluation_role,model_id,model_seed,seed_slot,horizon_months,attempted_row_count,ordinal_success_row_count,reference_available_row_count,evaluation_row_count,site_count,status,input_ineligible_row_count,target_unavailable_row_count,model_unavailable_row_count,numerical_failure_row_count,infrastructure_failure_row_count,not_applicable_row_count,rows,macro_f1,quadratic_weighted_kappa,ordinal_mae,severe_error_rate,recall_oligotrophic,recall_mesotrophic,recall_eutrophic,recall_hypereutrophic
tsi_non_chla_h,location_holdout,test,A1,20260614,20260614,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,1729,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,1729,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,1729,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,314159,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,314159,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,314159,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,20260612,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,20260612,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,20260612,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,20260613,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,20260613,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,20260613,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,20260614,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,20260614,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B0,1729,20260614,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,B1,1729,1729,1,4488,827,900,652,37,available,0,3661,0,0,0,0,652,0.25137999904077235,0.21954326978359362,0.97699386503067487,0.25153374233128833,0.41176470588235292,0.29473684210526313,0.32574031890660593,0.19801980198019803
tsi_non_chla_h,location_holdout,test,B1,1729,1729,2,4488,858,879,685,36,available,0,3630,0,0,0,0,685,0.20343213600038759,0.16419280988200957,1.1532846715328466,0.33576642335766421,0.4375,0.22826086956521738,0.21961620469083157,0.19444444444444445
tsi_non_chla_h,location_holdout,test,B1,1729,1729,3,4488,819,852,657,42,available,0,3669,0,0,0,0,657,0.24560739842402746,0.21804521913437425,1.0776255707762556,0.30289193302891931,0.62068965517241381,0.25471698113207547,0.21563981042654029,0.29999999999999999
tsi_non_chla_h,location_holdout,test,B1,314159,314159,1,4488,827,900,652,37,available,0,3661,0,0,0,0,652,0.22455179831193259,0.20951503990178011,1.1012269938650308,0.34202453987730064,0.70588235294117652,0.073684210526315783,0.32574031890660593,0.19801980198019803
tsi_non_chla_h,location_holdout,test,B1,314159,314159,2,4488,858,879,685,36,available,0,3630,0,0,0,0,685,0.19065686977358015,0.16507432975478886,1.1737226277372264,0.33722627737226279,0.5625,0.21739130434782608,0.19402985074626866,0.17592592592592593
tsi_non_chla_h,location_holdout,test,B1,314159,314159,3,4488,819,852,657,42,available,0,3669,0,0,0,0,657,0.24679430102454103,0.21862571292534916,1.0745814307458144,0.30136986301369861,0.62068965517241381,0.25471698113207547,0.21800947867298578,0.29999999999999999
tsi_non_chla_h,location_holdout,test,B1,20260612,20260612,1,4488,827,900,652,37,available,0,3661,0,0,0,0,652,0.25346780680934822,0.21920108650766701,0.97546012269938653,0.254601226993865,0.41176470588235292,0.29473684210526313,0.33257403189066059,0.19801980198019803
tsi_non_chla_h,location_holdout,test,B1,20260612,20260612,2,4488,858,879,685,36,available,0,3630,0,0,0,0,685,0.18162432452869462,0.15886564362409705,1.1941605839416058,0.34014598540145985,0.5625,0.22826086956521738,0.16631130063965885,0.17592592592592593
tsi_non_chla_h,location_holdout,test,B1,20260612,20260612,3,4488,819,852,657,42,available,0,3669,0,0,0,0,657,0.25452288268741663,0.21930234694815065,1.0624048706240488,0.29984779299847791,0.62068965517241381,0.25471698113207547,0.23933649289099526,0.28000000000000003
tsi_non_chla_h,location_holdout,test,B1,20260613,20260613,1,4488,827,900,652,37,available,0,3661,0,0,0,0,652,0.24858857177759733,0.21358486474765537,0.99386503067484666,0.2607361963190184,0.41176470588235292,0.29473684210526313,0.31662870159453305,0.19801980198019803
tsi_non_chla_h,location_holdout,test,B1,20260613,20260613,2,4488,858,879,685,36,available,0,3630,0,0,0,0,685,0.17870986692157559,0.15451919841830886,1.1532846715328466,0.30656934306569344,0.3125,0.29347826086956524,0.16844349680170576,0.16666666666666666
tsi_non_chla_h,location_holdout,test,B1,20260613,20260613,3,4488,819,852,657,42,available,0,3669,0,0,0,0,657,0.26006649980052549,0.2198246797033041,1.0547945205479452,0.29832572298325721,0.62068965517241381,0.25471698113207547,0.24881516587677724,0.28000000000000003
tsi_non_chla_h,location_holdout,test,B1,20260614,20260614,1,4488,827,900,652,37,available,0,3661,0,0,0,0,652,0.25582349597801857,0.22138594601473482,0.97699386503067487,0.25920245398773006,0.47058823529411764,0.28421052631578947,0.33712984054669703,0.19801980198019803
tsi_non_chla_h,location_holdout,test,B1,20260614,20260614,2,4488,858,879,685,36,available,0,3630,0,0,0,0,685,0.20669746313245752,0.17269258581165281,1.1007299270072992,0.29927007299270075,0.4375,0.28260869565217389,0.22814498933901919,0.17592592592592593
tsi_non_chla_h,location_holdout,test,B1,20260614,20260614,3,4488,819,852,657,42,available,0,3669,0,0,0,0,657,0.25355213241728847,0.22165230341804765,1.0639269406392695,0.29528158295281581,0.65517241379310343,0.24528301886792453,0.22985781990521326,0.28000000000000003
tsi_non_chla_h,location_holdout,test,B2,1729,1729,1,4488,827,900,652,37,available,0,3661,0,0,0,0,652,0.28183446070858098,0.41512232051188991,0.78220858895705525,0.1334355828220859,0.88235294117647056,0.16842105263157894,0.3553530751708428,0.43564356435643564
tsi_non_chla_h,location_holdout,test,B2,1729,1729,2,4488,858,879,685,36,available,0,3630,0,0,0,0,685,0.42938347345612599,0.53712286312691049,0.49343065693430654,0.032116788321167884,1,0.38043478260869568,0.57782515991471217,0.43518518518518517
tsi_non_chla_h,location_holdout,test,B2,1729,1729,3,4488,819,852,657,42,available,0,3669,0,0,0,0,657,0.41563131327562891,0.5326704502641787,0.56012176560121762,0.079147640791476404,0.82758620689655171,0.35849056603773582,0.5781990521327014,0.34999999999999998
tsi_non_chla_h,location_holdout,test,B2,314159,314159,1,4488,827,900,652,37,available,0,3661,0,0,0,0,652,0.28183446070858098,0.41512232051188991,0.78220858895705525,0.1334355828220859,0.88235294117647056,0.16842105263157894,0.3553530751708428,0.43564356435643564
tsi_non_chla_h,location_holdout,test,B2,314159,314159,2,4488,858,879,685,36,available,0,3630,0,0,0,0,685,0.42938347345612599,0.53712286312691049,0.49343065693430654,0.032116788321167884,1,0.38043478260869568,0.57782515991471217,0.43518518518518517
tsi_non_chla_h,location_holdout,test,B2,314159,314159,3,4488,819,852,657,42,available,0,3669,0,0,0,0,657,0.41563131327562891,0.5326704502641787,0.56012176560121762,0.079147640791476404,0.82758620689655171,0.35849056603773582,0.5781990521327014,0.34999999999999998
tsi_non_chla_h,location_holdout,test,B2,20260612,20260612,1,4488,827,900,652,37,available,0,3661,0,0,0,0,652,0.28183446070858098,0.41512232051188991,0.78220858895705525,0.1334355828220859,0.88235294117647056,0.16842105263157894,0.3553530751708428,0.43564356435643564
tsi_non_chla_h,location_holdout,test,B2,20260612,20260612,2,4488,858,879,685,36,available,0,3630,0,0,0,0,685,0.42938347345612599,0.53712286312691049,0.49343065693430654,0.032116788321167884,1,0.38043478260869568,0.57782515991471217,0.43518518518518517
tsi_non_chla_h,location_holdout,test,B2,20260612,20260612,3,4488,819,852,657,42,available,0,3669,0,0,0,0,657,0.41563131327562891,0.5326704502641787,0.56012176560121762,0.079147640791476404,0.82758620689655171,0.35849056603773582,0.5781990521327014,0.34999999999999998
tsi_non_chla_h,location_holdout,test,B2,20260613,20260613,1,4488,827,900,652,37,available,0,3661,0,0,0,0,652,0.28183446070858098,0.41512232051188991,0.78220858895705525,0.1334355828220859,0.88235294117647056,0.16842105263157894,0.3553530751708428,0.43564356435643564
tsi_non_chla_h,location_holdout,test,B2,20260613,20260613,2,4488,858,879,685,36,available,0,3630,0,0,0,0,685,0.42938347345612599,0.53712286312691049,0.49343065693430654,0.032116788321167884,1,0.38043478260869568,0.57782515991471217,0.43518518518518517
tsi_non_chla_h,location_holdout,test,B2,20260613,20260613,3,4488,819,852,657,42,available,0,3669,0,0,0,0,657,0.41563131327562891,0.5326704502641787,0.56012176560121762,0.079147640791476404,0.82758620689655171,0.35849056603773582,0.5781990521327014,0.34999999999999998
tsi_non_chla_h,location_holdout,test,B2,20260614,20260614,1,4488,827,900,652,37,available,0,3661,0,0,0,0,652,0.28183446070858098,0.41512232051188991,0.78220858895705525,0.1334355828220859,0.88235294117647056,0.16842105263157894,0.3553530751708428,0.43564356435643564
tsi_non_chla_h,location_holdout,test,B2,20260614,20260614,2,4488,858,879,685,36,available,0,3630,0,0,0,0,685,0.42938347345612599,0.53712286312691049,0.49343065693430654,0.032116788321167884,1,0.38043478260869568,0.57782515991471217,0.43518518518518517
tsi_non_chla_h,location_holdout,test,B2,20260614,20260614,3,4488,819,852,657,42,available,0,3669,0,0,0,0,657,0.41563131327562891,0.5326704502641787,0.56012176560121762,0.079147640791476404,0.82758620689655171,0.35849056603773582,0.5781990521327014,0.34999999999999998
tsi_non_chla_h,location_holdout,test,F0,1729,1729,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,1729,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,1729,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,314159,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,314159,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,314159,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,20260612,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,20260612,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,20260612,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,20260613,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,20260613,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,20260613,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,20260614,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,20260614,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F0,1729,20260614,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,1729,1729,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,1729,1729,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,1729,1729,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,314159,314159,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,314159,314159,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,314159,314159,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,20260612,20260612,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,20260612,20260612,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,20260612,20260612,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,20260613,20260613,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,20260613,20260613,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,20260613,20260613,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,20260614,20260614,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,20260614,20260614,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,F1,20260614,20260614,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,1729,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,1729,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,1729,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,314159,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,314159,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,314159,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,20260612,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,20260612,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,20260612,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,20260613,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,20260613,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,20260613,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,20260614,1,4488,0,900,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,20260614,2,4488,0,879,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,M0,1729,20260614,3,4488,0,852,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,1729,1729,1,4488,0,900,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,1729,1729,2,4488,0,879,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,1729,1729,3,4488,0,852,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,314159,314159,1,4488,0,900,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,314159,314159,2,4488,0,879,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,314159,314159,3,4488,0,852,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,20260612,20260612,1,4488,0,900,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,20260612,20260612,2,4488,0,879,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,20260612,20260612,3,4488,0,852,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,20260613,20260613,1,4488,0,900,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,20260613,20260613,2,4488,0,879,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,20260613,20260613,3,4488,0,852,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,20260614,20260614,1,4488,0,900,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,20260614,20260614,2,4488,0,879,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P0,20260614,20260614,3,4488,0,852,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,1729,1729,1,4488,0,900,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,1729,1729,2,4488,0,879,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,1729,1729,3,4488,0,852,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,314159,314159,1,4488,0,900,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,314159,314159,2,4488,0,879,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,314159,314159,3,4488,0,852,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,20260612,20260612,1,4488,0,900,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,20260612,20260612,2,4488,0,879,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,20260612,20260612,3,4488,0,852,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,20260613,20260613,1,4488,0,900,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,20260613,20260613,2,4488,0,879,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,20260613,20260613,3,4488,0,852,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,20260614,20260614,1,4488,0,900,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,20260614,20260614,2,4488,0,879,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_non_chla_h,location_holdout,test,P1,20260614,20260614,3,4488,0,852,0,0,model_unavailable,0,0,4488,0,0,0,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,1729,1729,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,1729,1729,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,1729,1729,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,314159,314159,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,314159,314159,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,314159,314159,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,20260612,20260612,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,20260612,20260612,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,20260612,20260612,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,20260613,20260613,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,20260613,20260613,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,20260613,20260613,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,20260614,20260614,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,20260614,20260614,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A0,20260614,20260614,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,1729,1729,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,1729,1729,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,1729,1729,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,314159,314159,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,314159,314159,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,314159,314159,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,20260612,20260612,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,20260612,20260612,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,20260612,20260612,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,20260613,20260613,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,20260613,20260613,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,20260613,20260613,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,20260614,20260614,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,20260614,20260614,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,A1,20260614,20260614,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,1729,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,1729,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,1729,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,314159,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,314159,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,314159,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,20260612,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,20260612,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,20260612,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,20260613,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,20260613,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,20260613,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,20260614,1,4488,0,1230,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,20260614,2,4488,0,1196,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B0,1729,20260614,3,4488,0,1159,0,0,not_applicable,0,0,0,0,0,4488,0,,,,,,,,
tsi_all_h,location_holdout,test,B1,1729,1729,1,4488,827,1230,827,39,available,0,3661,0,0,0,0,827,0.30992593522706813,0.25726799684395962,0.89842805320435304,0.22853688029020555,0.59999999999999998,0.27350427350427353,0.33273056057866185,0.25
tsi_all_h,location_holdout,test,B1,1729,1729,2,4488,858,1196,858,40,available,0,3630,0,0,0,0,858,0.24147589688830851,0.21175224986765484,1.0594405594405594,0.28904428904428903,0.64634146341463417,0.21138211382113822,0.21568627450980393,0.19565217391304349
